Timestamp,Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
5.163,1.32941,-6.726491,-3.712512,6.749816,0.243329,-4.670712,-118.024463,46.260933,1257.328885,1543.253472,380.639663,115.45573,0,0,,-0.302737,1.227406,
5.164,1.481998,-1.691071,20.701641,27.745993,-8.301627,-1.741012,-109.479507,75.100159,1490.484047,1815.227208,449.365522,110.81704,0.401013,1.34028,,-0.30149,1.217878,
5.165,4.686357,2.886584,28.636241,28.478418,-9.522335,-0.642375,-97.425015,91.579718,1685.492095,2047.894146,504.907734,102.272084,0.332527,0.994489,,-0.299561,1.215013,
5.166,6.822596,5.480589,13.987749,13.829922,-3.907078,-1.618942,-84.149816,101.192793,1835.028782,2227.582359,544.702814,78.956562,0.279321,0.988717,,-0.296836,1.213922,
5.167,6.36483,6.701297,-4.933219,-0.33029,1.708178,-4.42657,-62.482248,111.568811,1948.859771,2364.789935,574.121876,30.494455,0,0,,-0.294594,1.213422,
5.168,4.533768,8.074593,-6.459104,-2.771706,2.440603,-8.210765,-23.877358,127.895781,2041.633553,2477.339209,601.099522,-42.38181,0,0,,-0.294421,1.21341,
5.169,3.160472,8.532359,4.527265,1.134559,-0.244954,-10.285968,34.106273,150.173702,2123.115789,2567.671599,631.251009,-126.366519,0.054106,0.250606,,-0.297323,1.209388,
5.17,2.397529,5.938354,13.682572,2.355267,-2.930512,-8.576977,101.855568,174.740451,2175.911395,2613.326077,654.688602,-201.928342,0.214178,0.172136,,-0.30088,1.201026,
5.171,0.871644,0.750345,5.137619,-5.945547,-1.343591,-3.816216,162.585791,197.781315,2179.268341,2597.701015,658.228655,-256.005705,0.26152,-1.157257,,-0.302041,1.192006,
5.172,-3.095657,-4.437664,-18.055827,-20.838184,3.173028,1.921112,206.836457,214.56605,2149.66618,2560.835634,644.678797,-289.575174,0,0,,-0.299897,1.191271,
5.173,-7.215547,-7.794611,-28.431842,-23.035458,4.515807,5.217023,237.354157,221.737709,2129.524504,2553.511387,632.837929,-313.50105,0,0,,-0.297173,1.199099,
5.174,-7.368135,-9.015319,-10.121227,-4.96898,-0.122884,3.874244,260.089844,224.026537,2134.407335,2560.835634,633.326212,-335.840006,0,0,,-0.296722,1.199788,
5.175,-3.095657,-9.320496,21.617172,20.665887,-6.592636,0.09005,276.874579,227.078307,2149.055827,2553.023103,643.946372,-355.249262,0.304972,0.955994,,-0.299642,1.187974,
5.176,2.397529,-8.252376,32.908718,27.990135,-7.813344,-1.741012,279.926349,230.587843,2137.153927,2522.017121,650.171982,-360.620378,0.237425,0.850539,,-0.304223,1.180082,
5.177,5.296711,-5.048018,13.987749,8.458807,-2.198087,0.578333,256.580308,234.249967,2082.527259,2473.677086,637.110407,-338.403493,0.157144,0.60473,,-0.305931,1.187825,
