Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
0.1761329,0.1506894,0.7237549,0.1062851,0.0131073,0.008396983,0.1620467,0.04726219,0.03048706,0.0136528,0.02614975,0.03738442,18.1101374328136,146.85232937336,147.964805681003,857.732713222504,447.82280921936,967.600473227022,0
0.4309781,0.4908825,1.214844,0.06295013,0.0311203,0.05943489,0.3300612,0.1350896,0.6586609,0.02911758,0.04193878,0.01991409,25.6167110055685,51.8174730241299,57.8036884060978,63.6727958917618,44.2072451114655,77.5145499697905,0
0.2294886,0.2778041,0.08044434,0.04776764,0.01574707,0.00798583,0.1787848,0.06203222,0.9098816,0.04681396,0.0377388,0.02973434,-195.751145482063,-593.797445297241,625.231090876861,-41.4766073226929,51.4506138861179,66.0868717996188,0
0.03235676,0.1500769,0.2506714,0.04319763,0.04086304,0.0304938,0.3302311,0.313607,0.6584167,0.04304123,0.0418663,0.003826216,-163.014367222786,-172.327727079391,237.214100427008,63.5863244533539,65.3707981109619,91.1951857454731,0
0.4387082,0.2804632,0.5680542,0.0483551,0.05526733,0.03124493,0.1762461,0.2379138,1.228394,0.001461029,0.09028244,0.06224157,-97.2923636436462,85.124097764492,129.274576168659,73.4963491559029,1.18938193190843,73.5059723330447,0
0.4423982,0.07329285,0.8913574,0.02896881,0.01112366,0.05930501,0.0138163,0.1250978,0.02706909,0.03020859,0.009746552,0.01867688,-12.4794580042362,-32.4996560811996,34.8132807628892,360.062003135681,1115.98086357117,1172.62864281883,0
0.02608676,0.06444442,0.2456055,0.1535721,0.04101563,0.05936378,0.3277313,0.1447198,1.613251,0.03297043,0.08486176,0.01991409,-166.998013854027,-625.279545783997,647.196142608275,52.6029542088509,-20.4372629523277,56.4336115137163,0
0.2289585,0.2750543,0.8937378,0.1096039,0.06006622,0.008355916,0.1851064,0.05249381,0.03744507,0.01382065,0.07945633,0.03745158,67.2078803181648,122.635386884212,139.843974818729,2121.9437122345,369.091272354126,2153.80442130188,0
0.4410204,0.07920337,0.08557129,0.03235626,0.03040314,0.01920724,0.1856165,0.06003404,0.5970764,0.1361084,0.07929993,0.03649156,-355.296015739441,-378.120541572571,518.854895668775,-132.813692092896,-227.958083152771,263.82639079901,0
0.2406085,0.136897,0.07678223,0.2290421,0.01718903,0.008685768,0.1576264,0.0429194,0.6556396,0.01588058,0.02513885,0.008595884,-223.867252469063,2983.00886154175,2991.39740167779,38.3424870669842,24.2215134203434,45.3522659505975,0
0.3851126,0.1533881,0.7231445,0.1067429,0.1153107,0.04831594,0.004816383,0.227432,0.2703552,0.06432343,0.05431747,0.02653311,159.457296133041,147.609308362007,217.290444348505,-200.91150701046,237.921893596649,311.403694746593,0
0.2286986,0.2773243,0.895752,0.01329803,0.05979156,0.008835912,0.1612883,0.03812027,0.993988,0.04982376,0.07029343,0.03055534,66.7501389980316,-14.845666475594,68.3811002350878,70.7185864448547,-50.1251108944416,86.6812852404627,0
0.4307782,0.4915824,0.5664673,0.06361389,0.03007507,0.05946493,0.1542881,0.3094869,0.6679688,0.1637917,0.02675247,0.03053513,53.0923381447792,112.29932308197,124.217286777438,40.0504842400551,245.208561420441,248.457803020442,0
0.188063,0.264482,0.5741577,0.04786682,0.01368713,0.008967161,0.0138163,0.1250978,0.02706909,0.03020859,0.009746552,0.01867688,-23.8386299461126,83.3687707781792,86.7100468156504,360.062003135681,1115.98086357117,1172.62864281883,0
0.03237676,0.151027,0.07470703,0.01837921,0.002319336,0.03091383,0.01189622,0.04813218,0.356781,0.04803085,0.05374527,0.003563121,-31.0457516461611,-246.017158031464,247.968305920642,150.63938498497,-134.622782468796,202.02850756339,0
0.02910678,0.1463462,0.2445679,0.0448761,0.04562378,0.08759367,0.1609479,0.1328571,0.3592834,0.08638382,0.07005692,0.007775083,186.548545956612,-183.491393923759,261.666680421123,194.990649819374,240.433618426323,309.563690355565,0
0.1833628,0.05742168,0.5700073,0.03135681,0.09967804,0.01958293,0.1822543,0.2329123,0.2609558,0.05650711,0.04561234,0.007174358,-174.871504306793,55.0112426280975,183.32015664953,174.789503216743,-216.538995504379,278.281345060716,0
0.02168678,0.2686145,0.07714844,0.04782867,0.001289368,0.03138375,0.1821746,0.05643225,0.2738342,0.04769516,0.04688644,0.02887437,-16.7128164321184,-619.956493377686,620.181724911537,171.222001314163,174.175307154655,244.241706832486,0
0.03194898,0.1434399,0.7288208,0.01696777,0.08551025,0.0476166,0.5029239,0.3168371,0.9694519,0.1386948,0.1002274,0.03724369,117.326855659485,-23.2811328023672,119.614389617232,103.385590016842,-143.065124750137,176.511218178627,0
0.177593,0.1547894,0.07202148,0.01868439,0.07343292,0.009077013,0.009576261,0.0521121,0.2799377,0.07411575,0.05307388,0.003333122,-1019.5974111557,-259.427964687347,1052.08447840334,-189.591735601425,-264.757990837097,325.640630020974,0
0.2332186,0.07001376,0.08215332,0.0324173,0.01593781,0.02016425,0.1817546,0.0591023,0.5922546,0.01342392,0.08962631,0.02866437,-194.000735878944,-394.595086574554,439.706229055664,151.330709457397,-22.6657912135124,153.018697276554,0
0.176663,0.1534396,0.2504272,0.04444885,0.03120422,0.008767009,0.1608583,0.1308196,0.3465881,0.03173447,0.06885147,0.05321534,124.603949487209,-177.492082118988,216.863052276649,198.655009269714,-91.5624722838402,218.740711891224,0
0.2326485,0.06916404,1.542786,0.02893066,0.02610779,0.01895416,0.1821746,0.05643225,0.2738342,0.04769516,0.04688644,0.02887437,-16.9224981218576,-18.7522247433662,25.2589959323405,171.222001314163,174.175307154655,244.241706832486,0
0.2289385,0.2760044,1.219116,0.04802704,0.01688385,0.008775949,0.01288614,0.1299679,0.3431702,0.0309639,0.03282547,0.01750688,13.8492537662387,39.3949635326862,41.7584121061057,-95.653623342514,-90.2289897203445,131.494814515651,0
0.03117894,0.14487,0.07788086,0.01746368,0.001708984,0.04804659,0.3537976,0.06128216,0.584198,0.01277161,0.01996231,0.06292567,-21.9435729086399,-224.235892295837,225.307025602193,34.1704525053501,-21.8617767095566,40.565466906211,0
0.4384483,0.281453,0.2443237,0.01335144,0.0747757,0.031515,0.1839265,0.2288113,0.03530884,0.0001487732,0.005794525,0.01509133,306.051701307297,-54.6465143561363,310.892079996204,-164.109766483307,-4.21348307281733,164.163847709569,0
0.169663,0.3659089,0.07055664,0.003425598,0.01190948,0.03729701,0.183345,0.1142349,0.5896912,0.09378433,0.003894806,0.006284088,168.793246150017,-48.5510379076004,175.637021233467,6.60482328385115,159.039750695229,159.176838741732,0
0.2249685,0.4851128,0.8973389,0.002067566,0.05960846,0.03698599,0.0142363,0.1277678,0.3454895,0.03091049,0.05248642,0.01888688,66.4280354976654,2.30410834774375,66.4679833856665,151.919007301331,-89.4686877727509,176.306638760994,0
0.176583,0.1546797,0.3995972,0.07949829,0.05670166,0.008587003,0.5052439,0.3128569,0.3327332,0.01654434,0.09955978,0.03701369,141.897052526474,-198.946088552475,244.365135946252,299.218118190765,-49.7225522994995,303.321305649305,0
0.0286467,0.05676341,0.07299805,0.03372955,0.002128601,0.002763748,0.3422198,0.05408216,1.251984,0.0160141,0.04041672,0.07130192,-29.1596986353397,-462.061047554016,462.98023682574,-32.2821438312531,-12.7909807488322,34.7238534563592,0
0.4414681,0.07194281,0.5687866,0.03416443,0.03110504,0.05899501,0.009419858,0.1225195,0.2840271,0.03139877,0.03178787,0.08565664,54.6866618096828,60.0654594600201,81.2310925694708,111.918449401855,110.548511147499,157.310878941809,0
0.1746875,0.1581664,0.3972168,0.04405975,0.05540466,0.0706234,0.01473626,0.0460422,0.6768799,0.01216507,0.09650803,0.002603069,139.482170343399,110.921174287796,178.209940096193,142.577767372131,17.9722718894482,143.706027381213,0
0.1786474,0.1561558,0.07702637,0.01715851,0.01278687,0.1270533,0.1807947,0.0596323,0.9087219,0.1956863,0.03726959,0.03050436,166.006341576576,-222.761496901512,277.814308388609,-41.0131998360157,-215.342372655869,219.213183959925,0
0.177593,0.1547894,0.07202148,0.01868439,0.07343292,0.009077013,0.01431626,0.04871225,0.3584595,0.07328415,0.05376816,0.002813071,-1019.5974111557,-259.427964687347,1052.08447840334,149.997875094414,204.44193482399,253.566297538565,0
0.2331585,0.07158387,0.5682373,0.09113312,0.01670837,0.01965421,0.006606132,0.05504227,0.5975647,0.01387787,0.1804504,0.002263144,29.403867200017,-160.378620028496,163.051799035033,-301.976412534714,-23.2240445911884,302.868139583069,0
0.4379582,0.2780832,0.8934937,0.1104431,0.07514191,0.03123492,0.009996265,0.04944205,0.03848267,0.01299667,0.09581375,0.003123119,84.0989798307419,123.60817193985,149.504577116833,2489.78996276855,337.72799372673,2512.59114390896,0
0.3853825,0.1584084,0.2490234,0.07798004,0.07072449,0.04820597,0.1818463,0.05725384,0.6011047,0.01473999,0.006038666,0.03862157,-284.007340669632,313.143372535706,422.751630768318,10.0459456443787,-24.5214998722076,26.4995279179175,0
0.2366686,0.06558323,0.5724487,0.03343201,0.06949615,0.03696591,0.009476185,0.04755211,0.355072,0.1693535,0.05373001,0.004313111,-121.401533484459,58.4017485380173,134.718582848381,151.321440935135,-476.95529460907,500.384383791411,0
0.2324685,0.06891394,0.5690308,0.03330994,0.01602936,0.01940417,0.009056181,0.05022216,0.03665161,0.1082344,0.01099014,0.004523113,28.1695798039436,58.5380233824253,64.9632619859265,299.854278564453,-2953.05991172791,2968.24450317487,0
0.2331785,0.07063377,0.2428589,0.02955627,0.05989075,0.02007425,0.1844149,0.115855,0.5903015,0.02748489,0.08919144,0.005654112,246.607184410095,-121.701434254646,275.002440902463,151.094704866409,-46.5607717633247,158.10602552042,0
0.1835829,0.05779147,0.07873535,0.03162384,0.01358795,0.019943,0.01246613,0.1272979,0.02474976,0.03015518,0.07556534,0.01729688,172.577515244484,-401.647299528122,437.153922533234,-3053.17521095276,1218.4032201767,3287.30669024254,0
0.1761329,0.1506894,0.7237549,0.1062851,0.0131073,0.008396983,0.3278309,0.1411071,1.308044,0.02508926,0.04381561,0.02575617,18.1101374328136,146.85232937336,147.964805681003,33.4970355033875,19.1807430237532,38.599900135343,0
0.2336463,0.06242311,0.5717163,0.03381348,0.103775,0.09869462,0.5273358,0.0648222,0.5763245,0.01220703,0.03509903,0.09653696,181.514889001846,59.1438040137291,190.90742385399,60.9015077352524,-21.1808308959007,64.4796188098825,0
0.2326786,0.2743615,0.2503052,0.01292419,0.06035614,0.06484592,0.008636177,0.05289221,0.2817688,0.04711533,0.03174973,0.004733115,241.130217909813,-51.6337491571903,246.596484243514,112.680062651634,167.212709784508,201.635529688233,0
0.2394286,0.1429372,0.5731812,0.01922607,0.01686859,0.009215832,0.1627784,0.04241037,0.676239,0.1099739,0.1128502,0.03097534,29.4297728687525,33.5427522659302,44.6231751523793,166.879147291183,-162.625789642334,233.014585932781,0
0.4417082,0.07062292,0.8921509,0.09547424,0.01180267,0.05905497,0.326331,0.311667,0.6599426,0.1644478,0.04292297,0.003726169,-13.2294585928321,107.015803456306,107.830425966228,-65.0404617190361,249.184966087341,257.533316261362,0
0.03117894,0.14487,0.07788086,0.01746368,0.001708984,0.04804659,0.1597067,0.1286378,0.01919556,0.03077316,0.0248909,0.01493442,-21.9435729086399,-224.235892295837,225.307025602193,1296.70107364655,1603.13987731934,2061.91443582113,0
0.176903,0.1521195,0.07281494,0.1057739,0.07411194,0.008826971,0.007326305,0.2300496,0.2814026,0.06112289,0.05312729,0.01965711,-1017.81225204468,1452.64041423798,1773.72657235825,-188.79459798336,217.207998037338,287.789358106041,0
0.176903,0.1521195,0.07281494,0.1057739,0.07411194,0.008826971,0.001526296,0.2294195,0.6011963,0.1215019,0.179985,0.01999712,-1017.81225204468,1452.64041423798,1773.72657235825,-299.37818646431,202.100247144699,361.208815543873,0
0.02247682,0.2703748,0.7277832,0.04769135,0.1730576,0.03148371,0.1639467,0.04857206,0.2878113,0.07468033,0.06821823,0.03694442,237.78723180294,-65.5296072363853,246.651367385345,-237.024173140526,-259.476721286774,351.437942662263,0
0.2296886,0.2783843,0.8936768,0.01406097,0.1135254,0.008765876,0.1675466,0.2243094,0.2915955,0.06061172,0.01704788,0.01533416,-127.031832933426,-15.7338473945856,128.002502054694,58.4641546010971,207.862377166748,215.927824086273,0
0.2294286,0.2793742,0.5699463,0.07578278,0.01651764,0.008495867,0.0145565,0.1268251,0.3587341,0.03396988,0.05418015,0.02657337,28.9810448884964,-132.96477496624,136.086488472044,151.031479239464,-94.6937501430511,178.262205858155,0
0.02194675,0.2676247,0.246582,0.1095352,0.1287537,0.03111368,0.009576261,0.0521121,0.2799377,0.07411575,0.05307388,0.003333122,-522.153437137604,444.214105606079,685.543859672029,-189.591735601425,-264.757990837097,325.640630020974,0
0.187353,0.2662019,0.2479858,0.01499939,0.03017426,0.008297086,0.501334,0.3165669,0.6521912,0.1649208,0.05702591,0.03668365,121.677331626415,-60.4848638176918,135.881535841958,87.4374136328697,252.871870994568,267.562113243073,0
0.1728529,0.36247,0.4011841,0.06414795,0.05651093,0.01956284,0.008816421,0.2257595,0.03640747,0.0009727478,0.0105629,0.01923713,140.860334038734,-159.896552562714,213.092799566162,290.12992978096,-26.71835757792,291.357592635521,0
0.2250085,0.4844928,0.5723267,0.06404114,0.01565552,0.03689599,0.3324894,0.1339052,0.342926,0.03284073,0.08446121,0.09379216,27.3541640490294,111.896127462387,115.191117851595,246.295720338821,-95.7662165164948,264.25886945021,0
0.2287386,0.2767043,0.5707397,0.04867554,0.01583862,0.008745909,0.01305652,0.04854941,0.3434143,0.04488373,0.03276825,0.04124713,27.7510434389114,85.2849930524826,89.6864005962462,-95.4189971089363,-130.69848716259,161.823606299776,0
0.1729129,0.3608999,0.2492065,0.05940247,0.05574036,0.0190528,0.5052439,0.3128569,0.3327332,0.01654434,0.09955978,0.03701369,-223.671317100525,-238.366395235062,326.875200146541,299.218118190765,-49.7225522994995,303.321305649305,0
0.6476678,0.2841121,0.8929443,0.01276398,0.003753662,0.07074386,0.153458,0.3091769,0.986908,0.0185051,0.06997681,0.03072514,4.20369114726782,-14.2942583188415,14.8995583876632,70.9050968289375,-18.7505800276995,73.342463878003,0
0.2287386,0.2767043,0.5707397,0.04867554,0.01583862,0.008745909,0.004826099,0.06116223,1.236237,0.01488495,0.01013565,0.004083142,27.7510434389114,85.2849930524826,89.6864005962462,-8.19879490882158,-12.0405340567231,14.5669042122212,0
0.02517676,0.06214428,0.4020996,0.028862,0.04438782,0.05947387,0.01147622,0.05080223,0.0383606,0.01308823,0.0110054,0.003773123,-110.390104353428,71.778230369091,131.674179299052,286.893397569656,341.189324855804,445.777945803312,0
0.4372704,0.2879438,0.2415161,0.01385498,0.01296997,0.04777735,0.1602882,0.3062496,0.01455688,0.04645157,0.06046677,0.07407534,-53.7022985517979,-57.3666915297508,78.5803675660531,-4153.8257598877,3191.03765487671,5238.03300470202,0
0.2324285,0.06953394,0.894043,0.02866364,0.0599823,0.01931417,0.1822663,0.05458379,0.2826843,0.04637909,0.0367012,0.03841157,67.0910701155663,-32.0606902241707,74.3579151597331,-129.831045866013,164.066717028618,209.222341319495,0
0.02894669,0.1462661,0.7286987,0.01776123,0.0006256104,0.08771372,0.1616983,0.1254795,0.2902527,0.09050369,0.01662827,0.05279534,-0.85853086784482,-24.3739001452923,24.3890156329386,57.2889298200607,-311.81001663208,317.029191009323,0
0.1824175,0.05225456,0.2495728,0.02946472,0.03097534,0.09881341,0.1577968,0.1355979,0.655365,0.02980423,0.02507401,0.01514442,124.113477766514,-118.060648441315,171.296445011806,38.2596030831337,45.4773008823395,59.4304814352178,0
0.2219786,0.4878536,1.215088,0.0621109,0.01604462,0.01984406,0.3527247,0.2357512,0.5951233,0.00009918213,0.02161789,0.01799998,13.2044907659292,51.1163845658302,52.7943495789972,36.3250598311424,-0.166658122907393,36.3254421399934,0
0.2249685,0.4851128,0.8973389,0.002067566,0.05960846,0.03698599,0.01472616,0.05169225,0.3589478,0.04789352,0.05426025,0.002833098,66.4280354976654,2.30410834774375,66.4679833856665,151.164770126343,-133.427560329437,201.627631000356,0
0.2294286,0.2793742,0.5699463,0.07578278,0.01651764,0.008495867,0.1637982,0.1251168,0.278717,0.03387833,0.0149498,0.006585091,28.9810448884964,-132.96477496624,136.086488472044,53.637906908989,121.550969779491,132.85956236535,0
0.4417082,0.07062292,0.8921509,0.09547424,0.01180267,0.05905497,0.1601181,0.1325469,0.6781921,0.09591293,0.1132851,0.007965088,-13.2294585928321,107.015803456306,107.830425966228,167.039781808853,-141.424432396889,218.867902593166,0
0.4483882,0.1392883,0.8979492,0.04190826,0.07589722,0.030285,0.1617064,0.1237152,0.6042786,0.1498604,0.02591324,0.06016468,84.5228359103203,-46.6710850596428,96.5520583466108,-42.8829342126846,-247.998833656311,251.679096354028,0
0.02186675,0.2688648,0.8966064,0.01441193,0.04084778,0.03093368,0.3285713,0.1393797,0.9764099,0.08926773,0.000617981,0.01949409,-45.5582030117512,-16.0738602280617,48.3106493880096,-0.632911396678537,91.4244428277016,91.4266335549533,0
0.4309781,0.4908825,1.214844,0.06295013,0.0311203,0.05943489,0.1650983,0.0463903,0.0395813,0.0121727,0.1121788,0.03120534,25.6167110055685,51.8174730241299,57.8036884060978,2834.13648605347,307.536631822586,2850.77329885985,0
0.4416682,0.07124293,1.217163,0.03350067,0.03215027,0.05896497,0.3347213,0.04479051,0.03323364,0.1341438,0.04253006,0.00230591,26.4141000807285,27.5235679000616,38.1477584272529,1279.72912788391,4036.38648986816,4234.397541132,0
0.03213667,0.1497068,0.3979492,0.04296112,0.04522705,0.03085387,0.004593223,0.2302911,0.61026,0.1200256,0.09395218,0.04859264,-113.650307059288,107.956290245056,156.751245284193,-153.954342007637,196.679502725601,249.769426102144,0
0.02421891,0.06698108,0.08203125,0.03156281,0.000869751,0.01942658,0.1654368,0.05286217,0.6055603,0.01453018,0.1107826,0.03652444,-10.6026781722903,-384.765625,384.91168203377,-182.942345738411,-23.9946078509092,184.50919508304,0
0.4378782,0.2806033,1.869263,0.07467651,0.03272247,0.03030491,0.1835347,0.05298209,0.04641724,0.01241684,0.08067703,0.03048436,17.5055507570505,-39.9497151374817,43.6167862969477,1738.08348178864,267.504930496216,1758.54857126731,0
0.0286467,0.05676341,0.07299805,0.03372955,0.002128601,0.002763748,0.1566264,0.3062651,0.3395691,0.01628494,0.06806564,0.03773467,-29.1596986353397,-462.061047554016,462.98023682574,200.447112321854,-47.9576699435711,206.104301130729,0
0.2259186,0.4855127,0.8945313,0.0005187988,0.0605545,0.03625596,0.2012444,0.6550624,0.9837952,0.134182,0.04764557,0.0288139,67.6941201090813,0.579967221710831,67.6966044888588,-48.4303757548332,136.392191052437,144.735382943628,0
0.2294686,0.2787542,0.2449341,0.0138092,0.0274353,0.008405864,0.1560384,0.04226041,0.9978943,0.07163239,0.07082367,0.03203538,-112.010963261127,-56.3792660832405,125.399671190839,70.9731206297874,71.7835426330566,100.945831240731,0
0.03237676,0.151027,0.07470703,0.01837921,0.002319336,0.03091383,0.3594777,0.0571022,0.05599976,0.1331711,0.06555557,0.06484571,-31.0457516461611,-246.017158031464,247.968305920642,1170.64034938812,2378.06534767151,2650.58363863726,0
0.2364285,0.06690311,0.2490845,0.02789307,0.02658844,0.03702587,0.009839863,0.1251895,0.03439331,0.09251785,0.010952,0.08586664,-106.744669377804,-111.982360482216,154.707703427288,318.433880805969,-2689.99552726746,2708.77759758236,0
0.02346887,0.06588125,0.5691528,0.03245544,0.0009613037,0.02018666,0.5297558,0.06540227,0.5746155,0.1335258,0.03508377,0.09728695,1.68900808785111,57.0241287350655,57.0491367709814,61.0560849308968,-232.374265789986,240.261617634869,0
0.1728929,0.36185,0.07617188,0.002174377,0.01255798,0.01947284,0.1629868,0.04804206,0.02865601,0.1075783,0.05867767,0.03878441,164.863780140877,-28.5456739366055,167.316829705904,-2047.65701293945,-3754.12678718567,4276.25621039071,0
0.2331585,0.07158387,0.5682373,0.09113312,0.01670837,0.01965421,0.01595655,0.3019452,0.3456116,0.1380806,0.03190613,0.005523369,29.403867200017,-160.378620028496,163.051799035033,-92.3178791999817,-399.525374174118,410.052576420331,0
0.2366285,0.06620324,0.8974609,0.02854156,0.02554321,0.03705591,0.1641265,0.1242952,0.6059265,0.02854156,0.02589798,0.06091467,-28.461642563343,-31.8025723099709,42.6786680079689,-42.7411235868931,-47.1040047705173,63.6049597978883,0
0.2404386,0.1428272,0.2457275,0.08003998,0.113266,0.008725822,0.8453066,0.5030389,1.270813,0.05963516,0.08792877,0.01374267,-460.94137430191,325.726538896561,564.415386647872,69.1909641027451,46.9267815351486,83.6033033959479,0
0.02789666,0.05566359,0.578186,0.03462219,0.002220154,0.00200367,0.009566098,0.05776238,0.5978699,0.01405716,0.01082993,0.003563151,3.83986067026854,59.8807148635387,60.003704406774,-18.1141849607229,-23.5120709985495,29.6806532851302,0
0.2287386,0.2767043,0.5707397,0.04867554,0.01583862,0.008745909,0.3340611,0.1334169,0.3518982,0.03422928,0.08568192,0.02585621,27.7510434389114,85.2849930524826,89.6864005962462,243.48495900631,-97.2703993320465,262.195453523741,0
0.2249685,0.4851128,0.8973389,0.002067566,0.05960846,0.03698599,0.01283631,0.04735208,0.3586121,0.07319641,0.1385765,0.002163067,66.4280354976654,2.30410834774375,66.4679833856665,386.424571275711,204.11029458046,437.018262363644,0
0.176623,0.1540596,0.07458496,0.01752472,0.01274872,0.008677006,0.01488617,0.1267178,0.02639771,0.1514778,0.07555008,0.01804687,170.928806066513,-234.963178634644,290.558689523165,-2861.99426651001,5738.29460144043,6412.41265940181,0
0.02217674,0.2719848,0.7263184,0.07598114,0.0009307861,0.03166378,0.01055625,0.1203377,0.6114197,0.03112411,0.07574844,0.01750688,-1.28151255194098,104.611344635487,104.619193749834,123.889446258545,-50.9046651422977,133.939836596505,0
0.2324685,0.06891394,0.5690308,0.03330994,0.01602936,0.01940417,0.1825946,0.0537622,0.04458618,0.1088142,0.004146576,0.02908437,28.1695798039436,58.5380233824253,64.9632619859265,-93.0013656616211,-2440.53721427917,2442.30856942698,0
0.03192668,0.1550168,0.2494507,0.2041321,0.0412674,0.03072375,0.1616267,0.04459214,0.3489075,0.04746628,0.06888962,0.03717442,-165.433079004288,818.326413631439,834.880963297003,197.443798184395,-136.042594909668,239.774145960811,0
0.2294686,0.2787542,0.2449341,0.0138092,0.0274353,0.008405864,0.0124163,0.05002213,0.04019165,0.1343155,0.09583664,0.00237307,-112.010963261127,-56.3792660832405,125.399671190839,2384.49120521545,3341.8755531311,4105.35388491238,0
0.2249685,0.4851128,0.8973389,0.002067566,0.05960846,0.03698599,0.3247594,0.3121552,0.6509705,0.1658363,0.04414368,0.07166211,66.4280354976654,2.30410834774375,66.4679833856665,-67.8121075034142,254.752486944199,263.623427502771,0
0.2289785,0.2753844,0.894104,0.1100006,0.02706909,0.008685946,0.008136332,0.1209178,0.6131287,0.09019089,0.07577133,0.01675689,-30.2751045674086,123.028874397278,126.699194520047,123.581454157829,147.099450230598,192.121378482219,0
0.3958972,0.2559124,0.9025879,0.01404572,0.01580811,0.03031242,0.1613783,0.1327097,0.6631775,0.2140846,0.02676392,0.05202535,17.5142008811235,-15.5616039410233,23.4288443957789,40.35709425807,-322.816491127014,325.329343897092,0
0.4421982,0.07399273,0.242981,0.02830505,0.01216888,0.05933505,0.003993094,0.06009388,1.246857,0.1050453,0.008895874,0.07277289,-50.0816367566586,-116.490833461285,126.800175949131,-7.13464012369514,84.2481106519699,84.5496731993756,0
0.2296886,0.2771043,0.5679321,0.04711914,0.0167923,0.008015871,0.008216172,0.05556226,0.6001892,0.01400375,0.07448959,0.004943117,29.5674372464418,82.966148853302,88.0773251232719,124.11018460989,-23.3322307467461,126.284325692147,0
0.4426382,0.07197273,1.2146,0.032341,0.054039,0.05936509,0.5293176,0.06731415,0.5848083,0.1075859,0.03583145,0.02857718,-44.4912053644657,26.6268849372864,51.8503457678592,61.2704157829285,183.967798948288,193.902591267086,0
0.2326885,0.06726396,0.8920288,0.09422302,0.06025696,0.01979417,0.3558045,0.05812383,0.2747498,0.04695892,0.02156448,0.004800275,67.550465464592,105.627782642841,125.380595988878,-78.4877240657806,170.915246009827,188.075368263964,0
0.2406264,0.1490979,0.5762329,0.02012634,0.01747894,0.06974459,0.01795658,0.2986951,0.02890015,0.0443573,0.07463074,0.00498338,30.3331222385168,34.9274426698685,46.260399438329,-2582.36527442932,1534.84690189362,3004.05815902936,0
0.2296886,0.2771043,0.5679321,0.04711914,0.0167923,0.008015871,0.3437113,0.2228777,0.2898865,0.1827049,0.08460617,0.01962428,29.5674372464418,82.966148853302,88.0773251232719,-291.859656572342,630.263686180115,694.560561255728,0
