Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
0.02541672,0.06082416,0.07885742,0.03246307,0.001480103,0.05953383,0.3497277,0.4170096,0.8910217,0.04275894,0.02343369,0.06465589,-18.7693499028683,-411.667943000793,412.095600304445,-26.2997914105654,-47.9886643588543,54.7228556929006,0
0.1803529,0.05373073,0.07287598,0.03287506,0.01293945,0.03682709,0.1877567,0.1168132,0.2785339,0.03217697,0.03764725,0.06069186,177.554443478584,-451.109707355499,484.794336259567,-135.162159800529,115.522623062134,177.804065985848,0
0.1728929,0.36185,0.07617188,0.002174377,0.01255798,0.01947284,0.007156223,0.05153203,0.2815857,0.04720306,0.05305862,0.004083112,164.863780140877,-28.5456739366055,167.316829705904,-188.427984714508,167.633026838303,252.202175070997,0
0.02740888,0.06354034,0.2488403,0.02912903,0.04547119,0.07628667,0.1581964,0.304848,0.3109436,0.2301903,0.01960373,0.007325575,182.732403278351,-117.059111595154,217.011443973189,63.045933842659,-740.295886993408,742.975632220499,0
0.3844172,0.1632493,0.07116699,0.0175705,0.02720642,0.03069258,0.1623482,0.1265295,0.02877808,0.09188461,0.1114159,0.05363531,382.289886474609,-246.89108133316,455.083248804685,3871.55365943909,-3192.86847114563,5018.30019149433,0
0.4376982,0.2803532,0.8955078,0.0124588,0.07486725,0.03075492,0.5028139,0.3179271,0.6523438,0.1648331,0.1418343,0.03603365,83.6031213402748,-13.9125548303127,84.7528234322797,217.42257475853,252.678245306015,333.344973961743,0
0.2439085,0.3496277,0.07958984,0.002967834,0.01696777,0.01969409,0.1782466,0.2329912,0.6048889,0.1205482,0.09131241,0.01701131,-213.19018304348,-37.2891090810299,216.42673541448,150.957316160202,199.289888143539,250.009141469978,0
0.176823,0.1533595,0.7228394,0.01817322,0.01379395,0.008646965,0.3282311,0.3103569,0.3416748,0.2254753,0.0008506775,0.003286168,19.0830025821924,-25.1414328813553,31.563469943586,-2.48972838744521,659.912049770355,659.916746400298,0
0.176643,0.1531096,0.2507935,0.04405212,0.05593109,0.00909704,0.1872549,0.117945,0.2702332,0.08768845,0.04643631,0.006614104,-223.016545176506,-175.651013851166,283.883176834076,171.837940812111,-324.491798877716,367.182795677361,0
0.2327085,0.06759405,0.892395,0.09461975,0.02687836,0.01946414,0.006396383,0.2251794,0.03469849,0.1222954,0.01054764,0.01848714,-30.1193483173847,106.028996407986,110.223968456723,303.979784250259,-3524.51634407043,3537.60076448042,0
0.02419891,0.06793118,0.2433472,0.03001404,0.04231262,0.01984662,0.1567082,0.3100669,0.6662903,0.04247665,0.02672958,0.02978508,-173.877596855164,-123.338349163532,213.180128207373,40.1170253753662,63.7509748339653,75.3230543542192,0
0.02370896,0.06456137,0.8925171,0.09378052,0.04194641,0.0201267,0.3410494,0.04884934,0.9474182,0.07922363,0.0038414,0.02626164,-46.9978787004948,105.074197053909,115.105983723133,4.05459804460406,-83.620548248291,83.7187903319683,0
0.176623,0.1540596,0.07458496,0.01752472,0.01274872,0.008677006,0.01097625,0.1230078,0.2929993,0.02999496,0.03300858,0.01771688,170.928806066513,-234.963178634644,290.558689523165,112.657532095909,102.372147142887,152.222784262362,0
0.4384282,0.2824031,0.5697021,0.07492828,0.03159332,0.03109497,0.158618,0.3031068,0.03012085,0.04344559,0.02654648,0.02999508,55.4558597505093,-131.521850824356,142.735243107413,881.332337856293,1442.37589836121,1690.32391035699,0
0.2364285,0.06690311,0.2490845,0.02789307,0.02658844,0.03702587,0.1835347,0.05298209,0.04641724,0.01241684,0.08067703,0.03048436,-106.744669377804,-111.982360482216,154.707703427288,1738.08348178864,267.504930496216,1758.54857126731,0
0.1699029,0.3645887,0.3937988,0.05788422,0.03099823,0.03735697,0.1587666,0.1294179,0.02105713,0.1520004,0.1097221,0.01353437,-78.715905547142,146.989300847054,166.739462484477,5210.68859100342,7218.47820281982,8902.67954927044,0
0.02914678,0.1469662,0.08044434,0.01709747,0.001670837,0.08768368,0.5005039,0.316257,0.9711304,0.01737595,0.1002502,0.03649364,-20.7701064646244,-212.537929415703,213.550389282872,103.230468928814,-17.8924966603518,104.769609868528,0
0.1836229,0.05841148,0.2462769,0.03034973,0.03036499,0.019853,0.3303196,0.4883227,0.3314514,0.001808167,0.08314133,0.0950824,123.296156525612,-123.234197497368,174.323290603432,250.840157270432,-5.45529881492257,250.899471471374,0
0.1778208,0.1478989,0.07763672,0.01662445,0.01335907,0.08763552,0.178125,0.2402396,1.228607,0.1215668,0.005420685,0.05328459,172.071546316147,-214.131295681,274.701344812241,4.41205687820911,-98.9468172192574,99.0451355883653,0
0.2401586,0.1408873,0.2473755,0.04325867,0.02640533,0.008875787,0.0111565,0.04985952,0.02511597,0.01614761,0.009304047,0.04168713,-106.741920113564,-174.87046122551,204.87439009977,370.443493127823,642.922222614288,742.009006638086,0
0.02168678,0.2686145,0.07714844,0.04782867,0.001289368,0.03138375,0.1780161,0.2374439,0.9076233,0.06253052,0.03777695,0.0606516,-16.7128164321184,-619.956493377686,620.181724911537,-41.6218340396881,68.8947886228561,80.4914217057654,0
0.03188669,0.1543968,0.5744629,0.1421585,0.002685547,0.03063375,0.180445,0.2362597,0.5918884,0.0005836487,0.004749298,0.05305459,4.67488309368491,247.463345527649,247.50749869787,8.02397541701794,0.986078870482743,8.08433875043103,0
0.02186675,0.2688648,0.8966064,0.01441193,0.04084778,0.03093368,0.5055842,0.1418798,0.9674988,0.1527557,0.09979248,0.01423344,-45.5582030117512,-16.0738602280617,48.3106493880096,103.144809603691,-157.887265086174,188.5927894289,0
0.2401386,0.1412174,0.2470093,0.0436554,0.06072998,0.008545756,0.3542077,0.06426239,0.5837097,0.1084099,0.01947403,0.06290564,245.861127972603,-176.7358481884,302.792427717131,33.3625227212906,185.725674033165,188.698394050935,0
0.03211667,0.1487567,0.0725708,0.104538,0.002044678,0.03043383,0.5313275,0.06491399,0.5835876,0.1349144,0.03630447,0.0293472,-28.1749367713928,1440.49620628357,1440.77171938494,62.2091181576252,-231.181040406227,239.404778200551,0
0.4491782,0.1388085,0.07824707,0.01917267,0.03185272,0.03113508,0.002586305,0.2334495,0.9197693,0.0602951,0.05243301,0.01913711,-407.078772783279,-245.027303695679,475.133146399107,-57.0067018270493,65.5545964837074,86.8744448807577,0
0.1753775,0.1608366,0.3963013,0.08039856,0.05609131,0.07037342,0.1608165,0.3063753,0.01712036,0.07653427,0.060009,0.04007466,141.537040472031,-202.872321009636,247.365948459803,-3505.12480735779,-4470.36552429199,5680.67494545616,0
0.03117894,0.14487,0.07788086,0.01746368,0.001708984,0.04804659,0.1729367,0.2348323,1.551147,0.0593605,0.06861115,0.05970444,-21.9435729086399,-224.235892295837,225.307025602193,-44.2325100302696,-38.2687710225582,58.4894330555092,0
0.2292685,0.2794544,0.4033203,0.01314545,0.02848053,0.008375823,0.1661865,0.2208593,0.02865601,0.0004997253,0.1105156,0.01372416,70.6151649355888,32.5930677354336,77.7740932656047,3856.62937164307,-17.4387637525797,3856.66879841933,0
0.1835829,0.05779147,0.07873535,0.03162384,0.01358795,0.019943,0.1653068,0.05202222,0.6080627,0.01456833,0.05934525,0.03855442,172.577515244484,-401.647299528122,437.153922533234,97.5972414016724,-23.958595469594,100.494954232001,0
0.5879788,0.3778089,1.044067,0.05995941,0.001342773,0.098912,0.1614581,0.3010168,0.2900085,0.01675797,0.01620865,0.02903509,-1.28609850071371,57.4286803603172,57.443079455066,55.8902435004711,57.7843822538853,80.3912566825839,0
0.2264785,0.2814932,0.562561,0.04624939,0.07099152,0.04842418,0.3273093,0.3118951,0.6517944,0.04447556,0.1259651,0.0703821,-126.193448901176,82.2122171521187,150.610873427654,193.258970975876,68.2355538010597,204.951508082258,0
0.02638685,0.06155443,0.0814209,0.03128815,0.08469391,0.05993378,0.1616983,0.1254795,0.2902527,0.09050369,0.01662827,0.05279534,1040.19868373871,-384.27659869194,1108.91018840751,57.2889298200607,-311.81001663208,317.029191009323,0
0
0.030159,0.008736968,0.0002568662,0.4083884,1.251434,0.01189804,0.07728958,0.02738236,-75.8092999458313,110.098958015442,133.67434501191,61.7607980966568,9.50752291828394,62.4883122958022,0
0.2301764,0.2692237,0.8971558,0.1108856,0.02645874,0.07027447,0.1852362,0.05165386,0.03494263,0.0138588,0.09066391,0.03948158,-29.4918026775122,123.596839606762,127.066695817389,-2594.65074539185,396.615713834763,2624.78885151227,0
0.1837829,0.05849159,0.7269897,0.03225708,0.01463318,0.01997304,0.1842664,0.05783391,0.5993958,0.1360588,0.006023407,0.03787158,20.1284531503916,-44.3707481026649,48.7228684851134,10.0491316989064,-226.993277668953,227.215609399522,0
0.2334586,0.06869388,0.2412109,0.09372711,0.02696991,0.02022421,0.3530378,0.2349296,0.2679138,0.06232071,0.0624733,0.08549592,-111.810475587845,388.569086790085,404.335897070815,233.184307813644,232.614755630493,329.369922651663,0
0.64197,0.4966314,1.542053,0.002204895,0.09017181,0.03679669,0.3543944,0.238894,0.5796204,0.002910614,0.06540298,0.02608031,58.4751628339291,1.42984359990805,58.4926415985354,-112.837627530098,5.0215870141983,112.949309527603,0
0.02914678,0.1469662,0.08044434,0.01709747,0.001670837,0.08768368,0.3349011,0.1280768,0.2849426,0.08800888,0.000202179,0.02627622,-20.7701064646244,-212.537929415703,213.550389282872,-0.709542655386031,-308.865278959274,308.866093958806,0
0.2296686,0.2780544,0.8933105,0.0144577,0.02639008,0.008435905,0.1593865,0.1276951,0.03244019,0.02771378,0.02658463,0.06039467,-29.5418836176395,-16.1844082176685,33.6846843095537,819.496691226959,854.30383682251,1183.81158658867,0
0.02614676,0.06287432,0.4047852,0.03002167,0.04178619,0.05987382,0.004173219,0.2329612,0.9286804,0.05890656,0.05121231,0.04880264,103.230550885201,74.1669163107872,127.111282391113,-55.1452450454235,63.4303838014603,84.0500543742856,0
0.02537672,0.06144416,0.2461548,0.0295105,0.04543304,0.05944383,0.1586466,0.1246078,0.2993469,0.0919838,0.1026611,0.01579443,184.571042656898,-119.885943830013,220.08886685943,342.950344085693,-307.281583547592,460.474657387365,0
0.63578,0.7099105,0.887207,0.01580048,0.002113342,0.007746637,0.1865863,0.05385399,0.03726196,0.0139122,0.00535202,0.03810158,2.38201697356999,17.8092326968908,17.9678260820384,-143.632262945175,373.362004756927,400.036765253975,0
0.187313,0.2655818,0.07702637,0.04697418,0.01377869,0.008207083,0.5033137,0.4917371,0.3210144,0.1217537,0.09780502,0.0145437,178.882732987404,-609.845459461212,635.539547618006,304.674863815308,379.277974367142,486.496201918287,0
0.2344564,0.06323302,0.4041138,0.09527588,0.02740479,0.09921467,0.160938,0.2991269,0.6065979,0.1655922,0.02587509,0.03022508,67.8145289421082,-235.764995217323,245.324159644876,-42.6560863852501,-272.985100746155,276.29767812107,0
0.2289385,0.2760044,1.219116,0.04802704,0.01688385,0.008775949,0.1639467,0.04857206,0.2878113,0.07468033,0.06821823,0.03694442,13.8492537662387,39.3949635326862,41.7584121061057,-237.024173140526,-259.476721286774,351.437942662263,0
0.1805529,0.05443084,0.7211304,0.03353882,0.01398468,0.03679705,0.1650168,0.05019212,0.2871399,0.0465889,0.1535225,0.03631444,19.3927213549614,-46.5086735785007,50.3898239685624,-534.660935401917,162.251561880112,558.737760651084,0
0.1798728,0.1490488,0.2450562,0.04533386,0.05657959,0.04767281,0.0149765,0.1294951,0.6771545,0.09508896,0.09692001,0.02636337,-230.884179472923,-184.993773698807,295.855033146658,143.128350377083,-140.424311161041,200.51112649107,0
0.4453682,0.07150197,0.899231,0.1506042,0.01074982,0.002054989,0.190515,0.122705,0.3683167,0.08676529,0.03906631,0.007784158,-11.9544556364417,-167.481169104576,167.907269092792,106.067195534706,235.572546720505,258.349907561396,0
0.187353,0.2662019,0.2479858,0.01499939,0.03017426,0.008297086,0.3510478,0.06540966,0.9170532,0.1655464,0.06393433,0.1074059,121.677331626415,-60.4848638176918,135.881535841958,69.717139005661,180.519968271255,193.514698190576,0
0.04282676,0.5693464,0.3955078,0.07241058,0.04625702,0.03038371,0.007676244,0.05342221,0.5982056,0.1351471,0.09514618,0.00289312,-116.956017911434,183.082565665245,217.250859552427,-159.052655100822,-225.920826196671,276.293262321048,0
0.6459399,0.2875228,1.863708,0.04816437,0.0474472,0.008586526,0.1749363,0.4150712,1.227997,0.01547241,0.005405426,0.03785135,25.4584904760122,25.8432943373919,36.2768603868399,4.40182397142053,12.5997168943286,13.3464946743556,0
0.02168678,0.2686145,0.07714844,0.04782867,0.001289368,0.03138375,0.1588583,0.1275694,0.02984619,0.1506996,0.02613449,0.05375539,-16.7128164321184,-619.956493377686,620.181724911537,875.639081001282,5049.20768737793,5124.57237927743,0
0.02462668,0.06034434,0.8973389,0.0286026,0.0455246,0.05868375,0.1660384,0.0471704,0.03775024,0.1090584,0.02735519,0.02980535,50.7328920066357,-31.8749137222767,59.9152439380792,724.636197090149,-2888.94510269165,2978.4394277036,0
0.02415891,0.06855118,0.5683594,0.09198761,0.00164032,0.01993662,0.3563177,0.05824947,0.2773132,0.07603073,0.02109146,0.1093459,2.886061090976,-161.847621202469,161.873351227182,-76.0564506053925,-274.169147014618,284.522942578298,0
0.02070894,0.2744017,0.5684204,0.04666138,0.08541107,0.04793674,0.1592067,0.04517221,0.3505859,0.07384872,0.06891251,0.03642437,-150.260388851166,82.0895507931709,171.221724109787,196.563810110092,210.643708705902,288.111269238767,0
0.187353,0.2662019,0.2479858,0.01499939,0.03017426,0.008297086,0.1620266,0.1246579,0.6174622,0.1529198,0.02421951,0.01470442,121.677331626415,-60.4848638176918,135.881535841958,-39.2242856323719,-247.658520936966,250.745463719796,0
0.2264464,0.4770122,0.8987427,0.1262512,0.02664185,0.04212439,0.01040611,0.05242229,0.03897095,0.108181,0.09630966,0.003143147,-29.6434629708529,140.475377440453,143.569030657527,2471.31943702698,-2775.93970298767,3716.61956547218,0
0.2324485,0.06858385,0.5686646,0.03291321,0.1031647,0.0197342,0.3394812,0.2201104,0.04275513,0.004291534,0.04376602,0.02550596,181.415691971779,57.8780733048916,190.424590489479,1023.64385128021,-100.374735891819,1028.55326642286,0
0.02744889,0.06292033,0.07617188,0.03284454,0.00151825,0.07619667,0.1753766,0.2404814,1.557526,0.06267929,0.03540802,0.01496135,-19.9318919330835,-431.189894676208,431.650327912434,-22.7335076779127,-40.242861956358,46.2201288377715,0
0.176683,0.1524895,0.5758057,0.1060257,0.01197815,0.009187043,0.332141,0.3066468,0.02224731,0.04401016,0.0416832,0.003616214,-20.802415907383,-184.134513139725,185.305853757476,1873.62825870514,1978.2235622406,2724.67453359522,0
0.2367485,0.1370765,0.7319946,0.0177002,0.01508331,0.04834414,0.1818463,0.05725384,0.6011047,0.01473999,0.006038666,0.03862157,-20.6057708710432,-24.1807717829943,31.76960052017,10.0459456443787,-24.5214998722076,26.4995279179175,0
0.4387082,0.2804632,0.5680542,0.0483551,0.05526733,0.03124493,0.1838464,0.06050396,0.9178162,0.1971817,0.04876328,0.03808159,-97.2923636436462,85.124097764492,129.274576168659,53.1296767294407,-214.837908744812,221.30994009131,0
0.187313,0.2655818,0.07702637,0.04697418,0.01377869,0.008207083,0.1826145,0.1181579,0.603363,0.03045654,0.006076813,0.05176437,178.882732987404,-609.845459461212,635.539547618006,10.0715691223741,-50.4779741168022,51.4729285695239,0
0.02987682,0.1449161,0.4063721,0.04537201,0.04159546,0.08802366,0.3542077,0.06426239,0.5837097,0.1084099,0.01947403,0.06290564,102.358065545559,111.65139824152,151.470156504558,33.3625227212906,185.725674033165,188.698394050935,0
0.2356785,0.0645231,0.5745239,0.03419495,0.1038208,0.03703588,0.004906267,0.2294695,0.2830505,0.1824455,0.0531044,0.01890711,180.707529187202,59.518750756979,190.256912611908,-187.614560127258,644.568741321564,671.318170065886,0
0.1729428,0.1541282,0.3930054,0.1669922,0.03149414,0.06525707,0.5087442,0.1325595,0.3060608,0.09163284,0.01364517,0.01442344,-80.13666421175,424.910694360733,432.401414351418,-44.5832088589668,-299.394249916077,302.695522588248,0
0.2329786,0.07133389,0.4053955,0.02892303,0.05884552,0.02010429,0.1620467,0.04726219,0.03048706,0.0136528,0.02614975,0.03738442,-145.15583217144,71.3452249765396,161.741635766232,857.732713222504,447.82280921936,967.600473227022,0
0.1712074,0.370647,0.5737305,0.1256943,0.09777069,0.0985533,0.004076421,0.2291594,0.6019592,0.0001449585,0.009876251,0.01871714,-170.412227511406,219.082444906235,277.556201428634,-16.4068434387445,0.24081114679575,16.408610594194,0
0.6425,0.4993812,0.5678711,0.05960846,0.04586029,0.0364266,0.008666158,0.1246779,0.6118164,0.1522179,0.008575439,0.01817688,80.758273601532,-104.968294501305,132.439577187533,-14.0163609758019,-248.79664182663,249.191146229581,0
0.2289785,0.2753844,0.894104,0.1100006,0.02706909,0.008685946,0.1658568,0.05553222,0.9239807,0.07564926,0.06804276,0.03673445,-30.2751045674086,123.028874397278,126.699194520047,-73.6408829689026,-81.8732008337975,110.119029505399,0
0.2254885,0.2804331,0.5646362,0.04701233,0.1023254,0.04835421,0.1526466,0.1360178,1.294281,0.09220505,0.02625275,0.01464437,181.223645806313,83.2612663507462,199.43532353538,20.2836524695158,-71.2403655052185,74.0716965839262,0
