Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
19.505222,96.193161,637.660889,417717.6563,295928.6563,38152.90234,16.356413,26.872471,0.5564720000000001,8926.452148,2860.318359,679.038086,464.08469047566115,655.0780571709173,802.8087324641617,5140.093947224657,16041.152381431586,16844.558038446834
29.75659000000001,110.56723799999999,609.688049,398277.5313,282911.9063,34163.65625,5.86904,11.704336999999999,1.059775,4648.060059,1870.984131,2232.001953,464.02731161292616,653.2480535796102,801.2829496677617,1765.4541114859287,4385.893287726169,4727.8841093119045
34.111401,117.09406299999999,576.010437,374671.8125,267304.75,32532.304689999997,0.6273989999999999,2.662961,2.0747970000000002,2389.3701170000004,1362.649048,1857.753784,464.0623378148962,650.4601104996991,799.032044870234,656.7625883399677,1151.616334995665,1325.7289619193891
31.825806,117.469498,538.608948,348559.2188,249878.9688,34035.33594,0.235604,1.024887,3.458774,2101.740967,1288.980957,448.077972,463.93393523792696,647.1471001257854,796.2625606334648,372.6698989295051,607.654899394988,712.8305060299119
25.680901000000002,116.43621100000001,499.69860800000004,321647.1875,231580.1094,37644.90234,0.131209,2.8056650000000003,4.762874,2901.475098,1335.165283,293.78537,463.4395727594262,643.6823764375987,793.1602860303798,280.32765153980563,609.1857769069683,670.5899663755557
20.034794,115.22377,460.76535,294943.5625,213423.2344,40686.625,1.550003,4.23811,5.478959,3825.6035159999997,1237.173462,672.3132320000002,463.1928906980527,640.1166287786181,790.1246436051221,225.80447526619565,698.2354706432372,733.8395148222977
17.827972,111.29715700000001,422.396393,268900.6875,195869.1719,40601.94141,4.056551,4.052649,5.733965,4452.109375,1081.1563720000001,2741.201904,463.7093856528268,636.6074425734976,787.5883634758014,188.5530120954697,776.4451605477186,799.0114678202353
19.172037,104.194115,385.340088,243765.9219,179101.4688,37145.96875,5.201943,1.909605,5.585792,4555.692871,1001.197815,3788.254639,464.78805184681437,632.5994348659617,784.9904318730843,179.2400818003964,815.5858419003073,835.049263476141
21.375574,97.927139,350.164856,219781.6406,163120.4219,33541.17578,3.358418,0.431799,5.221478,4390.808594,1123.305786,1999.2281489999998,465.8389301637968,627.6519097621838,781.6347156340147,215.1317665228121,840.9129740659638,867.9955684908133
21.207264000000002,94.596191,317.22912599999995,197633.9531,147911.8125,32473.62305,0.332912,1.40194,4.621402,3832.2441409999997,1232.559814,1812.194824,466.2617659514657,623.0006544228856,778.1579851158267,266.70690279703,829.238430458982,871.0734449801924
17.932995000000005,90.805832,286.314484,177086.7969,133376.6563,32663.4043,2.97208,2.963083,4.22107,3349.251709,1245.903564,4483.95459,465.83971036547365,618.5045004569171,774.309016374502,295.1629714740575,793.4603569710997,846.5816663583615
13.598026,83.77808399999998,257.134094,157588.75,119562.6719,31955.18555,2.0659919999999996,2.7760990000000003,4.124474,3120.999023,1093.366943,3103.04248,464.98179234061433,612.8660246820477,769.2937224609767,265.09245615319674,756.702314767895,801.7932423539282
11.216013,75.771393,229.924667,139547.8906,106863.7578,29773.10352,1.9657639999999998,1.421389,3.99835,2685.1489260000008,750.538513,1630.273804,464.7772646333768,606.9287494064306,764.4477827661858,187.71205947453322,671.5642517538487,697.3050706153492
11.921018,69.727188,204.517563,122908.4766,95142.10156,26429.33984,6.0113769999999995,0.787876,3.6483589999999997,2059.233643,349.964142,6021.36377,465.20259758815916,600.9678327723864,759.9840740633383,95.9237130995058,564.4273611779981,572.5203968254359
13.773087,64.33918,180.68306,107186.1172,84096.51563,22445.63281,6.8706119999999995,0.8699459999999999,3.080996,1353.942383,143.153931,6912.785156,465.43663600782486,593.227263253124,754.0224452926262,46.46352380853465,439.44957507247665,441.89907001043406
13.768367000000001,57.140609999999995,158.17803999999995,92550.60156,73589.30469,18834.80859,4.029881,0.143743,2.809515,994.1218259999999,265.388885,4193.475586,465.2308543587974,585.10398510438,747.520181153956,94.46074678369754,353.8410814677978,366.2326359259024
10.764727,49.275394,137.431976,79867.78125,63749.35547,16889.25195,0.11187899999999999,1.3548,2.979511,1048.169434,555.854309,506.297058,463.8611575373114,581.1440945155298,743.5695206651019,186.55890480015012,351.79243640986715,398.19862289493415
6.6501220000000005,43.465571999999995,118.68099199999999,68910.95313,54703.140629999994,16869.75977,1.450727,1.922132,3.220616,1147.4963380000004,697.3073730000001,1110.376831,460.9258796050509,580.640184824205,741.347213336893,216.5136647771731,356.29716116419974,416.92425461816185
4.474917,39.759239,101.473831,59358.0,46516.91406,17093.68359,0.191137,0.999173,3.242252,951.669983,569.294678,33.123955,458.4129090385875,584.9586973808055,743.1817226053591,175.58619070942046,293.5212879813167,342.03107587769864
5.559641,35.623951,85.420296,50748.61328,39180.63672,15187.18066,2.501719,0.21267800000000006,3.2344630000000003,727.610229,432.13974,1615.1933589999999,458.6806479808968,594.104863321944,750.5654704654092,133.60478694608656,224.95549616736994,261.6394739920121
8.411451,30.271760999999998,70.78711700000002,42487.81641,32547.48633,11053.84961,2.7946590000000002,0.741297,3.3909550000000004,931.376587,530.864441,1650.2265630000006,459.79392450747764,600.2196191999172,756.0912936190192,156.5530775253579,274.6649799245345,316.14825205843806
10.203209,26.478668,57.92419399999999,35121.67969,26631.46094,7391.862793000001,0.789932,1.322125,3.7467,1623.536499,849.298706,294.5948180000001,459.76403124400844,606.3386862146068,760.9399232700285,226.6791325699949,433.32439186484106,489.03318673451975
9.417178,25.41486,47.038445,29195.16406000001,21510.3418,6170.465332,1.3725129999999999,0.7909999999999999,4.150186,2449.102783,1145.9067380000001,2298.3479,457.29279103507776,620.6660118122527,770.9364402799877,276.10973050364487,590.1188002176287,651.5188267802313
6.944298,23.953782999999998,37.950062,24166.52539,17078.87891,6526.259277,1.7550720000000002,0.23432199999999997,4.73147,3449.6376950000013,1372.628296,2358.397705,450.03559967833513,636.7980476553635,779.7716296939259,290.1060972594141,729.0837086571406,784.6812103627427
4.9840349999999995,20.062117,30.216475,19828.44922,13312.69629,6768.580566,0.32368,0.9665290000000001,5.5126669999999995,4616.345703,1553.819824,542.085205,440.5774098401617,656.2131823781563,790.3949612619839,281.8635379209373,837.4069580114308,883.5708615245671
4.740408,15.800730999999999,23.794411,16282.56055,10272.88965,6464.0776369999985,1.1887590000000001,2.1419490000000003,6.394504,5884.675293,1769.1931149999998,1132.580811,431.7354041669701,684.3018955165564,809.1134305020337,276.6740180317347,920.2707970782408,960.9614207702854
5.317237,13.301468,18.640047,13319.14063,7788.20752,5782.665039,1.1151200000000001,2.145316,6.805178,6707.486816,1954.414185,884.624634,417.8212383262768,714.5443694428453,827.7368199488149,287.19516006781896,985.644580641388,1026.6334785667757
4.870669,11.347646000000001,14.305507,10831.282229999999,5586.931640999999,4782.482422,0.316709,0.8727870000000001,6.427186,6658.45459,1965.890869,827.235718,390.54411989732336,757.1407451689759,851.9312281994403,305.87116492349844,1035.9828687080162,1080.1933501869694
2.4421470000000003,7.838617,10.670552,8855.424805,3763.1875,3947.131836,1.464108,0.55306,5.136149,5454.7978520000015,1564.3396,2138.723145,352.6703679434765,829.8937866569603,901.7206250037842,304.5744194726438,1062.0404221139227,1104.8508655927355
0.893934,3.778724,8.177566,7788.473633,2525.942871,3961.1213380000004,1.046522,1.6264120000000002,2.438686,2616.4685059999997,375.870514,1838.266113,308.88688284509107,952.4195381608657,1001.2562524470517,154.12829449957889,1072.9009417366563,1083.9151082740534
2.799543,1.7802619999999998,6.782539999999999,7447.803711,1874.886108,4640.263184,0.773749,2.9902990000000003,2.21712,2112.182129,1909.581299,559.038635,276.42831564576113,1098.0847456852448,1132.3439064159709,861.2891043335499,952.6692867323374,1284.2887880561714
1.9299540000000002,1.9679799999999998,6.0039089999999975,7340.883301000003,1729.235352,4539.779785,3.082854,4.842999,9.281984,8968.566406,5450.59668,744.1712650000003,288.0182481113555,1222.6839715591964,1256.1491175624428,587.223235894395,966.2337713575027,1130.6806930721102
0.561254,1.969427,5.217099,7002.4321290000025,1745.6784670000006,2479.8823239999997,4.389912000000002,6.2959190000000005,18.360634,17522.82813,9924.12207,1262.315796,334.60711920552023,1342.208021929429,1383.2874966378924,540.5108598101787,954.3694476998998,1096.801272918549
2.148286,1.073741,4.44805,6320.230957,1723.059082,247.257217,3.4982949999999997,6.377286,27.397049,25888.79883,14151.89746,421.27468899999997,387.37403626308156,1420.8992607996759,1472.7570584831078,516.5482406517579,944.948444264928,1076.9167318038726
1.415583,1.298042,3.877121,5576.185547,1659.470825,720.256104,0.538121,5.020035,30.679682,28898.74414,15310.27246,1565.709717,428.01625871361773,1438.2284037562924,1500.566179511779,499.03621752011634,941.950576280419,1065.9775018975768
0.287487,3.258511,3.400004,5043.328125,1591.8514400000001,1179.869995,4.11549,1.90205,17.983010999999994,17153.41797,8374.140625,4090.446045,468.19104918700094,1483.3300563764042,1555.4648548547955,465.66954916504267,953.867957373768,1061.467008024262
0.094733,4.5255220000000005,2.675144,4215.783203,1501.138306,1930.253906,10.096928,4.004817,25.234665,22820.50586,13828.113280000001,6268.542969,561.1429911810355,1575.9088867739456,1672.8330089894498,547.9808541147663,904.3316350742124,1057.4018737794763
2.952922,3.712622,1.521147,2710.175537,1371.331299,619.3974,16.371945999999998,13.925006,115.435814,106364.1563,59331.57031,6613.490234000001,901.5113588627527,1781.6657673452994,1996.761286856464,513.9788792930416,921.413836957047,1055.0723895995186
6.2708010000000005,2.67361,0.646019,1458.0678710000002,1285.930664,4272.115234000001,20.472834,28.07412,264.040009,244385.0,133454.6563,3070.077148,1990.5461975576568,2257.0046252509605,3009.3760222038513,505.43346368390706,925.5604895847432,1054.5734711682544
6.092626,3.147011,1.080095,1623.678955,1266.780029,5074.965332,17.777206,44.201885,464.311401,431100.4063,232173.1719,6850.891602,1172.8413047000495,1503.2742073613895,1906.6698897629155,500.0376286258799,928.4725840707924,1054.5610316206873
1.0102440000000001,3.6004080000000003,3.861644,4392.665039,1563.941895,1054.640259,3.034659,56.532391000000004,678.89856,632050.125,336288.0938,24547.14258,404.993804452197,1137.5116502194405,1207.4571363115208,495.3436545807372,930.99346830254,1054.5682406347128
6.3459769999999995,1.8055900000000005,8.585455,9760.807617,2272.07251,5797.907715,20.538828,54.988296999999996,851.107788,794218.75,418797.6563,42996.13672,264.64206148654904,1136.9004458121326,1167.2951830602558,492.0618307160878,933.1588327564453,1054.9456158490061
10.517544000000001,0.9989399999999999,12.106444,14179.91895,2870.7028809999997,10189.84668,35.30752899999999,29.889463,948.933228,886449.3125,466390.125,43892.69922,237.12188987947246,1171.270354036247,1195.0318125071851,491.488875337391,934.1535171745508,1055.5586711452838
7.591773,1.27824,11.281792999999999,13758.74902,2786.770996,7901.378418000001,27.038477,12.039155000000001,980.828491,916356.3125,483852.6875,18078.29492,247.01490232979808,1219.5534007759227,1244.3178288994811,493.31018821311966,934.2676328312327,1056.5088506732627
0.23731999999999998,1.345673,7.263536999999999,9632.984375,2208.557861,549.621887,3.1941479999999998,46.863075,973.737976,910636.6875,482808.5,19568.66992,304.0609362904051,1326.211234967207,1360.6209217600035,495.8299993426568,935.1968496091603,1058.5086375495655
6.3257769999999995,3.7981089999999997,3.419843,5476.221191,1550.969727,5535.255859000001,14.293387,61.739437,954.634399,894281.4375,474046.4375,45223.33984,453.5207396947754,1601.3077767020295,1664.2919386512976,496.57380668093856,936.7789788811076,1060.2548753743738
6.105137,4.265353,1.931861,3713.1757810000004,1093.600342,5093.368164,12.899786,71.022728,939.73999,881071.375,464935.25,50479.41406,566.0864534249617,1922.0719197706253,2003.7001615815645,494.74881876634834,937.5693110601796,1060.1002814415986
0.738977,3.4270699999999996,2.801301,4546.349609000001,1006.5121460000001,1515.6329349999999,3.88954,94.865997,935.656555,877842.0625,460353.0625,50963.69922,359.30167661383047,1622.9422004275873,1662.2391767571385,492.0107276969806,938.2097071932553,1059.392283736561
4.603251,2.130543,4.56808,6495.773438,1191.48645,8209.493164,9.256559,131.160034,945.345398,886987.125,463168.375,68425.96094,260.8287179734156,1421.9920487382008,1445.715396194673,489.9461889589692,938.2677769168132,1058.4865087831006
5.516903,0.8268909999999999,5.774067,7460.884276999999,1513.1795650000001,8910.708984,37.677402,159.227936,969.5578,908123.5625,474187.125,107332.3359,262.06477427435465,1292.136768936003,1318.4443012701906,489.07566418422914,936.6368487778656,1056.6378716408826
2.100535,0.915366,5.901441999999999,6734.526855,1878.435059,3612.675293,75.450935,168.940811,1007.291016,941200.0625,492186.0313,151404.25,318.3010286299519,1141.1663208754746,1184.7261779530966,488.6234697639753,934.3874288063738,1054.4348070485783
1.77298,3.272106,5.632943,5915.168945,2188.378174,1977.768921,100.431664,172.122513,1055.950073,983423.0625,514981.5313,179591.5781,388.4964172369577,1050.102751794222,1119.6630098077499,487.69496254393465,931.31587150333,1051.2828491917564
2.695939,5.220398,5.624331,5787.7490229999985,2309.727539,3049.396729,102.48259,182.003815,1112.110107,1031047.188,540624.4375,183296.5469,410.66707115921884,1029.0555486510304,1107.972366778145,486.1249206325216,927.1089090102118,1046.8277640691808
0.8735360000000001,3.5927559999999996,6.009884,6441.235352000002,2245.389404,51.084763,91.581505,193.690933,1172.9477539999998,1082229.875,568436.3125,172865.1875,373.6160970827391,1071.7736568625953,1135.0276470394713,484.6220222183912,922.658209889884,1042.1884074850614
0.815261,0.09115,6.294363,7339.939941,2134.70752,3273.53125,85.595055,194.34226999999998,1236.560913,1134393.25,598212.5625,166430.7656,339.1459183399496,1166.1132255956638,1214.4299110429433,483.77120464586443,917.3775736189714,1037.119178794579
0.480394,0.583466,6.3387910000000005,7413.92627,2128.556641,3351.043945,92.416504,183.211411,1299.814575,1184294.125,628728.5,172168.8594,335.7985207273753,1169.6120395829425,1216.861935332051,483.7063009545034,911.1254387957604,1031.5625772602723
0.282564,2.593777,6.3869419999999995,6933.443848000001,2154.0935059999997,1354.0802,104.193123,170.994553,1358.3927,1229694.25,657535.25,181683.2188,337.26523679094004,1085.5654940971754,1136.7498765876746,484.0538748478256,905.2568156469036,1026.546665296014
1.253325,4.834336,6.564547999999999,6889.367187999997,2147.255371,635.2492679999998,107.225548,164.043671,1409.6872560000006,1267834.75,682303.0,180008.7188,327.0987387098092,1049.4808154346651,1099.2741090514946,484.01019239972464,899.3730663335158,1021.3411666984587
4.665845,2.377554,7.086271000000001,7422.322265999999,2134.635986,2442.601807,97.90684499999999,157.364914,1453.970581,1298721.125,702666.6875,163262.3594,301.2354432959168,1047.4228640140911,1089.8795568122052,483.27435003308375,893.2237983156276,1015.5800565574809
6.070424,1.3357139999999998,7.709434,8111.871094,2190.704102,4570.36084,86.618912,145.915985,1490.98645,1322838.0,719253.4375,144410.3906,284.1588762547289,1052.2006017562378,1089.8955790765185,482.4010556903452,887.2233547125796,1009.8891323697882
2.333284,1.043259,7.798783999999999,8411.482422,2400.115967,3131.400879,87.158249,134.265411,1521.56958,1340501.0,733284.5625,140478.2344,307.75515349572447,1078.5633275649127,1121.6113792535602,481.92640818962735,880.9988170241942,1004.1971810897425
4.41418,2.027104,7.233592999999999,7797.562012,2658.121338,2766.69165,102.393532,127.237358,1546.084839,1352194.0,745159.6875,153128.7188,367.46902099689606,1077.9652673298044,1138.8777805198565,481.9655873360517,874.5923676960653,998.60033897871
7.802517999999999,2.615976,6.3355760000000005,6626.07959,2638.158203,8191.088867,121.308342,121.259697,1566.315796,1360521.75,754902.75,166929.4219,416.4038444176188,1045.8527511942086,1125.699844019829,481.9607590805398,868.6126727920707,993.3650631205403
3.74309,0.17632899999999999,5.803344,6059.84668,2302.070068,6471.732422,129.922989,111.48330700000001,1584.1599119999994,1366728.25,762411.375,167123.0469,396.6799259185738,1044.1991169229327,1117.0079495730536,481.27172593166864,862.7463929916693,987.9037467290947
4.802454,0.909291,6.450982,6895.676758,2010.044434,2828.413086,125.213982,99.291977,1598.6016849999999,1369873.375,767634.625,154860.625,311.58735739767985,1068.9344285877717,1113.4215257081821,480.1913023130586,856.9197617228833,982.2907740828653
10.037521,0.7925800000000001,7.2191649999999985,7851.350586,1831.800049,11065.97266,116.626152,89.263359,1608.20813,1369150.5,770965.3125,142668.2656,253.74126356718543,1087.5704580792933,1116.7784606283715,479.39399019205314,851.3515598257795,977.0455855537376
6.861217999999999,1.8556869999999999,7.0488100000000005,7805.148926000003,1914.5242920000005,9259.352539,115.46181499999999,81.822762,1612.479858,1363524.125,772572.8125,139583.2188,271.60957551700216,1107.300228832952,1140.125237983106,479.12090725786913,845.606919202832,971.9094122269362
1.823036,0.5347390000000001,6.180823,6649.416504,2244.967529,919.528992,123.29555500000001,73.679146,1611.43396,1353244.25,772203.625,143198.3438,363.21498431519564,1075.8140953073723,1135.4739506008527,479.20277477582766,839.7764249674867,966.8814525493937
7.699386,0.248002,5.573884,5561.340332,2485.25415,8308.149414,130.222397,64.696838,1605.360718,1339266.125,769122.375,143994.8906,445.8747526859189,997.7495642176981,1092.8442194472805,479.09629678630273,834.2462288902226,962.0291222265088
5.154525,1.642025,5.7909190000000015,5785.794922,2379.728516,4928.554199,126.523979,58.262207,1594.626465,1321786.75,762970.5625,135984.9531,410.9414267407297,999.1151528798796,1080.3258512716852,478.46350179570106,828.9005475649119,957.0806864126013
