Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
-0,07356119;0,1369526;-0,6323242;0,1271057;-0,08128357;-0,02841923;-0,07296214;0,08987212;0,04272461;0,01313782;-0,0007553101;0,04033753;128,547295928001;-201,013520359993;238,601849653179;-17,6785718649626;307,500004768372;308,007767492531
0,1328384;0,1269028;-0,3144531;-0,06013489;0,06489563;0,06843117;-0,07654202;-0,0745647;-0,5892639;0,02830887;1,525879E-05;0,01826726;-206,376165151596;191,236406564713;281,35828535599;-0,0258946602116339;-48,0410680174828;48,0410749962345
0,3373781;-0,08186626;0,01281738;0,01856995;0,1230469;0,07953218;0,1009105;0,2711325;-0,5885925;0,1189613;-0,06932068;-0,01541379;9600,00038146973;1448,80950450897;9708,71033168538;117,773629724979;-202,111527323723;233,922417343282
-0,06918133;0,3414528;-0,3096924;-0,07466888;-0,03646088;-0,0001094043;-0,2368165;0,4571214;-1,223114;-0,1366005;-0,01667023;0,006239325;117,732554674149;241,106629371643;268,315786261368;13,6293321847916;111,682549118996;112,511112666795
0,1328984;0,1271929;-0,6390991;0,002220154;-0,066185;0,0681912;0,09731063;0,08722234;0,3554382;-0,04727936;0,05763245;0,0076662;103,559829294682;-3,47388023510575;103,618077995258;162,144765257835;-133,017092943192;209,724752748874
0,3324503;-0,2970973;0,3370361;-0,02815247;-0,008056641;-0,02832833;0,09139079;-0,09249473;0,9959412;-0,03413773;0,1435699;-0,01417406;-23,9043831825256;-83,5295170545578;86,8826781050439;144,1550552845;-34,2768505215645;148,17416254447
0,1283184;-0,08040738;0,6633911;-0,105835;0,1087494;0,03943136;0,09330091;-0,08553481;0,3597717;-0,03316879;0,1433945;-0,01396406;163,929522037506;-159,536302089691;228,745972379621;398,570716381073;-92,193990945816;409,094546435221
0,5380244;-0,310456;0,0005493164;0,03131104;-0,124382;-0,01043788;-0,07370198;-0,07247472;-0,9093933;-0,03189087;-0,04274368;0,01730727;-226430,557250977;57000;233494,747814566;47,0024161040783;35,068292170763;58,6430919665302
0,1216585;-0,2906467;0,657959;0,03193665;-0,06607819;0,0678713;0,1045807;0,09930515;-0,9077454;-0,1697655;-0,02635956;-0,03950402;-100,429035723209;48,5389605164528;111,543811591282;29,0384944528341;187,018826603889;189,259809955476
0,1328784;0,1275228;-0,6395264;0,001838684;0,02095032;0,06852117;0,2697454;-0,0907867;0,35849;-0,03405762;0,07443237;0,01898441;-32,7591150999069;-2,87507148459554;32,8850369951211;207,627475261688;-95,0029790401459;228,330318858546
-0,07865349;-0,07107794;-0,6345215;0,01725006;0,00630188;0,07974091;-0,0769721;-0,08288503;0,04702759;0,02724457;0,08500671;0,01870725;-9,93170496076345;-27,1859373897314;28,9432886035096;1807,59251117706;579,331576824188;1898,16115289746
-0,277893;0,3529425;-0,9541626;0,05010223;0,03449249;0,03937009;-0,07296214;0,08987212;0,04272461;0,01313782;-0,0007553101;0,04033753;-36,1494906246662;-52,5091141462326;63,749452867024;-17,6785718649626;307,500004768372;308,007767492531
-0,08657125;-0,289048;0,007385254;0,03057861;-0,1683731;0,02871045;-0,06688386;0,2834938;-1,545135;-0,06080246;0,04148865;-0,04921223;-22798,5534667969;4140,49577713013;23171,485611821;-26,851138100028;39,3508933484554;47,6390220784211
-0,07991131;-0,07880867;0,01281738;-0,107193;0,006454468;0,0002705157;0,1006707;0,09559512;-0,5883179;0,01170349;-0,06890106;-0,03917404;503,571450710297;-8363,0952835083;8378,2424724407;117,115363478661;-19,8931433260441;118,792868111387
-0,2834853;-0,06009769;-0,6231689;-0,104332;-0,007781982;0,06186059;-0,06513208;0,1111147;-1,854279;-0,1083336;0,0003967285;-0,00524272;12,4877570196986;167,421638965607;167,886715583196;-0,213953026104718;58,4235787391663;58,4239704966116
-0,2876331;-0,06837904;-0,6338501;0,0167923;-0,09590149;0,0398201;0,08983096;-0,6114898;0,02993774;-0,04817581;0,01493073;-0,03987074;151,299953460693;-26,4925379306078;153,601857030482;498,725801706314;-1609,19976234436;1684,71104359672
0,1171784;-0,4973371;1,310913;0,04820251;-0,06617737;0,0389612;0,09423083;-0,09040475;0,6758118;-0,09433746;0,1008148;-0,01513405;-50,4818893969059;36,7701835930347;62,4537233361384;149,175882339478;-139,591336250305;204,301700991224
0,1251284;-0,08384621;0,3327637;-0,0451355;0,06414795;0,09629121;0,273919;0,09022498;-0,275238;-0,04888153;0,1591034;-0,07054153;192,773297429085;-135,638296604156;235,710185837099;-578,057408332825;177,597299218178;604,724042864225
-0,2777531;0,3520726;0,3446045;-0,07411194;0,03630066;0,03883019;-0,07327226;0,09646511;-0,2619934;-0,04998016;-0,04129791;-0,005352736;105,34006357193;-215,063765645027;239,476412798333;157,629579305649;190,768778324127;247,466787782433
-0,07486343;0,1370025;-0,9606934;0,06425476;-0,1245956;0,1076508;-0,08428213;-0,2584646;0,03665161;0,2870483;-0,08634186;0,04062727;129,69346344471;-66,8837353587151;145,924050505113;-2355,74531555176;7831,80665969849;8178,43087313463
-0,2876331;-0,06837904;-0,6338501;0,0167923;-0,09590149;0,0398201;0,2725855;-0,08869672;0,0383606;-0,09425735;0,03166962;0,01802441;151,299953460693;-26,4925379306078;153,601857030482;825,576782226563;-2457,13996887207;2592,1253538323
0,3291203;-0,3020662;0,9810791;-0,1537704;0,1663132;0,0285918;0,09158066;-0,2597125;0,3598938;-0,1403389;0,05900574;-0,03837048;169,520661234856;-156,73603117466;230,875373424466;163,953199982643;-389,945298433304;423,010623453817
0,1328584;0,1265728;-0,3140869;-0,05974579;-0,02223206;0,0681012;0,09447059;0,08513236;0,6755066;0,01292038;0,1003876;0,008626193;70,7831308245659;190,220564603806;202,963333652949;148,610800504684;19,1269479691982;149,836611564929
-0,08777669;-0,2952049;0,004211426;0,02966309;-0,1689835;-0,05024806;-0,06871244;0,2727323;-0,5822449;-0,003009796;0,000328064;0,01809752;-40125;7043,47848892212;40738,5102111492;-0,563446723390371;5,16929617151618;5,19991299147891
0,1290883;-0,08183753;0,01257324;-0,1063385;0,02152252;0,03986135;0,2633653;-0,436702;0,04382324;0,05527496;-0,05223846;-0,02789226;1711,77184581757;-8457,52429962158;8629,01385621922;-1192,02649593353;1261,31618022919;1735,46699003914
-0,08044125;-0,07605863;0,9869995;-0,04536438;0,05077362;-9,950995E-05;-0,0822821;-0,2617147;0,3534241;0,1046104;-0,04361725;0,04008728;51,4423958957195;-45,9619052708149;68,9841781252433;-123,413346707821;295,991271734238;320,689393476735
0,3397103;0,1190633;-0,6403809;0,002967834;0,1215897;0,02875152;0,2741553;-0,2527142;-1,232544;0,04292679;0,03126526;-0,004542008;-189,870849251747;-4,63448325172067;189,9274014738;-25,3664460033178;-34,8277948796749;43,0863305355649
-0,2876331;-0,06837904;-0,6338501;0,0167923;-0,09590149;0,0398201;-0,08194229;-0,2561724;0,3677979;-0,1409035;0,04386902;-0,004759178;151,299953460693;-26,4925379306078;153,601857030482;119,274809956551;-383,100301027298;401,238483868855
0,3373581;-0,08281624;0,3382568;-0,04301453;0,0798645;0,0791122;0,09464097;-0,09338498;0,6753235;0,02684021;0,1003265;-0,01511402;236,106097698212;-127,165287733078;268,173637359294;148,560717701912;39,7442281246185;153,785209020012
-0,4887649;0,3581514;0,0168457;-0,01374817;0,0643692;0,1353896;0,2720853;0,08511329;0,3697205;-0,05117798;0,07569885;-0,003465593;3821,10500335693;-816,123187541962;3907,28812655569;204,746186733246;-138,423442840576;247,147831286547
-0,2825884;0,1403153;-0,6326294;0,1258774;-0,009216309;-0,06767818;0,1048206;0,2748425;-0,9080505;-0,06250763;-0,02678299;-0,01574378;14,5682590082288;-198,974922299385;199,507528365666;29,4950436800718;68,8371732831001;74,8900128675173
0,3367702;-0,09048724;-1,289063;0,01820374;-0,05296326;0,0007016957;0,09672269;-0,2610564;0,03500366;-0,07770157;0,01527405;0,07408571;41,0866476595402;-14,1216851770878;43,4457662855655;436,355710029602;-2219,81263160706;2262,29406247678
-0,2919329;-0,2740394;0,6668701;0,03201294;-0,007827759;0,01120999;-0,08036199;-0,088485;0,683075;0,02636719;0,0003814697;0,01784727;-11,7380563169718;48,0047576129436;49,4190117219868;0,558459549210966;38,6007241904736;38,6047637617058
-0,281703;0,1439121;-0,3026123;-0,05848694;0,1222;0,01104024;0,2669856;-0,2693563;0,6656189;-0,07805634;0,1159134;0,04164441;-403,817057609558;193,27349960804;447,686119582884;174,143776297569;-117,268808186054;209,947679664614
0,3404202;0,1160631;-0,6407471;-0,1211014;0,03513336;0,02867153;-0,07655212;-0,08021498;-0,2713928;0,08836746;0,04226685;0,01849726;-54,8318736255169;189,000278711319;196,793393482202;-155,740469694138;-325,60721039772;360,936489376644
0,1281505;-0,08700836;0,3331299;-0,04553223;-0,1091232;-0,03936914;-0,07803214;-0,0788548;-0,2715149;0,08845901;-0,0425415;0,01784725;-327,569633722305;-136,680096387863;354,941282025014;156,682029366493;-325,798034667969;361,515722645521
0,1281184;-0,0811075;0,01501465;-0,1051788;0,1077042;0,03946128;0,09846094;-0,07946491;-0,5970154;0,02878189;0,09996033;-0,01469404;7173,27213287354;-7005,08117675781;10026,3151449187;-167,433425784111;-48,2096299529076;174,235818619478
-0,07353338;0,1407431;0,9984741;-0,180687;0,2252502;0,04969107;-0,08343241;-0,2604625;0,6855469;-0,08075333;0,001312256;-0,005179182;225,594475865364;-180,963084101677;289,206682752247;1,91417383030057;-117,794029414654;117,809581219835
-0,0877611;-0,2886878;-0,6387329;0,03200531;0,003898621;0,02867046;-0,08059236;-0,2583725;0,365448;-0,1409531;-0,0414505;-0,006139174;-6,10367907211185;-50,1075014472008;50,4778822802281;-113,423801958561;-385,699361562729;402,031039051255
-0,0837912;-0,07957733;-0,3170776;0,07796478;-0,03881836;0,05688038;0,09157056;-0,2653623;0,6777649;-0,08027649;0,1012573;-0,03814049;122,425407171249;-245,885461568832;274,677338948745;149,398893117905;-118,442974984646;190,653527604575
-0,0752034;0,1347723;-0,6342773;-0,1213837;0,09334564;0,1077407;0,2563591;-0,2796247;1,932953;0,04288101;0,1155853;-0,02523151;-147,168502211571;191,37316942215;241,41718666631;59,7972795367241;22,1841987222433;63,7797249362296
-0,07944341;-0,07059777;0,3417969;-0,04380798;0,05033875;0,07889095;0,09672222;-0,2528841;-0,9051819;0,2238274;-0,02641296;0,02939928;147,276788949966;-128,169640898705;195,238083916832;29,1797313839197;-247,273355722427;248,989094487827
-0,07683116;0,1322719;-0,3130493;0,06386566;-0,03797913;0,02826038;0,09877068;0,09428501;-0,27005;-0,04932785;-0,1109695;-0,03961402;121,319942176342;-204,011499881744;237,358843217753;410,922139883041;182,66187608242;449,691411992721
-0,06890136;0,3433927;-0,3114624;0,04860687;-0,1233215;4,056096E-05;0,09773061;0,08989239;0,03701782;0,01384354;0,01489258;0,007456213;395,94355225563;-156,06015920639;425,589085696909;402,308315038681;373,969495296478;549,276946322677
0,1283784;-0,07883739;0,01293945;0,01771545;0,1079788;0,03994134;-0,07653227;0,09170508;0,3765564;-0,05090332;0,04420471;-0,004182756;8344,92969512939;1369,10378932953;8456,4943565646;117,392010986805;-135,181128978729;179,0386044279
-0,06993125;0,343833;0,01574707;-0,0125885;0,09394073;-0,0001194179;0,1055223;0,09242058;-0,5922546;0,01317596;0,1002312;0,07552597;5965,60096740723;-799,41862821579;6018,92557234831;-169,236615300179;-22,2471281886101;170,692608717838
-0,2890785;-0,07585609;-0,9603882;-0,04541779;-0,05360413;-0,03919849;0,09390247;-0,09122658;1,003082;-0,1567726;0,05996704;0,05236572;55,8150634169579;47,2910702228546;73,1557696088422;59,7827732563019;-156,290888786316;167,334461172321
