Date;Timestamp;Fx1;Fy1;Fz1;Mx1;My1;Mz1;Fx2;Fy2;Fz2;Mx2;My2;Mz2;Copx1;Copy1;Copxy1;Copx2;Copy2;Copxy2
2021/08/31/ 15:50:34.374;132748878343742574;0.07654101;0.0852735;0.8963623;-0.1023865;-0.08118439;0.08740622;-0.1744031;0.1091983;-1.441193;-0.02882767;-0.01753616;0.01131868;-90.5709490180016;-114.224433898926;145.774888460089;12.1678132563829;20.0026463717222;23.4128499186746
2021/08/31/ 15:50:34.375;132748878343752566;-0.1293886;0.09356105;-0.3970947;0.02185059;-0.01028442;-0.008083105;-0.1820596;0.10186;-0.4915466;0.03186035;0.1095123;-0.05448727;25.8991699665785;-55.0261288881302;60.8164604804558;-222.791329026222;-64.8165419697762;232.028361202225
2021/08/31/ 15:50:34.376;132748878343762563;0.07957102;0.08991218;-0.07220459;-0.03928375;0.04872894;0.03141582;-0.3500974;0.2824473;-0.8056946;-0.04298401;0.05117416;0.001170471;-674.873232841492;544.061720371246;866.866215732997;-63.5155886411667;53.3502511680126;82.9486546010478
2021/08/31/ 15:50:34.378;132748878343782544;0.07259098;-0.122887;0.2492065;-0.08676147;0.004714966;0.05961603;-0.1852691;-0.07660699;-0.1736145;-0.01515961;-0.01743698;-0.07931753;18.9199112355709;-348.150879144669;348.664591965355;100.435048341751;87.317630648613;133.084813399191
2021/08/31/ 15:50:34.378;132748878343782544;-0.1403187;-0.3273984;-0.7227783;-0.01002502;0.03159332;-0.007672906;0.3411181;0.08870673;-0.1813049;-0.03030396;0.02997971;-0.02126165;-43.7109433114529;13.8701228424907;45.8587709478005;-165.355160832405;167.143583297729;235.115517674856
2021/08/31/ 15:50:34.380;132748878343802535;0.2878207;0.08798349;0.5789185;-0.03752136;0.06388855;0.07024658;0.3298882;-0.2698406;0.7654724;0.06019974;-0.01270294;-0.02172191;110.358461737633;-64.8128613829613;127.983190606202;-16.5949054062366;78.6439031362534;80.3757076855087
2021/08/31/ 15:50:34.380;132748878343802535;-0.1293886;0.09356105;-0.3970947;0.02185059;-0.01028442;-0.008083105;-0.5270301;0.1084678;-0.8097229;0.094841;-0.05052948;0.05660176;25.8991699665785;-55.0261288881302;60.8164604804558;62.4034218490124;-117.127731442451;132.714326774922
2021/08/31/ 15:50:34.382;132748878343822537;0.07959102;0.0895822;-0.07177734;-0.03888702;-0.03839111;0.03108579;0.1698155;0.09261417;-0.5049744;0.03321838;0.05521393;0.05824991;534.863948822021;541.772961616516;761.312935453101;-109.340064227581;-65.7823160290718;127.603145523299
2021/08/31/ 15:50:34.382;132748878343822537;0.07766329;0.08547163;0.2509766;0.02269745;0.004264832;-0.04821467;0.166525;0.09062672;-0.1741028;0.0904007;-0.07046127;0.01171964;16.9929470866919;90.4365256428719;92.019157902281;404.71076965332;-519.237518310547;658.330014122612
2021/08/31/ 15:50:34.384;132748878343842510;-0.1296287;0.09224117;-0.7203369;-0.03947449;0.03262329;-0.008143067;-0.1798925;0.103236;-0.8166809;0.09467697;-0.1038399;0.05666892;-45.288935303688;54.8000335693359;71.0924140829525;127.148643136024;-115.928962826729;172.064818813763
2021/08/31/ 15:50:34.384;132748878343842510;0.2761528;-0.3361667;0.8963013;0.05194855;0.1064682;-0.007855475;0.1581685;-0.2611887;0.1283875;0.06190491;0.05556107;-0.05519037;118.786178529263;57.9588003456593;132.171777422768;432.760864496231;482.172578573227;647.898419019124
2021/08/31/ 15:50:34.386;132748878343862587;0.0788611;0.09163237;0.2541504;0.02359772;0.004875183;0.03074574;-0.009004861;0.09100842;0.143219;0.03010559;-0.04407883;-0.02239881;19.182275980711;92.849425971508;94.8102083904403;-307.772219181061;210.206687450409;372.707110676076
2021/08/31/ 15:50:34.386;132748878343862587;-0.1296687;0.09162116;-0.3953247;-0.1014481;0.0765686;-0.00823307;-0.007934749;0.09262848;0.1438904;-0.09116364;0.0412178;-0.02176881;-193.685352802277;256.619572639465;321.508352849198;286.452800035477;-633.563101291656;695.311016715877
2021/08/31/ 15:50:34.387;132748878343872612;0.07963102;0.09148216;-0.7225952;0.08426666;0.047966;0.0319258;-0.009004861;0.09100842;0.143219;0.03010559;-0.04407883;-0.02239881;-66.3801804184914;-116.616688668728;134.185619305686;-307.772219181061;210.206687450409;372.707110676076
2021/08/31/ 15:50:34.388;132748878343882599;-0.1331187;-0.1142293;-0.3955078;0.03721619;-0.01047516;-0.03623319;-0.01269463;-0.08269143;0.1343079;0.04727936;0.03998184;0.001431182;26.485338807106;-94.0972194075584;97.7535670549233;297.688037157059;352.022260427475;461.018263524225
2021/08/31/ 15:50:34.389;132748878343892601;-0.3381883;0.09729385;0.2514038;0.0203476;-0.02431488;-0.04770386;-0.005114585;-0.07720137;-0.8241577;-0.01209641;-0.003471375;-4.88013E-05;-96.716433763504;80.9359103441238;126.113798385277;4.21202694997191;14.6772935986519;15.2697124533607
2021/08/31/ 15:50:34.390;132748878343902590;0.07393323;-0.1210388;-0.07324219;0.09924316;0.1343765;-0.07561475;-0.008783132;0.09369683;0.1545715;0.02875519;0.0424614;0.04691713;-1834.68747138977;-1355.00001907349;2280.81195396809;274.703860282898;186.031594872475;331.767938693784
2021/08/31/ 15:50:34.391;132748878343912615;-0.1331387;-0.1151793;-0.07006836;-0.02436066;-0.0536499;-0.03665322;0.1632484;-0.08681154;0.1247864;-0.0734787;0.05509567;-0.03293011;765.67941904068;347.669869661331;840.915757381677;441.519945859909;-588.835895061493;735.980688540811
2021/08/31/ 15:50:34.392;132748878343922590;0.07762329;0.08485162;0.5759888;-0.03927612;0.04821014;-0.04830468;0.506071;-0.09842324;0.7556458;0.04670334;0.001991272;-0.03231914;83.6998000741005;-68.1890398263931;107.960185646792;2.63519235886633;61.8058629333973;61.8620152574269
2021/08/31/ 15:50:34.394;132748878343942564;-0.1286786;0.09056115;-0.3974609;-0.102211;-0.09672546;-0.008163154;-0.01176471;-0.08756161;0.4504089;-0.01389313;-0.002597809;0.0002611876;243.358418345451;257.159858942032;354.05439247478;-5.76766720041633;-30.8455862104893;31.3801875966904
2021/08/31/ 15:50:34.394;132748878343942564;-0.3386483;0.09432387;-0.3946533;-0.1019058;-0.02561951;-0.04815394;-0.0145947;-0.0840013;0.4526062;-0.01375198;-0.002090454;0.0009911805;64.9164840579033;258.216053247452;266.251159729175;-4.61870385333896;-30.3839929401875;30.7330351946274
2021/08/31/ 15:50:34.395;132748878343952572;-0.1401387;-0.3276485;0.2509155;-0.07225037;-0.01054382;-0.008122981;0.161678;0.08537841;0.4554749;0.09087372;0.01382065;-0.05505012;-42.0214049518108;-287.946969270706;290.997002710181;30.3433835506439;199.514240026474;201.808455964172
2021/08/31/ 15:50:34.396;132748878343962554;-0.1405686;-0.3227082;0.2496338;0.1750946;-0.01095581;-0.007892907;-0.009854585;-0.08060145;-0.1857605;-0.01292419;-0.002780914;0.0004711896;-43.8875295221806;701.405882835388;702.777580549956;14.9704292416573;69.5745050907135;71.1668849275924
2021/08/31/ 15:50:34.397;132748878343972555;-0.3409205;-0.1050397;-0.3920898;0.03726196;-0.02493286;0.003136396;0.1644982;-0.08445144;-0.5126038;0.1699371;-0.03086853;-0.03333011;63.5896623134613;-95.0342491269112;114.346638167704;60.2190867066383;-331.517547369003;336.942461879385
2021/08/31/ 15:50:34.398;132748878343982542;0.07511104;-0.115828;0.2553101;0.03856659;0.0918045;0.002925694;-0.01549461;-0.2641389;0.4516907;0.1214371;-0.08745193;-0.02337907;359.580457210541;151.057854294777;390.021256538517;-193.610236048698;268.850088119507;331.308456554763
2021/08/31/ 15:50:34.400;132748878344002535;0.0788411;0.09196234;0.2537231;0.02320099;0.09199524;0.03107578;-0.1802894;0.1023304;-0.8122864;0.09292603;-0.01854706;-0.05607727;362.581193447113;91.4421454071999;373.93420249852;22.833151742816;-114.400573074818;116.656949807361
2021/08/31/ 15:50:34.400;132748878344002535;-0.1295887;0.09286106;-1.045349;0.02249146;-0.01132965;-0.008053064;-0.1840995;0.09406018;0.1421814;0.03092957;-0.06043625;-0.05672728;10.8381500467658;-21.5157344937325;24.0913330316319;-425.064384937286;217.535957694054;477.495156239289
2021/08/31/ 15:50:34.401;132748878344022525;0.2874328;0.08101249;-0.4000854;0.0230484;-0.06788635;-0.008195698;-0.1833928;-0.07706141;-0.177887;-0.01350403;-0.01792526;0.03407867;169.679626822472;-57.6086938381195;179.192459005248;100.767716765404;75.9135335683823;126.162582887917
2021/08/31/ 15:50:34.402;132748878344022525;0.2761728;-0.3364967;0.8966675;0.05233765;0.01934052;-0.008185506;0.1644185;0.08385563;0.4405212;-0.02738953;0.01210403;-0.01033986;21.5693283826113;58.3690702915192;62.226877581743;27.4766199290752;-62.1752701699734;67.9759432699248
2021/08/31/ 15:50:34.403;132748878344032688;0.07365314;-0.1242586;0.2543335;-0.0852356;0.09092712;-0.07651472;-0.1854494;0.09626031;0.1445007;0.03098297;0.02488327;-0.05534728;357.511401176453;-335.133194923401;490.029244342332;172.201693058014;214.413940906525;275.003202067018
2021/08/31/ 15:50:34.404;132748878344042510;-0.1323686;-0.1153293;-1.046692;0.03629303;-0.01055908;-0.03547323;0.3340381;-0.0905931;0.4457703;-0.01401138;0.02941132;0.001708344;10.0880516692996;-34.6740335226059;36.1117347576831;65.9786388278008;-31.4318463206291;73.0831153187453
2021/08/31/ 15:50:34.405;132748878344052512;0.2866429;0.08277273;0.2504272;0.02315521;0.1064529;-0.008295715;0.1582653;-0.2649906;0.4551086;0.1206665;0.01422501;0.01232938;425.085306167603;92.4628302454948;435.025163061416;31.2562882900238;265.137791633606;266.973789181662
2021/08/31/ 15:50:34.406;132748878344062503;-0.3421383;-0.1121466;-0.06982422;-0.02521515;-0.06871796;-0.07624406;-0.1782926;0.2774086;-0.4737854;0.01337433;-0.05814743;-0.01103133;984.156489372253;361.123263835907;1048.31961121455;122.72946536541;-28.2286629080772;125.934026690395
2021/08/31/ 15:50:34.407;132748878344082508;-0.1408886;-0.3265483;0.9022217;-0.0713501;-0.0104599;-0.008882999;0.3367879;0.08232665;0.4565125;0.09004974;0.0301857;-0.02072166;-11.5934917703271;-79.0826678276062;79.9279513196738;66.1223977804184;197.255834937096;208.0433510232
2021/08/31/ 15:50:34.408;132748878344082508;0.0783532;0.08280146;0.250061;-0.1017456;0.004943848;-0.04796463;0.3340281;-0.09624338;0.7637024;0.04605103;0.07166672;0.001938343;19.7705645114183;-406.883090734482;407.363136214784;93.8411578536034;60.2997019886971;111.544685965897
2021/08/31/ 15:50:34.409;132748878344092492;0.2811207;-0.1215956;0.5726929;0.09946442;0.06331635;0.09934694;-0.3546577;0.10618;-0.4854431;-0.08995056;0.009540558;-0.02227978;110.558986663818;173.678457736969;205.882238704611;-19.6532979607582;185.295775532722;186.335118941673
2021/08/31/ 15:50:34.410;132748878344102482;-0.1266686;0.1000402;0.583374;0.08533478;-0.05245209;-0.06555295;-0.5251102;0.2816978;-0.480011;0.01660156;-0.006530762;0.03436176;-89.9115949869156;146.277993917465;171.701329108453;13.6054418981075;-34.5857962965965;37.1656475083167
2021/08/31/ 15:50:34.412;132748878344122464;-0.3276583;0.5168532;-0.7192993;0.05351257;-0.06827545;-0.04805362;0.3267083;-0.4510804;1.391083;-0.04491806;0.07151031;0.00114809;94.919390976429;-74.3954181671143;120.600037427838;51.4062270522118;-32.2899967432022;60.7062111271949
2021/08/31/ 15:50:34.412;132748878344122464;-0.5427001;0.3122538;-0.7183838;-0.05563354;0.00328064;0.01978576;-0.01767451;-0.2616287;0.7729797;-0.06081009;0.04109192;-0.02180907;-4.56669507548213;77.4426534771919;77.5771827375863;53.160410374403;-78.6697044968605;94.9470991489381
2021/08/31/ 15:50:34.414;132748878344142454;0.06837098;-0.3273071;0.9000854;0.05239868;0.004882813;0.03118598;-0.1779727;0.2764659;-0.48703;0.01643372;-0.05984116;0.03442892;5.42483199387789;58.2152307033539;58.4674429747575;122.869543731213;-33.7427146732807;127.418584085049
2021/08/31/ 15:50:34.414;132748878344142454;0.6996744;-0.1391361;0.8991699;-0.08384705;0.04943848;-0.03706455;-0.1840995;0.09406018;0.1421814;0.03092957;-0.06043625;-0.05672728;54.982353001833;-93.2493880391121;108.252055459871;-425.064384937286;217.535957694054;477.495156239289
2021/08/31/ 15:50:34.416;132748878344162440;0.08284099;0.09459102;-0.3914795;0.02397156;0.005432129;-0.02526402;0.1675951;0.09224677;-0.1734314;-0.03086853;0.01483536;0.01234965;-13.8758961111307;-61.2332411110401;62.7857492576912;-85.5402052402496;177.986979484558;197.475293590314
2021/08/31/ 15:50:34.416;132748878344162440;-0.3404605;0.09807181;-0.07427979;-0.04134369;0.01854706;0.0879668;-0.181053;0.09883857;-0.1665955;-0.03062439;-0.01666641;0.01162867;-249.691858887672;556.59407377243;610.035234517951;100.041218101978;183.824881911278;209.28409526054
2021/08/31/ 15:50:34.418;132748878344182436;0.08334096;0.2983226;-0.3988037;0.007339478;0.004974365;0.0596559;-0.3539272;0.1022577;-0.499176;0.0342865;0.007354736;0.02320047;-12.4732172116637;-18.403735011816;22.2323775155625;-14.7337531670928;-68.6861872673035;70.2486711882004
2021/08/31/ 15:50:34.418;132748878344182436;0.07961102;0.09053218;-0.3972168;0.02268982;0.00478363;0.03150582;0.5134528;-0.09291506;0.1269226;-0.07514191;0.08781815;0.03573063;-12.0428707450628;-57.122003287077;58.3776840523082;691.903114318848;-592.029333114624;910.619926683063
2021/08/31/ 15:50:34.419;132748878344192608;-0.1249086;0.3002515;-1.049866;0.005592346;-0.01017761;0.02082694;0.1645181;0.08746839;0.1353455;0.03067017;-0.02894211;-0.05601011;9.69420373439789;-5.32672507688403;11.0612651215274;-213.838785886765;226.606532931328;311.572699568949
2021/08/31/ 15:50:34.420;132748878344202422;-0.1256587;0.3013514;-0.3986816;0.006484985;-0.01009369;0.02006698;0.3370898;-0.091465;0.4548645;-0.01550293;0.1154366;0.07030192;25.3176670521498;-16.2660740315914;30.0926806609967;253.78230214119;-34.0825244784355;256.060686859395
2021/08/31/ 15:50:34.422;132748878344222405;0.0691409;-0.3287373;0.2491455;0.05188751;-0.0823288;0.03161603;0.1601952;-0.08611035;0.4668884;-0.01763535;0.01596832;-0.01014061;-330.444633960724;208.261877298355;390.597831086236;34.2015810310841;-37.7720780670643;50.9556476411615
2021/08/31/ 15:50:34.422;132748878344222405;0.2836628;-0.1273978;-0.07348633;-0.0235672;-0.02411652;-0.03643578;-0.009854585;-0.08060145;-0.1857605;-0.01292419;-0.002780914;0.0004711896;328.176915645599;320.701837539673;458.857011021932;14.9704292416573;69.5745050907135;71.1668849275924
2021/08/31/ 15:50:34.423;132748878344232406;0.08034106;0.08848226;-0.7230225;-0.03977966;-0.03848267;0.03184581;-0.1780491;0.2746177;-0.4958191;0.01774597;0.02375793;-0.03285702;53.224716335535;55.0185702741146;76.5500718745963;-47.9165390133858;-35.7912220060825;59.8080787495302
2021/08/31/ 15:50:34.424;132748878344242406;-0.3386284;0.09527385;-0.7200928;-0.04032898;0.01755524;-0.0477339;-0.009004861;0.09100842;0.143219;0.03010559;-0.04407883;-0.02239881;-24.3791323155165;56.0052543878555;61.0813442182298;-307.772219181061;210.206687450409;372.707110676076
2021/08/31/ 15:50:34.426;132748878344262386;0.2836228;-0.1280178;0.2515259;-0.08554077;0.0198288;-0.03652579;-0.3515873;0.2781577;-0.4879456;0.01716614;0.008613586;0.0007504672;78.8340196013451;-340.087354183197;349.104871237616;-17.6527611911297;-35.1804383099079;39.3609351686198
2021/08/31/ 15:50:34.426;132748878344262386;-0.1370986;-0.117188;0.2502441;0.03684235;-0.0110321;0.01977706;-0.1778693;0.1017504;-0.8139648;-0.02839279;-0.01856995;-0.05682726;-44.0853647887707;147.225603461266;153.68440943405;22.8141862899065;34.8820872604847;41.6802963967224
2021/08/31/ 15:50:34.428;132748878344282375;-0.1256787;0.3004014;-0.07324219;-0.05509186;-0.05326843;0.01964694;0.1589282;-0.08754134;0.4447327;-0.01318741;0.01304626;-0.03262012;727.291643619537;752.187490463257;1046.29783316617;29.3350722640753;-29.652439057827;41.711072952115
2021/08/31/ 15:50:34.428;132748878344282375;-0.1406087;-0.3233283;0.574646;0.113121;0.0329895;-0.00798291;-0.3561476;0.1018903;-0.1676941;-0.02980042;-0.03302383;-0.02269979;57.4083924293518;196.853429079056;205.053641912318;196.929022669792;177.707001566887;265.256137300484
2021/08/31/ 15:50:34.430;132748878344302370;0.6922243;-0.3476152;1.544189;0.05404663;0.04896545;-0.008724213;0.3359382;-0.08928323;0.127533;0.04701996;0.07148361;0.002148345;31.7094847559929;35.0000001490116;47.2280788718042;560.510873794556;368.688672780991;670.897739658545
2021/08/31/ 15:50:34.430;132748878344302370;-0.1296287;0.09224117;-0.7203369;-0.03947449;0.03262329;-0.008143067;-0.1758093;0.4469049;-0.1793518;-0.05743408;0.0660553;-0.00963676;-45.288935303688;54.8000335693359;71.0924140829525;-368.300139904022;320.231407880783;488.050353597486
2021/08/31/ 15:50:34.432;132748878344322359;0.07314105;-0.1246868;-1.050293;-0.08702087;0.003585815;0.06040609;-0.1819029;-0.07277179;-0.495636;-0.07365417;0.02463913;0.03449868;-3.41410981491208;82.8539058566093;82.9242175816218;-49.7121475636959;148.60537648201;156.699890027896
2021/08/31/ 15:50:34.432;132748878344322359;0.06721316;-0.3328478;0.5718994;0.1134567;-0.03967285;-0.04768443;-0.01184624;-0.08375978;0.1236877;-0.07265472;0.03873825;-0.06725857;-69.3703293800354;198.385804891586;210.164626378411;313.193917274475;-587.404370307922;665.683351207297
2021/08/31/ 15:50:34.434;132748878344342347;0.2866829;0.08339274;-0.07458496;0.08512878;0.06250763;-0.008205712;-0.007514745;0.09529853;-0.17453;-0.03004456;-0.001522064;-0.02197881;-838.072836399078;-1141.3666009903;1416.00981527888;8.72093066573143;172.145485877991;172.366246521313
2021/08/31/ 15:50:34.434;132748878344342347;-0.1436287;-0.5341188;0.5758667;0.004425049;-0.05364227;-0.03621274;-0.5212801;0.4618874;-0.7865906;-0.06066895;0.03728867;0.01233177;-93.1505039334297;7.68415490165353;93.4669065477429;-47.4054329097271;77.1289989352226;90.5326324929758
2021/08/31/ 15:50:34.435;132748878344362331;-0.1331187;-0.1142293;-0.3955078;0.03721619;-0.01047516;-0.03623319;-0.3566676;0.1037805;-0.4842834;0.1525497;0.009067535;-0.0215098;26.485338807106;-94.0972194075584;97.7535670549233;-18.7236126512289;-315.000951290131;315.556925109243
2021/08/31/ 15:50:34.436;132748878344362331;0.08535312;0.2952707;-0.07080078;-0.05387115;-0.03816223;-0.0764944;-0.009434581;-0.0779314;-0.5041809;0.04819489;-0.04552078;0.0002611876;539.008617401123;760.883629322052;932.455997354818;90.2866050601006;-95.5904573202133;131.488427566711
2021/08/31/ 15:50:34.438;132748878344382318;0.2869229;0.08471286;0.2486572;0.1464386;0.01959991;-0.00814563;-0.5277705;0.1067405;-0.4780579;0.03066254;-0.006095886;0.01135151;78.823022544384;588.917553424835;594.169128796613;12.7513566985726;-64.1398057341576;65.3950439809448
2021/08/31/ 15:50:34.438;132748878344382318;-0.1293886;0.09356105;-0.3970947;0.02185059;-0.01028442;-0.008083105;-0.0172545;-0.2589587;0.4545593;0.0003089905;-0.001647949;-0.02201907;25.8991699665785;-55.0261288881302;60.8164604804558;-3.62537754699588;0.679758319165558;3.68855442290562
2021/08/31/ 15:50:34.440;132748878344402312;0.0774032;0.08448172;-0.07281494;-0.03902435;0.1342926;-0.04794461;-0.009854585;-0.08060145;-0.1857605;-0.01292419;-0.002780914;0.0004711896;-1844.30003166199;535.938799381256;1920.5918367708;14.9704292416573;69.5745050907135;71.1668849275924
2021/08/31/ 15:50:34.440;132748878344402312;0.2876207;0.08728361;-0.06945801;-0.03687286;0.06285095;0.07027662;-0.002534509;0.274236;-0.8132019;0.07804108;-0.002624512;0.001261443;-904.876947402954;530.865550041199;1049.1046287963;3.22738010436296;-95.9676504135132;96.0219032733069
2021/08/31/ 15:50:34.441;132748878344422306;0.07586096;-0.1182082;-0.07019043;-0.02350616;-0.03858185;0.002935708;-0.1848829;-0.08135152;0.1398621;0.04664612;-0.06048203;0.03365867;549.673914909363;334.89128947258;643.65642115681;-432.440549135208;333.515167236328;546.110973441329
2021/08/31/ 15:50:34.442;132748878344422306;-0.1296287;0.09224117;-0.7203369;-0.03947449;0.03262329;-0.008143067;-0.1783927;0.2737958;-0.1686096;-0.04468536;-0.01710129;0.03463893;-45.288935303688;54.8000335693359;71.0924140829525;101.425342261791;265.0226354599;283.76768202005
2021/08/31/ 15:50:34.444;132748878344442305;0.2836628;-0.1273978;-0.07348633;-0.0235672;-0.02411652;-0.03643578;-0.1733789;0.4601474;-1.43924;0.06271744;-0.01790237;-0.05530702;328.176915645599;320.701837539673;458.857011021932;12.4387731775641;-43.576791882515;45.3173241590334
2021/08/31/ 15:50:34.444;132748878344442305;0.2839027;-0.1260777;0.2498779;0.03774261;-0.06702423;-0.0363757;-0.01693454;-0.2599014;0.4413757;0.003368378;-0.003356934;0.02344118;-268.227905035019;151.044204831123;307.832033506166;-7.60561414062977;7.63154262676835;10.7743124755285
2021/08/31/ 15:50:34.446;132748878344462293;-0.1331787;-0.1157993;0.2549438;-0.08633423;-0.00970459;-0.03674322;0.1569984;-0.2664216;0.4329529;0.1251144;0.01129532;-0.01015012;-38.0655974149704;-338.640183210373;340.772891221285;26.0890256613493;288.979351520538;290.154618893426
2021/08/31/ 15:50:34.446;132748878344462293;0.2866229;0.08182275;0.5758667;-0.03842163;0.0632782;-0.008715749;-0.005192935;0.2637839;0.4686584;-0.04647827;-0.0005531311;0.06875739;109.883412718773;-66.7196586728096;128.553013360794;-1.18024356197566;-99.17301684618;99.1800395504977
2021/08/31/ 15:50:34.448;132748878344482262;0.07062325;-0.1276176;0.8970337;-0.08714294;0.09132385;-0.01977444;0.1704352;0.09433675;-0.4935608;-0.09106827;-0.0279274;0.01138966;101.806491613388;-97.145676612854;140.719025789678;56.5835051238537;184.512764215469;192.993920138782
2021/08/31/ 15:50:34.448;132748878344482262;0.07068325;-0.1260476;0.246521;0.03639984;0.09054565;-0.0192644;-0.01217467;-0.08458138;0.4508972;-0.1350746;-0.002109528;0.0002411902;367.293894290924;147.654116153717;395.861772340457;-4.67851106077433;-299.5685338974;299.605064989201
2021/08/31/ 15:50:34.450;132748878344502252;0.2736407;-0.5381263;0.9013062;0.06860352;0.01976013;0.04262698;-0.1814928;-0.0757513;-0.4961243;0.0475235;0.02414703;0.03451867;21.9238847494125;76.1156603693962;79.2101664937955;-48.6713424324989;-95.7895070314407;107.445470967873
2021/08/31/ 15:50:34.450;132748878344502252;0.6852443;-0.5591364;1.539734;0.06774902;0.1352615;0.02022552;-0.3566676;0.1037805;-0.4842834;0.1525497;0.009067535;-0.0215098;87.8473445773125;44.0004765987396;98.2506890062421;-18.7236126512289;-315.000951290131;315.556925109243
2021/08/31/ 15:50:34.452;132748878344522240;0.07466315;-0.1243689;-0.07336426;-0.02442169;-0.0391922;-0.07602471;-0.005294353;0.09566593;-0.506012;0.03404236;0.03885651;0.02392145;534.213781356812;332.882702350616;629.44043222198;-76.7896994948387;-67.2757998108864;102.091582359674
2021/08/31/ 15:50:34.452;132748878344522240;-0.1144386;0.7182392;-1.370178;-0.08480835;-0.05337524;0.01996708;0.163038;0.08882856;0.1352234;0.0307579;-0.1137505;-0.05666012;38.9549657702446;61.8958510458469;73.1340258351104;-841.203987598419;227.459937334061;871.413892386102
2021/08/31/ 15:50:34.454;132748878344542237;0.06841098;-0.3266871;0.5750732;0.1143723;-0.0390625;0.03127599;-0.004264861;0.09440851;-0.4951477;0.03093338;-0.04476929;-0.02291881;-67.9261311888695;198.882937431335;210.162751456113;90.4160216450691;-62.4730363488197;109.899668974763
2021/08/31/ 15:50:34.454;132748878344542237;0.0784132;0.08437145;-0.4003906;0.02180481;0.004173279;-0.0474546;0.1567964;-0.0971899;1.06955;-0.0128212;-0.07331085;-0.102146;-10.4230185970664;-54.4588416814804;55.4473151195199;-68.5436725616455;-11.9874738156796;69.5840109272215
2021/08/31/ 15:50:34.456;132748878344562387;0.0783532;0.08280146;0.250061;-0.1017456;0.004943848;-0.04796463;-0.002872974;0.2677641;-0.1680603;0.07566833;-0.001220703;0.06898738;19.7705645114183;-406.883090734482;407.363136214784;7.26348301395774;-450.245141983032;450.303726461169
2021/08/31/ 15:50:34.456;132748878344562387;-0.1256187;0.3019713;-0.7236938;0.06845093;-0.05404663;0.02015698;-0.001044631;0.2785256;-1.130951;0.01789093;0.03993607;0.001681447;74.6816247701645;-94.5854783058167;120.51455424409;-35.311933606863;-15.8193688839674;38.6934760255852
