Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
0.01977018,0.4096192,0.7920532,0.03430939,0.04816437,0.07950351,118.4196,16.5652,808.2658,34.20831,118.8877,5.558488,-60.8095079660416,-43.3170236647129,74.6603026932075,147.089883685112,42.3230901360512,153.057759820154
0.1954793,0.1977967,0.7965088,0.07653046,0.05419922,0.06845263,119.8005,17.3969,810.8024,34.61348,119.4399,5.772422,68.045973777771,96.0823744535446,117.737323003355,147.310689091682,42.6904037594795,153.371802146984
0.2106895,0.427873,0.1469116,0.03158569,0.1189423,0.04067253,121.1833,18.23352,813.0584,34.94929,119.9543,6.123706,-809.617757797241,214.997917413712,837.678350103944,147.53469824791,42.9849661886692,153.669107192509
0.4039339,0.8719209,0.1567383,0.1254578,0.07544708,0.001914307,123.4163,18.4985,818.1105,35.51902,120.585,6.279345,-481.357097625732,800.428330898285,934.01829122308,147.394493222237,43.4159189462662,153.655714668179
0.2106321,0.2340614,0.8026123,0.04628754,0.02570343,0.0691438,124.9752,19.66175,822.2598,35.70476,121.1991,6.504814,32.0247150957584,57.6711036264896,65.9661926327555,147.397547960281,43.4227213263512,153.660567069399
0.213112,0.2276223,0.4711914,0.01708221,0.1053543,0.01236376,127.5584,19.56405,827.9363,35.81789,121.8622,6.594836,-223.591327667236,-36.2532399594784,226.511322488649,147.187948226929,43.2616472244263,153.414022252934
0.01252245,0.1893072,0.1515503,0.07723236,0.03870392,0.029053,129.4706,19.84005,831.7004,35.42082,122.2898,6.646132,255.386620759964,509.615361690521,570.026440557063,147.035837173462,42.5884388387203,153.07943211294
0.1922695,0.2021875,0.7912598,0.07564545,0.03358459,0.01201257,131.9233,20.2827,834.1534,34.77083,122.0811,6.604571,-42.4444600939751,95.6012830138206,104.59989247871,146.353259682655,41.6839756071568,152.173685117226
0.418919,0.4262743,0.7976074,0.03295135,0.01664734,0.001511663,134.7303,19.51241,833.3734,33.86885,121.3042,6.597116,-20.8715945482254,41.312750428915,46.2857084529051,145.55798470974,40.6406670808792,151.125083072069
0.419179,0.4285443,0.7954712,0.1558609,0.01637268,0.001031667,137.2121,19.28362,831.0072,32.62082,120.3671,6.570951,-20.5823685973883,195.935323834419,197.013413307768,144.844859838486,39.2545573413372,150.069829391836
0.2029195,0.2168339,1.118713,0.01578522,0.01139832,0.0125725,140.2102,18.15545,829.8754,30.96447,119.2217,6.312443,10.1887723430991,-14.1101535409689,17.4042384150878,143.66215467453,37.3121947050095,148.428482978952
3.933032,11.08392,35.20319,2.599854,6.460396,1.863917,143.5481,16.30135,830.2664,28.95253,118.1445,5.919686,183.51736664772,73.8527923822403,197.820268941199,142.297104001045,34.8713733255863,146.507605552397
5.42237,5.323321,94.7934,3.003998,11.83199,2.360174,146.8742,13.53805,833.4731,26.47292,117.1914,5.462383,124.818749725819,31.6899493336678,128.778776092518,140.60615003109,31.762171536684,144.148967971648
32.84752,8.610782,81.83746,3.576363,12.75162,2.714644,149.5338,9.419374,831.5307,23.28191,115.5726,4.500456,155.816376209259,43.7007993459702,161.828622185515,138.987749814987,27.9988534748554,141.779865970242
18.79089,6.32583,130.8469,5.441322,16.96294,2.471697,150.9986,6.050122,826.7576,19.72948,113.6308,3.691674,129.639610648155,41.5854044258595,136.146151287018,137.441530823708,23.8636862486601,139.49784914664
20.16888,16.59272,147.3917,5.012077,19.97707,3.651636,150.7372,1.163968,817.8091,15.53966,110.8018,2.585323,135.537251830101,34.0051539242268,139.737958790969,135.486125946045,19.0015695989132,136.812097312664
61.49849,30.79712,195.422,3.365562,25.50388,3.192957,150.6656,4.579859,804.9795,11.31727,107.4705,1.272957,130.506694316864,17.2220263630152,131.638123101037,133.507117629051,14.0590770170093,134.245328053484
50.25181,43.23909,263.1814,2.972954,32.39142,5.927298,147.3288,11.04144,781.3815,6.699738,102.7318,0.2303244,123.076401650906,11.296215467155,123.593709901497,131.474509835243,8.5742212831974,131.753800730873
82.66228,46.22258,313.9429,3.018417,39.98,5.330406,141.4481,16.98235,743.5422,2.244545,96.18205,1.674617,127.347990870476,9.614541195333,127.710415319752,129.356548190117,3.01871914416552,129.391766449544
87.28536,40.901,401.1225,2.716965,50.18976,6.159035,133.8701,21.56882,695.2825,1.522415,88.4119,2.813365,125.123262405396,6.77340384572744,125.306463499002,127.159684896469,-2.18963553197682,127.178535794104
91.18742,40.8383,486.7969,0.834507,64.12407,5.132696,121.7979,23.87818,639.3177,4.086189,80.54214,3.752996,131.726548075676,-1.71428173780441,131.737702385498,125.981390476227,-6.3914842903614,126.143417655292
90.57415,70.78302,574.3823,7.307293,77.21318,8.020176,107.1269,23.43677,578.4812,5.437622,72.36595,4.190656,134.428218007088,-12.7220032736659,135.028867890745,125.096455216408,-9.39982477575541,125.449112446145
96.79437,96.09019,600.313,12.28196,81.05818,10.80688,91.79768,20.80477,509.5003,5.769867,63.53826,3.811105,135.026529431343,-20.4592533409595,136.567729341682,124.707013368607,-11.3245602697134,125.220145538249
130.8051,103.1873,626.6241,14.13651,82.62288,11.24783,74.94801,15.61881,433.6567,5.469528,53.98117,3.327726,131.853967905045,-22.5597899407148,133.770000278365,124.479047954082,-12.6125765964389,125.116387687448
140.1376,87.62312,636.6656,13.43769,83.61065,13.2241,59.6365,13.61029,356.0976,5.06839,44.17469,2.983833,131.325840950012,-21.1063474416733,133.011106316565,124.052189290524,-14.2331467941403,124.866040761431
150.1792,61.84834,658.8442,13.3869,86.26597,11.42279,44.67311,10.91511,279.1606,4.361153,34.48225,2.554055,130.935296416283,-20.3187596052885,132.502467295961,123.52117151022,-15.6223783269525,124.505174654901
143.2578,46.70745,679.5137,14.49406,89.57942,10.23909,31.44923,7.227442,205.4287,3.638557,25.29412,1.861787,131.828725337982,-21.3300548493862,133.543191755009,123.128466308117,-17.7120231091976,124.395880068473
149.075,63.89167,694.6899,17.66628,92.13187,11.04537,21.47874,4.389018,141.4594,2.678719,17.38189,1.291388,132.623001933098,-25.4304464906454,135.039135995681,122.875414788723,-18.9363025128841,124.325987276837
151.8088,87.59546,715.504,21.87012,94.76665,13.41859,14.06465,1.356227,89.84163,1.701515,10.77129,0.5488739,132.44740664959,-30.5660292506218,135.928649196377,119.891926646233,-18.9390517771244,121.378588544942
163.4871,102.7686,732.8765,25.61892,97.35799,17.70872,7.844596,1.768185,45.52753,0.806778,5.506603,0.03975968,132.843658328056,-34.9566712975502,137.365958032499,120.951071381569,-17.7206620573997,122.242314818159
167.1039,107.6331,765.7081,28.52647,100.7327,18.80624,2.751998,2.463138,16.40311,0.3303566,1.883705,0.1919517,131.554916501045,-37.2550189495087,136.728316352266,114.838317036629,-20.1398804783821,116.590968112838
169.3009,111.0294,770.5623,30.448,102.9411,20.27369,0.6864982,1.254145,1.830353,0.04930878,0.2892952,0.03565636,133.592247962952,-39.5139940083027,139.313475436811,158.054336905479,26.9394926726818,160.333744670585
162.6276,110.9985,780.1181,31.71904,104.3429,20.45572,0.008627832,0.372124,0.4931335,0.1093864,0.0918541,0.02808531,133.752658963203,-40.6592786312103,139.796104089268,186.266168951988,-221.81910276413,289.652895803122
161.3547,112.021,778.1923,32.51048,104.9466,20.37191,0.009697706,0.373744,0.4938049,0.2306557,0.1771507,0.02871531,134.85948741436,-41.7769253253937,141.182126472537,358.746379613876,-467.098772525787,588.96538793138
156.7695,111.8748,780.2018,32.75945,105.1437,20.38896,0.168485,0.2055767,0.1869202,0.03473663,0.1197319,0.0398564,134.764686226845,-41.9884361326694,141.15434609918,640.551030635834,-185.836732387543,666.963952514008
154.7723,108.4598,775.3577,32.94182,105.2191,20.52477,0.006609648,0.2024944,0.1880188,0.03556061,0.1360893,0.07418868,135.703951120377,-42.4859635531902,142.199224501136,723.807036876678,-189.133256673813,748.109627937136
151.0533,107.098,773.1152,32.48289,104.8221,20.2295,0.002799749,0.1942246,1.142426,0.09755707,0.09420013,0.07353868,135.584086179733,-42.0155823230743,141.944896291273,82.4562609195709,-85.3946805000305,118.706724420054
147.5604,105.3289,764.3752,31.80646,103.8272,19.84095,0.3431933,0.03844953,0.1209412,0.08139038,0.1475906,0.05087745,135.832786560059,-41.6110567748547,142.063457477955,-1220.35074234009,672.97500371933,1393.61088183217
142.8006,104.1601,754.6642,31.27516,102.6982,19.48145,0.01337931,0.5538218,0.1235352,0.00566864,0.008846283,0.07315508,136.084660887718,-41.4424873888493,142.255104266596,-71.6094374656677,45.8868592977524,85.0500757810427
138.8738,103.0154,747.2201,30.92832,101.8484,19.12166,0.007049471,0.3770845,0.5174866,0.1137085,0.09527588,0.05129868,136.303067207336,-41.3911826908588,142.449135254222,184.112757444382,-219.732269644737,286.670155016181
135.9823,102.1008,740.7451,30.50067,101.1158,18.90837,0.007860869,0.2039254,0.2101135,0.0400238,0.1390038,0.09666818,136.5055590868,-41.1756597459316,142.580512753716,661.565005779266,-190.486565232277,688.442727033782
133.9154,101.6192,737.1918,30.34976,100.6634,18.85269,0.1787494,0.1965127,0.5066223,0.02384567,0.02508545,0.1074471,136.549770832062,-41.1694198846817,142.621039990353,49.5150908827782,47.0679476857185,68.3164396355322
132.2739,100.7421,733.6393,30.59826,100.5015,18.71734,0.3385234,0.3894141,0.4440002,0.07287979,0.01867294,0.09605415,136.990293860435,-41.7075008153915,143.198660036449,-42.0561544597149,-164.143577218056,169.445667014177
132.0336,101.9936,732.6565,30.57284,100.2663,18.89429,0.01126108,0.38061,0.1234436,0.0100975,0.09412766,0.1649249,136.853009462357,-41.7287535965443,143.073530310903,-762.515425682068,-81.7985162138939,766.890325703682
130.975,102.7968,732.6677,31.01033,100.2808,19.09268,0.1621587,0.3870046,0.1124573,0.2346268,0.0799408,0.08436611,136.870801448822,-42.3252321779728,143.265632892757,-710.854828357697,2086.36355400085,2204.13871307196
131.3565,104.0733,732.6537,31.41702,100.3951,19.36564,0.3345133,0.3967369,1.068634,0.05052948,0.02017593,0.05005766,137.029409408569,-42.8811237215996,143.582205772472,-18.8801158219576,47.2841747105122,50.9141625827703
