Date;Timestamp;Fx1;Fy1;Fz1;Mx1;My1;Mz1;Fx2;Fy2;Fz2;Mx2;My2;Mz2;Copx1;Copy1;Copxy1;Copx2;Copy2;Copxy2
2021/09/03/ 13:12:02.574;132751375225749405;-132.3946;-116.208;759.7897;6.103737;-60.28709;-9.674947;8.360345;1.374141;25.66132;-1.884163;2.111778;0.4715313;-79.3470740318298;8.03345628082752;79.7527089021348;82.2942331433296;-73.4242498874664;110.288083128622
2021/09/03/ 13:12:02.575;132751375225759399;-131.7694;-116.2176;763.0322;6.229301;-60.50031;-9.637255;8.009466;1.214096;25.03378;-1.86879;1.995728;0.4473638;-79.2893245816231;8.16387683153152;79.708505678694;79.7213762998581;-74.6507123112679;109.216421328128
2021/09/03/ 13:12:02.576;132751375225769389;-131.1437;-116.2231;766.2712;6.601067;-60.80012;-9.598938;7.498646;1.420118;22.83057;-1.822308;1.906559;0.4574942;-79.3454274535179;8.61452985554934;79.8116970275261;83.5090503096581;-79.8187628388405;115.519679642665
2021/09/03/ 13:12:02.577;132751375225779384;-131.1289;-115.5871;767.2411;6.987946;-61.01517;-9.571177;7.494483;1.252928;22.20624;-1.566029;1.737938;0.5021037;-79.5254185795784;9.10788774490356;80.0452735608475;78.2634988427162;-70.5220103263855;105.349557149419
2021/09/03/ 13:12:02.578;132751375225789376;-130.9008;-114.9468;769.1959;7.193115;-61.34343;-9.482895;6.972101;0.9230483;20.94135;-1.535004;1.690094;0.4207238;-79.7500759363174;9.35147423297167;80.2964798865949;80.7060822844505;-73.3001455664635;109.024690129205
2021/09/03/ 13:12:02.579;132751375225799376;-130.2606;-114.328;770.1637;7.458374;-61.42702;-9.415478;6.4435;0.761003;20.9621;-1.399895;1.729233;0.43273;-79.7583982348442;9.68414079397917;80.3441638944958;82.4933126568794;-66.7821913957596;106.136740673178
2021/09/03/ 13:12:02.580;132751375225809366;-129.8267;-113.6944;772.1122;7.662735;-61.65373;-9.230506;5.939254;0.6337941;16.50311;-1.376579;1.423599;0.4846741;-79.8507407307625;9.9243801087141;80.4651111712007;86.2624645233154;-83.4133103489876;119.995804630882
2021/09/03/ 13:12:02.581;132751375225819365;-129.3911;-112.8568;774.3813;7.912918;-61.75046;-9.096354;5.92642;0.2745879;17.79224;-1.230343;1.426601;0.5076495;-79.7416642308235;10.2183734998107;80.3937072865969;80.1811218261719;-69.1505447030067;105.881113188453
2021/09/03/ 13:12:02.582;132751375225829361;-128.9616;-112.4386;775.0283;8.131104;-61.89197;-9.017377;5.748836;-0.236485;16.50916;-1.182377;1.324181;0.4487906;-79.8576921224594;10.4913637042046;80.5438992320301;80.2088677883148;-71.6194659471512;107.530509040172
2021/09/03/ 13:12:02.583;132751375225839351;-128.5197;-111.3975;775.9993;8.36644;-62.07673;-8.990345;5.587302;0.3074226;14.94623;-1.046993;1.267525;0.4607421;-79.9958631396294;10.7815051451325;80.7191363472679;84.8056599497795;-70.0506642460823;109.995888654236
2021/09/03/ 13:12:02.584;132751375225849346;-127.663;-110.3661;776.9638;8.601807;-62.14487;-8.827036;5.584233;0.1354454;14.9487;-1.154121;1.268456;0.4377119;-79.9842551350594;11.0710514709353;80.7468219200135;84.8539024591446;-77.2054716944695;114.720833426678
2021/09/03/ 13:12:02.585;132751375225859344;-127.859;-109.9252;777.2952;8.882378;-62.28814;-8.709215;5.40457;-0.03136182;14.64169;-0.9581146;1.126228;0.4482029;-80.1344737410545;11.4272907376289;80.9451472007931;76.9192725419998;-65.4374212026596;100.988269526934
2021/09/03/ 13:12:02.586;132751375225869337;-127.4303;-109.515;776.6394;9.099411;-62.43139;-8.708406;4.724099;0.3491387;12.43329;-0.9250069;1.019749;0.4462811;-80.3865864872932;11.7163909599185;81.2359348084623;82.0176154375076;-74.3976011872292;110.733429028767
2021/09/03/ 13:12:02.587;132751375225879328;-127.2141;-109.2998;778.5878;9.332359;-62.58703;-8.697955;4.892393;-0.002498388;12.43811;-0.8976364;0.952179;0.4339429;-80.3853198885918;11.9862649589777;81.2740438347819;76.5533447265625;-72.168231010437;105.207738099437
2021/09/03/ 13:12:02.588;132751375225889320;-126.9901;-108.6712;778.5847;9.534576;-62.65733;-8.630056;4.725191;-0.1539252;10.21881;-0.8202591;0.8936882;0.4442302;-80.4759338498116;12.2460359707475;81.4023422635743;87.4552056193352;-80.2695229649544;118.708084421161
2021/09/03/ 13:12:02.589;132751375225899313;-126.1681;-109.1073;779.2231;9.937172;-62.68648;-8.629523;4.550016;0.02563739;10.23071;-0.7152214;0.8786125;0.3881979;-80.4474055767059;12.75266520679;81.4519216096188;85.8798921108246;-69.9092447757721;110.73688804588
2021/09/03/ 13:12:02.590;132751375225909311;-126.1671;-109.0964;780.1989;10.12319;-62.72842;-8.550785;4.208909;0.2198489;8.974091;-0.7301903;0.7626915;0.3640708;-80.4005488753319;12.9751432687044;81.4407920043637;84.9881693720818;-81.3664942979813;117.658384008795
2021/09/03/ 13:12:02.591;132751375225919302;-126.1678;-109.0984;780.1918;10.36848;-62.81562;-8.629114;4.038111;0.2300389;8.026886;-0.5474892;0.7041435;0.3977021;-80.5130451917648;13.2896509021521;81.6024832168252;87.7231284976006;-68.2069212198257;111.11944643353
2021/09/03/ 13:12:02.592;132751375225929299;-125.7591;-109.5178;781.4885;10.77129;-62.95974;-8.685935;3.518713;0.2460933;7.394745;-0.6667557;0.6560783;0.3621087;-80.563873052597;13.7830376625061;81.7343854717281;88.7222439050674;-90.1661515235901;126.497317932537
2021/09/03/ 13:12:02.593;132751375225939296;-126.3728;-109.0739;781.1707;10.92595;-63.04638;-8.646685;3.694257;0.4314232;6.467194;-0.5042725;0.5476875;0.3286269;-80.7075574994087;13.9866340905428;81.9105351630857;84.6870467066765;-77.9739245772362;115.1165878311
2021/09/03/ 13:12:02.593;132751375225949292;-125.9668;-109.4995;781.4867;11.26487;-63.0612;-8.645706;3.17613;0.6217577;5.845703;-0.5193748;0.4155922;0.2699612;-80.6938856840134;14.4146662205458;81.9712497710896;71.0936188697815;-88.8472869992256;113.789907509957
2021/09/03/ 13:12:02.595;132751375225959283;-126.1825;-109.7073;781.8066;11.33982;-63.20715;-8.656945;2.649912;0.1173062;4.569458;-0.4711418;0.2816734;0.2103851;-80.8475390076637;14.5046357065439;82.1383529210031;61.6426356136799;-103.106714785099;120.12830290642
2021/09/03/ 13:12:02.595;132751375225969282;-126.3801;-109.2726;781.4855;11.61935;-63.17781;-8.617393;2.475864;0.1283865;3.942841;-0.3494339;0.2663765;0.2449526;-80.8432251214981;14.8682808503509;82.19910476088;67.559540271759;-88.6249095201492;111.439068863599
2021/09/03/ 13:12:02.597;132751375225979271;-126.3833;-109.4662;783.1122;11.94453;-63.21958;-8.567086;1.953028;-0.2115779;3.628357;-0.3788719;0.2609596;0.2769727;-80.7286351919174;15.2526367455721;82.1568954357579;71.9222575426102;-104.419693350792;126.792284818513
2021/09/03/ 13:12:02.597;132751375225989272;-127.2129;-109.2317;783.1155;12.05046;-63.27818;-8.538895;1.763949;-0.5655508;4.58905;-0.1692696;0.2036324;0.1974737;-80.8031186461449;15.3878452256322;82.25527195038;44.3735271692276;-36.8855334818363;57.7022745970889
2021/09/03/ 13:12:02.599;132751375225999261;-127.6118;-108.5795;782.481;12.13174;-63.21982;-8.489136;1.078213;-0.5293753;2.06665;-0.1681061;0.05578232;0.1493015;-80.7940661907196;15.5042037367821;82.2682287711485;26.991656050086;-81.3422948122025;85.7036663255511
2021/09/03/ 13:12:02.600;132751375226009260;-127.8268;-108.7775;783.4529;12.33099;-63.27766;-8.421364;0.570551;-0.1484907;-0.1359558;-0.258709;-0.03336716;0.06829217;-80.7676687836647;15.7392919063568;82.2869469020529;245.426490902901;1902.88996696472;1918.65171117947
2021/09/03/ 13:12:02.601;132751375226019250;-128.4426;-108.339;783.1343;12.48592;-63.27873;-8.461475;0.3913427;-0.1434803;0.1943054;-0.1989326;-0.005237579;0.1035896;-80.801896750927;15.9435290843248;82.3598363172862;-26.9553940743208;-1023.81420135498;1024.16898613746
2021/09/03/ 13:12:02.602;132751375226029243;-128.2364;-108.3315;784.7531;12.79494;-63.21877;-8.286325;0.2038382;-0.6752937;1.142212;-0.09362411;0.02095413;0.04644063;-80.5587992072105;16.304412856698;82.1921772938844;18.3452237397432;-81.9673761725426;83.9952259992932
2021/09/03/ 13:12:02.603;132751375226039248;-128.8435;-107.6787;783.7932;12.81326;-63.30588;-8.276148;0.381516;-0.5052365;1.132507;-0.1072083;0.1204567;0.03649339;-80.7686001062393;16.3477603346109;82.4064077064368;106.362842023373;-94.6645140647888;142.388287391946
2021/09/03/ 13:12:02.604;132751375226049234;-129.0577;-107.8768;783.788;13.0732;-63.32064;-8.207195;0.04039526;-0.1465187;1.155731;-0.2607498;0.006183624;0.1028725;-80.7879641652107;16.6795141994953;82.4918259459114;5.35040022805333;-225.614592432976;225.678025295548
2021/09/03/ 13:12:02.605;132751375226059227;-128.4329;-107.8963;783.7794;13.19725;-63.36351;-8.246196;0.211728;0.02043891;1.467133;0.02845383;0.06317139;0.09400147;-80.8435454964638;16.8379656970501;82.5784229520875;43.0577211081982;19.3941760808229;47.2239495688929
2021/09/03/ 13:12:02.606;132751375226069217;-128.4296;-107.6842;784.1016;13.36727;-63.31978;-8.217904;0.3904126;0.0220089;1.161987;-0.1569138;0.1237679;0.08253965;-80.7545632123947;17.0478820800781;82.5344156279119;106.513947248459;-135.039135813713;171.990665908828
2021/09/03/ 13:12:02.607;132751375226079215;-128.4321;-107.8842;783.4559;13.50706;-63.32013;-8.166585;0.3913327;-0.1491306;0.5121765;-0.1388741;0.03701019;0.1038196;-80.8215588331223;17.2403641045094;82.6399088012075;72.2606182098389;-271.144896745682;280.608538671393
2021/09/03/ 13:12:02.608;132751375226089203;-128.0112;-107.6855;782.7989;13.73975;-63.46517;-8.137884;0.2169076;0.1984284;1.158295;-0.04886627;0.0216713;0.07059145;-81.0746848583221;17.552075907588;82.9528775482923;18.7096558511257;-42.1881191432476;46.150716342354
2021/09/03/ 13:12:02.609;132751375226099208;-128.0144;-107.8903;783.4468;13.87737;-63.46405;-8.165586;-0.1297349;0.03553128;0.5160217;-0.1518364;-0.01128387;0.09178045;-81.0062065720558;17.7132207900286;82.9202248788007;-21.8670535832644;-294.244199991226;295.055617233243
2021/09/03/ 13:12:02.610;132751375226109194;-127.392;-108.1089;782.4672;14.20278;-63.46409;-8.152845;0.3861426;-0.3327711;1.138977;-0.001491547;0.1207542;0.1274596;-81.1076685786247;18.151281401515;83.1139153137248;106.019906699657;-1.30954931955785;106.027994114877
2021/09/03/ 13:12:02.611;132751375226119188;-126.9862;-108.5367;783.7586;14.35619;-63.43419;-8.152465;0.2124782;0.02297068;1.481018;-0.09587479;0.1501694;0.04917124;-80.9358730912209;18.3171015232801;82.98271965447;101.396046578884;-64.7357329726219;120.299099686281
2021/09/03/ 13:12:02.612;132751375226129181;-126.7735;-108.3295;781.8076;14.58943;-63.42151;-8.083675;0.03896511;0.03216076;1.171021;-0.1565018;0.09278488;0.08255255;-81.121638417244;18.6611544340849;83.2403682374774;79.234205186367;-133.645623922348;155.367989190531
2021/09/03/ 13:12:02.613;132751375226139191;-126.3635;-108.5522;782.1232;14.66565;-63.43573;-8.054774;0.05195522;0.3855591;0.221283;-0.1258698;0.04966354;0.08165267;-81.107072532177;18.7510717660189;83.246380744836;224.434554576874;-568.818092346191;611.493983182566
2021/09/03/ 13:12:02.614;132751375226149183;-126.1479;-108.3494;780.8226;14.77454;-63.50842;-8.121826;-0.3023574;0.3880012;0.8683472;-0.005226135;0.1036797;0.08285174;-81.3352689146996;18.9217571169138;83.5072383797834;119.398854672909;-6.01848587393761;119.550444036888
2021/09/03/ 13:12:02.615;132751375226159172;-125.936;-108.147;780.1652;15.00558;-63.49427;-8.132055;0.2164876;0.1957583;1.476715;-0.1099854;0.06441116;0.07080144;-81.3856646418571;19.2338451743126;83.6275505403947;43.6178669333458;-74.4797363877296;86.3119310883539
2021/09/03/ 13:12:02.616;132751375226169175;-124.8974;-108.3775;781.132;15.20851;-63.46288;-8.120394;0.0443753;0.380069;1.179779;-0.06650162;0.09310913;0.08313271;-81.2447518110275;19.4698348641396;83.5451025881968;78.9208188652992;-56.3678592443466;96.983664635648
2021/09/03/ 13:12:02.617;132751375226179153;-124.4806;-108.3882;780.478;15.33286;-63.43412;-8.119666;-0.4712122;0.4043934;-0.4067383;-0.1237793;0.08694077;0.0481932;-81.2759771943092;19.6454767137766;83.6165607054094;-213.751122355461;304.321736097336;371.888775535799
2021/09/03/ 13:12:02.618;132751375226189162;-124.4768;-108.1788;779.8259;15.44104;-63.4347;-8.091006;-0.1250073;0.5572062;1.185883;-0.08122253;0.1623421;0.1404043;-81.3446938991547;19.8006238788366;83.719913590127;136.895567178726;-68.4912130236626;153.073324177134
2021/09/03/ 13:12:02.619;132751375226199148;-124.0619;-108.3885;779.8234;15.7043;-63.49134;-8.039347;-0.298429;0.5645604;0.5373535;-0.07807541;0.05926132;0.03696218;-81.4175829291344;20.1382767409086;83.8711690637247;110.283680260181;-145.296171307564;182.410162897704
2021/09/03/ 13:12:02.620;132751375226209140;-124.0447;-107.7511;779.5033;15.96969;-63.4467;-8.067787;-0.1252582;0.2153988;0.2203369;-0.1092796;0.1185875;0.1390941;-81.3937485218048;20.4870048910379;83.932470878893;538.209855556488;-495.966076850891;731.8826395024
2021/09/03/ 13:12:02.621;132751375226219133;-123.8393;-107.7648;778.5176;16.02943;-63.47693;-8.049535;0.04328787;0.2058008;0.8394775;-0.1081924;0.04787064;0.03667918;-81.5356373786926;20.5896887928247;84.0951570979865;57.0243187248707;-128.880694508553;140.932630512038
2021/09/03/ 13:12:02.622;132751375226229131;-123.4287;-107.9787;778.8376;16.231;-63.49121;-7.941925;-0.2921074;0.5740988;-0.4100037;-0.1387062;0.01753616;0.1041519;-81.5204754471779;20.8400245755911;84.1421092048754;-42.7707470953465;338.304787874222;340.997751173987
2021/09/03/ 13:12:02.623;132751375226239127;-123.8271;-107.3346;777.546;16.30931;-63.51974;-7.969965;0.3839825;0.01529717;1.7883;0.08781433;0.1222878;0.1292899;-81.6925764083862;20.9753643721342;84.3424148977477;68.3821365237236;49.1049326956272;84.1867626803125
2021/09/03/ 13:12:02.624;132751375226249123;-123.407;-107.1341;777.5394;16.5421;-63.49043;-7.941366;-0.1256747;0.3856082;0.5271606;-0.06177902;0.07435989;0.09374073;-81.6555693745613;21.274933591485;84.3816023147575;141.057372093201;-117.192022502422;183.387983139703
2021/09/03/ 13:12:02.625;132751375226259117;-123.1984;-107.1318;777.5377;16.78992;-63.38864;-7.901215;0.04595807;0.3864083;0.5196228;-0.1823044;0.005176544;0.05945943;-81.5248414874077;21.593701094389;84.3361589503622;9.96211916208267;-350.839853286743;350.981262281141
2021/09/03/ 13:12:02.626;132751375226269105;-123.1976;-107.121;777.54;17.03855;-63.47556;-7.822354;0.04667783;0.211401;0.2034607;-0.1073112;0.1325035;0.03753918;-81.6363915801048;21.9134073704481;84.5263145582689;651.248693466187;-527.4298787117;838.037670811554
2021/09/03/ 13:12:02.627;132751375226279101;-123.1792;-106.4891;776.2451;17.11766;-63.47456;-7.850175;0.3908325;0.02467895;0.8435669;-0.09579468;0.08102798;0.08232966;-81.7712843418121;22.0518764108419;84.6925510074442;96.0540100932121;-113.559074699879;148.734785109871
2021/09/03/ 13:12:02.628;132751375226289091;-122.7534;-106.0767;775.9143;17.27351;-63.48772;-7.714126;0.05003491;0.2123287;-0.1083679;-0.0476265;0.005664825;0.1038928;-81.8231031298637;22.2621411085129;84.7975420194221;-52.2740073502064;439.488887786865;442.586776048026
2021/09/03/ 13:12:02.629;132751375226299089;-122.3481;-106.5014;777.8552;17.5511;-63.54459;-7.714356;0.390666;0.02489901;0.822052;-0.2126007;0.1634064;0.06048393;-81.6920474171638;22.5634556263685;84.750812037474;198.778629302979;-258.621960878372;326.187464682727
2021/09/03/ 13:12:02.630;132751375226309077;-122.7504;-105.8583;776.5585;17.7522;-63.4873;-7.685546;0.04537499;0.03244901;0.5170593;-0.1526604;0.005073547;0.1261127;-81.7546993494034;22.8600911796093;84.890603923234;9.81231220066547;-295.247286558151;295.410293812985
2021/09/03/ 13:12:02.631;132751375226319083;-122.122;-105.8659;776.2357;17.94115;-63.39956;-7.702334;0.3865826;-0.1581807;1.468475;-0.07964325;0.07995224;0.1045696;-81.6756561398506;23.1130253523588;84.8830062310113;54.4457472860813;-54.2353317141533;76.8492719788813
2021/09/03/ 13:12:02.632;132751375226329081;-121.7012;-105.6674;775.9033;18.11146;-63.41352;-7.673395;0.5601208;-0.1617208;1.460571;-0.07907867;0.09509659;0.07096213;-81.7286372184753;23.3424156904221;84.9966970643778;65.1091709733009;-54.1422888636589;84.6793457002734
2021/09/03/ 13:12:02.633;132751375226339068;-121.8874;-104.8161;774.6113;18.3001;-63.51459;-7.634276;0.04477775;0.2100909;0.5217285;-0.1683426;0.09043121;0.03709918;-81.99542760849;23.6248839646578;85.3310335753802;173.330023884773;-322.663187980652;366.271525043558
2021/09/03/ 13:12:02.634;132751375226349060;-122.0877;-104.5899;774.2894;18.59383;-63.57162;-7.622476;0.2141579;0.02550912;1.147552;-0.1529274;0.02090073;0.09302142;-82.1031704545021;24.0140613168478;85.5430052056295;18.2133074849844;-133.263975381851;134.502831584013
2021/09/03/ 13:12:02.635;132751375226359066;-121.4531;-104.1868;773.6346;18.81234;-63.35379;-7.661175;0.2212378;0.2048085;0.5204163;-0.1692162;0.02146912;0.07005146;-81.8910896778107;24.3168268352747;85.425163950419;41.2537381052971;-325.155407190323;327.761971150964
2021/09/03/ 13:12:02.636;132751375226369048;-121.0325;-103.989;772.6539;18.9833;-63.36879;-7.632203;0.3907325;0.02109718;1.148773;-0.1538544;0.1220665;0.1279999;-82.0144563913345;24.5689544826746;85.6154459285113;106.258139014244;-133.929282426834;170.961530170203
2021/09/03/ 13:12:02.637;132751375226379044;-120.6035;-103.5716;772.0037;19.20201;-63.33812;-7.552504;0.3955727;0.02807903;0.2051697;-0.09496307;0.08034134;0.08180967;-82.0438042283058;24.8729530721903;85.7312638818766;391.584843397141;-462.851405143738;606.275607972064
2021/09/03/ 13:12:02.638;132751375226389036;-120.3849;-103.1596;771.3524;19.29606;-63.32339;-7.591832;0.5672108;0.02322888;0.5155334;-0.1554298;0.05341339;0.04776219;-82.0939838886261;25.0158794224262;85.8208390426438;103.608004748821;-301.493227481842;318.798972497481
2021/09/03/ 13:12:02.639;132751375226399032;-119.5517;-103.1791;771.344;19.545;-63.26476;-7.591164;0.3842425;-0.3340811;1.457245;-0.06252289;0.07868576;0.1270196;-82.0188596844673;25.3388863056898;85.8437679925166;53.9962500333786;-42.9048612713814;68.9668191116831
2021/09/03/ 13:12:02.640;132751375226409022;-119.1197;-102.5618;769.3892;19.7472;-63.23563;-7.561487;0.2075081;0.01514888;2.422089;-0.1547241;0.02177048;0.09333146;-82.1893960237503;25.6660748273134;86.1036829397565;8.98830778896809;-63.8804510235786;64.5097023701478
