Fx1;Fy1;Fz1;Mx1;My1;Mz1;Fx2;Fy2;Fz2;Mx2;My2;Mz2;Copx1;Copy1;Copxy1;Copx2;Copy2;Copxy2
-0.1060278;0.01886523;-0.2628784;-0.05740356;-0.100914;0.01887044;-0.08572927;-0.0412302;-1.036774;0.04136276;0.0286026;0.02531528;383.880883455276;218.36544573307;441.64238991814;-27.5880843400955;-39.8956537246704;48.5053150043893
-0.5146639;0.2503736;-0.5779419;-0.0102005;0.001312256;0.06974152;-0.08773619;-0.04435802;-0.7272644;-0.01835251;0.07012177;-0.04241829;-2.27056699804962;17.6496990025043;17.7951496023955;-96.4185297489166;25.2349879592657;99.6661301358039
0.3072236;-0.2001176;0.3830566;-0.04227448;0.0165863;-0.008760363;-0.2550094;0.3123991;-1.347443;0.1933022;-0.03017426;-0.008646742;43.2998724281788;-110.360898077488;118.551283319778;22.3937220871449;-143.458545207977;145.195843542801
0.09623172;-0.1943649;0.05554199;0.01847839;-0.04246521;0.08746931;0.08190352;0.1185169;0.5461731;-0.03495026;0.002101898;0.01458423;-764.560461044312;332.692295312881;833.808648283792;3.84841044433415;-63.9911741018295;64.1067907937897
-0.306682;0.2409339;0.392334;-0.07248688;-0.02636719;0.02992186;-0.09203944;0.1193869;0.8725281;-0.09664917;0.02969742;0.04840553;-67.205972969532;-184.758096933365;196.601620505071;34.0360589325428;-110.769122838974;115.88033432026
0.1096717;0.2266954;-0.5828857;-0.1323395;0.04502869;0.03010926;-0.2556491;0.1454918;-1.664551;-0.09519958;-0.07151031;-0.03265707;-77.2513076663017;227.041885256767;239.824482063656;42.9607294499874;57.1923591196537;71.5303447254831
-0.302362;0.4475425;-1.233826;-0.02613068;-0.07126617;0.05895177;-0.08421609;0.3078594;-0.7181702;-0.04944611;-0.01387024;-0.04250804;57.7603280544281;21.1785808205605;61.5206289185031;19.3133056163788;68.8501223921776;71.5076438379106
-0.1122725;-0.1834592;0.3851929;0.08139038;-0.1007843;0.1261708;0.08662531;-0.05093193;-0.08059692;-0.1427307;0.08837128;0.05962375;-261.646330356598;211.297735571861;336.311663857902;-1096.45962715149;1770.92015743256;2082.87827728222
-0.1060478;0.0191952;-0.2633057;-0.05778503;-0.01378632;0.01920041;-0.0861364;0.1346295;-1.047821;0.02879333;-0.05786896;-0.02026804;52.3586012423038;219.459891319275;225.619296652389;55.2279017865658;-27.4792481213808;61.6865480721929
0.09944182;-0.1912541;0.3868408;-0.0418396;-0.08499146;0.03027925;0.07458368;-0.2363203;1.173615;-0.1259193;0.001953125;0.01379398;-219.706535339355;-108.157150447369;244.885546457357;1.66419637389481;-107.291907072067;107.304812905722
0.08475171;-0.6135265;1.029419;-0.01316071;0.000541687;0.08708927;-0.262329;-0.04243803;-0.7200012;0.1023369;-0.03031921;-0.009436995;0.526206567883492;-12.7845965325832;12.7954211283968;42.1099476516247;-142.134323716164;148.241066069675
0.1024817;0.02048612;0.06018066;0.1284256;0.04482269;0.05892935;0.08157361;-0.04681015;-0.4064636;0.04119873;-0.04037476;-0.008426026;744.802236557007;2134.00101661682;2260.24129475194;99.3317812681198;-101.358957588673;141.917021718186
0.09173162;-0.4007254;0.708252;0.03432465;0.04455566;0.05888924;-0.0908992;-0.05295038;0.2379456;0.03947067;0.1142807;0.02627528;62.9093423485756;48.4638921916485;79.4124310237006;480.280876159668;165.881112217903;508.120323737741
0.09175163;-0.4010553;0.7084961;0.03471375;-0.04256439;0.05855927;-0.2560793;0.137172;-1.028229;-0.09625626;0.01348114;-0.03221704;-60.0771009922028;48.9963814616203;77.5235671261323;-13.111031614244;93.6136618256569;94.5273337738781
0.1098717;0.2273955;0.06555176;-0.1330032;0.04606628;0.03007933;-0.2577395;0.3113995;-0.7102356;-0.05002594;-0.02900696;-0.008896738;702.746748924255;-2028.98049354553;2147.23422949428;40.841318666935;70.4356953501701;81.4199022961592
-0.3113422;0.03449357;0.0715332;0.006011963;0.01567078;0.001461834;0.07882372;-0.0591104;0.8666077;-0.08200836;0.04528427;-0.008216023;219.069972634315;84.0443670749664;234.638250392027;52.2546395659447;-94.6314781904221;108.100249864055
-0.1052578;0.01871526;-1.239563;0.003288269;-0.05783081;0.02005044;0.2529282;-0.240262;0.8540955;-0.06576157;-0.02493668;0.04718244;46.6541908681393;-2.65276478603482;46.7295483240615;-29.1965920478106;-76.9955664873123;82.3453595894049
0.1031718;0.01653624;0.3851318;-0.0572052;-0.08480072;0.05842933;0.08422354;0.1224971;-0.09048462;0.08720016;0.001434326;0.01481423;-220.186218619347;-148.534074425697;265.60184889301;-15.8516019582748;-963.701546192169;963.831906204511
-0.1088324;-0.1834284;-0.5822144;-0.103241;0.1166687;0.0702807;-0.2631592;-0.04212785;-0.4010925;-0.07996368;0.01291656;-0.00924699;-200.387880206108;177.324667572975;267.580530426568;-32.2034545242786;199.364677071571;201.948847352861
-0.102788;0.2313035;0.05895996;0.1122208;0.02994537;0.04749027;0.08547366;-0.04875016;-0.4079895;-0.08020782;0.04441833;-0.008526012;507.89338350296;1903.3385515213;1969.93739258721;-108.871266245842;196.59286737442;224.725851019569
0.1031918;0.01748621;0.05969238;0.004379272;-0.04162598;0.0588493;-0.08454949;0.1350873;-1.03891;0.02738953;-0.05664825;0.04767554;-697.341501712799;73.3640044927597;701.190022152537;54.5266270637512;-26.363717392087;60.5656557273116
-0.09979797;0.2340443;-0.2587891;0.05217743;0.07350159;-0.009339541;0.4274565;-0.0657022;0.8597717;-0.08226776;0.07678604;-0.007495046;-284.021228551865;-201.62145793438;348.30915946569;89.3097966909409;-95.6855863332748;130.889156223576
-0.302862;0.2438129;-1.226501;-0.009498596;-0.07080078;-0.02596816;-0.08496949;0.1324172;-0.7204895;-0.03372955;-0.01390839;0.04788554;57.725802063942;7.74446362629533;58.2429819015512;19.3040780723095;46.8147732317448;50.6386258004846
-0.1027779;0.02387404;-0.5827026;0.005447388;-0.05709076;-0.03747967;-0.08436924;-0.03778005;-1.357025;-0.01875305;-0.09896851;0.02370523;97.9758054018021;-9.3484865501523;98.4207937628536;72.9304850101471;13.8192363083363;74.2282084921961
