Fx1;Fy1;Fz1;Mx1;My1;Mz1;Fx2;Fy2;Fz2;Mx2;My2;Mz2;Copx1;Copy1;Copxy1;Copx2;Copy2;Copxy2
-19.505222;96.193161;637.660889;-417717.6563;-295928.6563;-38152.90234;16.356413;26.872471;0.5564720000000001;-8926.452148;2860.318359;679.038086;-464.0846904756612;-655.0780571709173;802.8087324641616;5140.093947224657;-16041.152381431588;16844.558038446834
-29.756590000000003;110.56723799999999;609.688049;-398277.5313;-282911.9063;-34163.65625;5.86904;11.704336999999999;1.059775;-4648.060059;1870.984131;2232.001953;-464.02731161292616;-653.2480535796102;801.2829496677618;1765.4541114859287;-4385.893287726169;4727.884109311905
-34.111401;117.09406299999999;576.010437;-374671.8125;-267304.75;-32532.304689999997;0.6273989999999999;2.662961;2.0747970000000002;-2389.3701170000004;1362.649048;1857.753784;-464.0623378148962;-650.4601104996991;799.032044870234;656.7625883399677;-1151.6163349956646;1325.728961919389
-31.825806;117.469498;538.608948;-348559.2188;-249878.9688;-34035.33594;-0.235604;-1.024887;3.458774;-2101.740967;1288.980957;448.077972;-463.93393523792696;-647.1471001257854;796.2625606334649;372.66989892950505;-607.654899394988;712.830506029912
-25.680901000000002;116.43621100000001;499.69860800000004;-321647.1875;-231580.1094;-37644.90234;-0.131209;-2.8056650000000003;4.762874;-2901.475098;1335.165283;-293.78537;-463.43957275942614;-643.6823764375985;793.1602860303797;280.3276515398056;-609.1857769069683;670.5899663755558
-20.034794;115.22377;460.76535;-294943.5625;-213423.2344;-40686.625;-1.550003;-4.23811;5.478959;-3825.6035159999997;1237.173462;672.3132320000001;-463.1928906980527;-640.116628778618;790.1246436051221;225.80447526619565;-698.2354706432371;733.8395148222974
-17.827972;111.29715700000001;422.396393;-268900.6875;-195869.1719;-40601.94141;-4.056551;-4.052649;5.733965;-4452.109375;1081.1563720000001;2741.201904;-463.7093856528268;-636.6074425734976;787.5883634758014;188.55301209546974;-776.4451605477186;799.0114678202352
-19.172037;104.194115;385.340088;-243765.9219;-179101.4688;-37145.96875;-5.201943;-1.909605;5.585792;-4555.692871;1001.197815;3788.254639;-464.78805184681437;-632.5994348659618;784.9904318730842;179.24008180039644;-815.5858419003072;835.049263476141
-21.375574;97.927139;350.164856;-219781.6406;-163120.4219;-33541.17578;-3.358418;-0.431799;5.221478;-4390.808594;1123.305786;1999.2281489999998;-465.8389301637969;-627.6519097621837;781.6347156340148;215.1317665228121;-840.9129740659637;867.9955684908132
-21.207264000000002;94.596191;317.22912599999995;-197633.9531;-147911.8125;-32473.62305;0.332912;-1.40194;4.621402;-3832.2441409999997;1232.559814;-1812.194824;-466.2617659514657;-623.0006544228856;778.1579851158267;266.70690279703;-829.2384304589818;871.0734449801922
-17.932995000000002;90.805832;286.314484;-177086.7969;-133376.6563;-32663.4043;2.97208;-2.963083;4.22107;-3349.251709;1245.903564;-4483.95459;-465.83971036547354;-618.5045004569171;774.309016374502;295.1629714740575;-793.4603569710997;846.5816663583615
-13.598026;83.77808399999999;257.134094;-157588.75;-119562.6719;-31955.18555;2.0659919999999996;-2.7760990000000003;4.124474;-3120.999023;1093.366943;-3103.04248;-464.98179234061433;-612.8660246820477;769.2937224609768;265.09245615319674;-756.7023147678951;801.7932423539282
-11.216013;75.771393;229.924667;-139547.8906;-106863.7578;-29773.10352;-1.9657639999999998;-1.421389;3.99835;-2685.1489260000003;750.538513;1630.273804;-464.77726463337666;-606.9287494064306;764.4477827661858;187.71205947453325;-671.5642517538486;697.3050706153492
-11.921018;69.727188;204.517563;-122908.4766;-95142.10156;-26429.33984;-6.0113769999999995;-0.787876;3.6483589999999997;-2059.233643;349.964142;6021.36377;-465.2025975881592;-600.9678327723864;759.9840740633383;95.92371309950583;-564.4273611779981;572.5203968254359
