Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
99.88513,114.6013,731.8997,4.181919,55.29161,7.062233,0.03270096,0.586978,0.05316162,0.05247879,0.1726227,0.05727659,75.5453407764435,5.7137873955071,75.7611106005583,3247.1296787262,-987.155556678772,3393.86612045117
95.59955,111.3571,716.0189,3.634247,53.98006,7.270332,0.1385587,0.4189732,0.9050598,0.02431488,0.0279541,0.002175927,75.3891617059708,5.07562980055809,75.559828749153,-30.8864694088697,-26.8654953688383,40.9356670149409
92.73246,109.8485,696.2141,2.957462,52.67828,7.444143,0.03423113,0.411911,0.2673035,0.09867477,0.04498291,0.03192635,75.6639093160629,4.24792058765888,75.783058808077,-168.284043669701,369.148880243301,405.697442854535
89.86781,108.1071,685.2004,2.335449,51.86093,7.526183,0.03423113,0.411911,0.2673035,0.09867477,0.04498291,0.03192635,75.6872519850731,3.40841780416667,75.7639586147642,-168.284043669701,369.148880243301,405.697442854535
86.79658,105.9546,675.4735,1.678764,51.29016,7.602942,0.1408787,0.4149933,0.2684021,0.09783554,0.02862549,0.002405927,75.932152569294,2.48531484976411,75.9728147675798,-106.65150731802,364.511072635651,379.79318857399
85.97659,105.9359,668.6719,0.8742142,50.75214,7.786023,0.137397,0.4224107,0.8955994,0.09828568,0.02966309,0.06574383,75.8999139070511,1.30738888401538,75.9111730695279,-33.120933920145,109.742902219296,114.632023672517
84.9064,107.1857,664.7738,0.03183746,50.50137,7.964343,0.2034341,0.4076412,0.04473877,0.03781891,0.01807785,0.00137496,75.9677514433861,-0.0478921756439377,75.9677665396619,404.075711965561,-845.327436923981,936.93951598646
83.81583,109.2763,659.2551,1.185448,50.29041,8.222333,0.147859,0.239306,0.05352783,0.02348328,0.01298904,0.02510619,76.283685863018,-1.79816223680973,76.3048760976486,-242.659628391266,-438.711524009705,501.349674927495
82.07829,111.9537,660.8921,2.044334,50.38613,8.622902,0.1461988,0.06507874,0.2644958,0.06971359,0.02950287,0.04842262,76.2395709753036,-3.09329526498914,76.3022978559281,-111.543789505959,263.571590185165,286.202725581163
81.26042,111.5205,659.2857,2.7556,50.5463,8.566401,0.314937,0.4204233,0.5770569,0.08393097,0.05558014,0.03239536,76.6682699322701,-4.17967513203621,76.7821157472024,-96.3165685534477,-145.446613430977,174.446549798071
81.04348,111.7136,664.8263,3.415543,51.01403,8.787584,0.1408787,0.4149933,0.2684021,0.09783554,0.02862549,0.002405927,76.732873916626,-5.13749616220593,76.9046669996139,-106.65150731802,364.511072635651,379.79318857399
81.034,111.9171,670.3644,4.199589,51.75735,8.969903,0.03040394,0.239166,0.5927429,0.02209091,0.001464844,0.05923748,77.2077962756157,-6.26463582739234,77.4615354081419,-2.47129681520164,37.2689589858055,37.3508047012977
80.98708,113.567,681.1143,4.872108,52.84789,9.142914,0.02855104,0.4077311,0.3728943,0.0217247,0.1305084,0.03384633,77.5903463363647,-7.15314410626888,77.9193770201102,349.987715482712,58.2596771419048,354.803594921876
78.59189,116.4724,692.1016,4.442043,54.16289,8.915822,0.1448074,0.2384038,0.06265259,0.0249939,0.07304382,0.04348357,78.2585740089417,-6.41819508746266,78.5213196150811,1165.8548116684,-398.92840385437,1232.21804616397
82.52209,117.6276,707.3545,6.394505,54.76341,9.427404,0.0274311,0.06335664,0.2635803,0.07046509,0.03894806,0.01474035,77.4200335144997,-9.04002785682678,77.9460306432499,147.765427827835,267.338186502457,305.457570905626
86.29197,124.6646,714.0939,6.954716,55.77406,10.18071,0.2064857,0.4067693,0.05383301,0.03929901,0.1041107,0.0672148,78.104667365551,-9.73921734839678,78.7095382964649,1933.95686149597,-730.017006397247,2067.15117293258
81.67846,125.7597,720.6666,7.355667,56.2333,10.16076,0.02683085,0.2335536,0.3730164,0.08544159,0.04611588,0.009436086,78.0295729637146,-10.2067552506924,78.6942952801993,123.629629611969,-229.055881500244,260.28999628846
86.81839,128.6452,723.8712,8.01516,56.94629,10.17401,0.1967456,0.05251193,0.6829224,0.00894928,0.1039772,0.06717454,78.6690935492516,-11.072632856667,79.4445056516776,152.253329753876,-13.1043884903193,152.816234146924
85.13271,128.9925,727.1384,8.108578,57.26408,10.73608,0.1974957,0.2205091,1.317169,0.02397919,0.1037178,0.08997482,78.7526518106461,-11.1513547599316,79.5382479074734,78.7429660558701,-18.2050932198763,80.8200477754145
85.94046,130.0676,726.1575,8.217056,57.53674,10.70946,0.1522072,0.06004643,0.7029724,0.01176453,0.07417679,0.02099712,79.2345181107521,-11.3158039748669,80.0384675005757,105.518773198128,-16.735402867198,106.837658184581
83.66106,129.3535,724.8882,7.766994,57.63305,10.85442,0.3218172,0.240176,0.3798523,0.08518219,0.01461411,0.008715108,79.5061215758324,-10.7147470116615,80.2248662919107,38.4731255471706,-224.250823259354,227.527170073963
82.48278,126.3829,720.6745,6.929558,57.58894,10.61803,0.1969443,0.1129413,0.2671509,0.05578613,0.0619545,0.0699819,79.9097791314125,-9.61537845432758,80.4861994608459,-231.908276677132,208.818823099136,312.068501569552
82.99684,122.4047,719.6998,5.790779,57.58032,10.27204,0.1493672,0.06213641,0.3828735,0.07196045,0.03141403,0.02003713,80.0060257315636,-8.0461036413908,80.4096010260442,82.0480659604073,-187.948346138,205.07673184409
81.66487,117.1297,714.8261,4.257004,57.17698,9.787053,0.03353086,0.5866683,0.2657776,0.1298218,0.1293945,0.05708659,79.9872577190399,-5.95529982820153,80.2086466252604,-486.852675676346,-488.460212945938,689.651294093188
82.37261,114.009,707.3326,2.817516,56.39528,9.407493,0.02681097,0.06163383,0.2749023,0.05382538,0.04418945,0.03211609,79.7295123338699,-3.98329785093665,79.8289533863873,-160.74600815773,-195.798173546791,253.330226982301
81.62642,110.6361,698.5516,1.39637,55.59673,9.095913,0.3250971,0.06349611,0.3704529,0.05316544,0.09819031,0.0325651,79.5885771512985,-1.99895026162267,79.6136760557923,265.054792165756,143.514707684517,301.414190395549
81.92692,106.8894,692.0302,0.3142509,55.0913,8.721533,0.3129271,0.422823,0.5782166,0.1585655,0.05604553,0.03162538,79.6082317829132,-0.454100052593276,79.6095269076497,-96.9282761216164,274.232059717178,290.857891913963
82.39266,105.0175,688.1196,0.5371284,54.86039,8.458862,0.3153471,0.423403,0.5765381,0.0372467,0.05606842,0.03237537,79.7250792384148,0.780574278905988,79.7289003798272,-97.2501561045647,64.6040663123131,116.753065255041
82.19413,104.5948,684.5338,1.058895,54.53909,8.47893,0.1385671,0.2517436,1.211395,0.1443748,0.07266235,0.04315358,79.6733349561691,1.5468851197511,79.6883501938121,-59.9823668599129,119.180627167225,133.423784334317
83.16197,107.3581,680.5907,1.742401,54.16693,8.666583,1.814472,0.4551749,35.36272,2.269016,1.006126,0.9354342,79.5881152153015,2.56013078615069,79.6292807525367,28.4516159445047,-64.1640797257423,70.1891984346952
83.70003,110.7099,681.863,2.970467,53.94139,8.709292,4.477695,19.51726,57.6572,3.536652,2.769924,2.174665,79.1088491678238,4.35639824718237,79.2287083218296,48.041258007288,-61.3392926752567,77.9132292799086
84.34811,109.4509,682.8023,5.535057,53.67929,8.276484,16.37165,27.04346,66.89383,5.136436,2.335922,1.287675,78.6161497235298,8.10638349503279,79.032983309002,34.9198468029499,-76.7849087715149,84.3523438666132
86.75201,104.7048,680.4482,8.70116,52.67301,7.536964,18.78367,1.226599,128.3488,6.383511,4.449383,1.055985,77.4092823266983,12.78739515692,78.4583613468552,34.6663407981396,-49.7356541454792,60.6249987844246
89.63863,97.46302,675.8193,12.11947,51.65691,6.504272,25.60265,24.61648,185.4155,7.379143,6.828815,1.434777,76.4359682798386,17.9329998791218,78.5114624213628,36.8297956883907,-39.7978723049164,54.2245745990417
93.31473,91.90451,676.7177,15.23251,50.9176,5.705292,37.74143,32.84155,272.5442,8.788818,10.54717,0.8981732,75.2420201897621,22.5094072520733,78.5368385986873,38.6989265680313,-32.2473123669624,50.3735652144091
95.90424,87.97957,680.5674,18.03805,50.92673,4.965523,54.93827,16.94191,373.6331,11.39101,14.63434,0.07746291,74.8298093676567,26.5044309198856,79.3850441102531,39.1676835715771,-30.4871462285519,49.6343985711955
98.59158,88.46262,686.0219,20.5988,50.89979,4.454913,74.16476,2.544363,479.9951,14.10652,19.45822,1.497053,74.1955786943436,30.0264488905668,80.0410615294822,40.5383668839931,-29.3888859450817,50.0706082119466
100.0206,88.8802,698.3347,23.2304,51.52478,4.094801,84.48974,10.85373,574.9244,15.25391,24.52212,2.550045,73.782354593277,33.2654304802418,80.9346941327627,42.6527708768845,-26.5320353209972,50.2315415028311
100.8,90.55906,700.8776,26.31119,51.31391,3.625012,91.07384,12.70356,664.1699,16.06545,29.56288,3.251046,73.2138007879257,37.5403538346291,82.2772070007437,44.5110201835632,-24.1887699812651,50.6589331805174
102.0891,88.9348,692.0222,29.82083,49.87285,2.766942,104.6078,16.34349,779.9474,13.26175,37.36992,3.520318,72.0682814717293,43.0922992527485,83.9689433610834,47.9133799672127,-17.0033890753984,50.8409993994205
103.5646,80.36274,685.8407,34.58978,48.44317,0.646813,106.6451,15.42028,926.0048,4.927361,49.17856,4.129147,70.6332698464394,50.434123724699,86.7908960956054,53.1083196401596,-5.32109616324306,53.3742229861929
108.9659,64.52127,686.7908,40.20504,47.65062,1.123247,115.5796,5.295967,1028.39,4.307434,57.52328,2.383114,69.381557404995,58.5404485464096,90.7787674732227,55.9352971613407,4.18852316215634,56.0918995471486
112.457,50.14638,683.1735,45.28884,46.63322,3.349808,139.3032,8.137103,1073.611,9.749542,60.45264,0.4450062,68.2597085833549,66.2918612360954,95.1525022373572,56.3077703118324,9.08107403665781,57.0353478392947
108.9991,46.90066,670.1682,49.37431,44.89303,4.664107,157.0091,14.73942,1062.86,12.1236,58.97027,0.7409233,66.9877082109451,73.6744999885559,99.5755241006466,55.4826483130455,11.4065827801824,56.6430436554238
104.395,47.84742,649.0299,51.83356,42.93644,5.230547,166.671,22.82821,1021.72,12.6403,55.80721,1.391112,66.1547929048538,79.8631235957146,103.70426767857,54.6208247542381,12.3715875670314,56.0043808622318
99.99126,49.66891,617.15,53.78644,40.07671,5.748447,166.7991,26.98837,977.4789,13.3745,53.0312,1.660185,64.9383664131165,87.152935564518,108.685903455403,54.2530342936516,13.6826448142529,55.9518230192827
87.07319,50.20525,574.9988,52.81548,37.47818,5.242758,158.9127,25.60027,941.9723,15.54256,51.68805,1.717152,65.1795864105225,91.8532088398933,112.629438686481,54.8721514642239,16.5000222623348,57.2992472984617
76.04533,51.01673,519.8665,50.01384,33.79121,4.032918,148.5618,20.39196,918.443,18.26068,51.63049,1.860513,64.9997889995575,96.2051674723625,116.10515414215,56.2152303755283,19.8822151869535,59.6276329138936
63.21637,49.71511,448.5477,45.95157,29.79075,3.300217,138.3508,15.76225,900.3035,21.32459,51.97101,1.895896,66.4160177111626,102.445229887962,122.090591510595,57.7261038124561,23.6860048025846,62.3965534695189
47.80711,43.50894,373.0713,40.4974,25.21901,2.054448,131.0882,10.72779,888.1087,24.0368,52.36359,2.099045,67.5983726978302,108.551360666752,127.878606084044,58.960784226656,27.0651523023844,64.8760090154561
35.15208,36.35148,292.405,33.74236,20.05965,0.9671375,126.2668,6.278295,875.8042,26.4355,52.62959,2.486857,68.6022713780403,115.395955741405,134.247898455427,60.0928738713264,30.1842596381903,67.2476246422194
23.94736,28.8561,223.3556,27.43256,15.62344,0.3796082,122.5109,1.665421,862.5062,27.91123,52.52201,2.859473,69.9487254023552,122.820153832436,141.342188934646,60.8946494758129,32.3606170713902,68.9591754012711
14.99817,23.09108,162.7516,20.63561,11.35425,0.07301214,118.5606,1.528522,850.4119,29.39531,52.30641,3.180295,69.7642862796783,126.792088150978,144.717964530318,61.5071505308151,34.5659665763378,70.5544868295196
12.075,26.09906,113.1168,13.7241,7.948135,0.578641,114.8044,4.894107,837.335,30.44421,51.80607,3.405455,70.2648758888245,121.326833963394,140.204684027506,61.8701800704002,36.3584533333778,71.7624993345352
0.4296825,11.83102,61.63446,9.036209,4.477966,0.01801044,111.9011,7.00485,825.441,31.12312,51.29324,3.553708,72.6536139845848,146.60969376564,163.624417282617,62.1403977274895,37.7048328518867,72.6848226944202
2.991029,2.393092,30.48511,4.642082,2.104851,0.3768774,108.4765,8.590322,813.8649,31.54298,50.69026,3.696033,69.045215845108,152.273774147034,167.196124728055,62.2833780944347,38.7570261955261,73.3575235839857
8.557583,1.574423,11.97589,1.450089,0.6269073,0.7113092,105.9133,10.31854,804.1668,32.07048,50.24967,3.799835,52.3474477231503,121.083974838257,131.915064514102,62.4866224825382,39.880383759737,74.1284223365043
2.18307,5.288929,2.93573,0.4280624,0.09117126,0.07453118,103.3319,11.15388,796.3593,32.55207,49.89376,3.813634,31.0557391494513,-145.81124484539,149.081783117459,62.6523196697235,40.8761091530323,74.8075494819061
1.425615,5.515961,2.598877,0.3435745,0.1288757,0.2002429,99.22408,13.30534,782.2803,33.29211,49.22941,3.795592,49.5890080928802,-132.2011500597,141.195657867879,62.9306584596634,42.5577722489834,75.9699397983383
1.683355,0.777334,1.611511,0.131813,0.06690979,0.1170478,100.7494,11.98581,788.5424,33.1562,49.53612,3.895353,-41.5199026465416,-81.7946791648865,91.7293402105619,62.8198534250259,42.0474596321583,75.593140203723
2.568475,1.292753,3.55304,0.08982086,0.1751938,0.04282027,96.81177,13.58767,775.9899,33.52598,48.8392,3.687825,-49.308143556118,25.2800062298775,55.4109351656637,62.937930226326,43.2041436433792,76.3399049588852
0.1967949,1.130634,1.587646,0.2174606,0.03263092,0.01616175,94.58109,13.86909,769.7091,33.27078,48.46747,3.593453,20.5530133098364,136.970430612564,138.50388160014,62.9685595631599,43.2251393795013,76.3770395330726
3.751577,1.641822,3.163208,0.2349396,0.01702881,0.01548782,92.16551,13.45453,763.4199,33.07747,48.16428,3.465214,-5.38339838385582,74.2725655436516,74.4674087812603,63.0901604890823,43.3280132710934,76.535515184509
1.268182,2.141452,1.986694,0.08409119,0.0246582,0.05070899,90.44439,13.87489,759.9805,32.98934,48.05119,3.331635,12.4116744846106,-42.3271879553795,44.1094151369292,63.2268711924553,43.408140540123,76.6935714772653
