Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
-0,06332773;-0,09706581;-0,1773071;0,02696991;-0,173912;0,008239061;-0,2387184;0,3267829;-0,05108643;0,02471924;0,03110504;0,01461245;980,852007865906;-152,108430862427;992,576262094761;-608,870983123779;-483,870953321457;777,724227190032

-0,06692235;-0,2988735;0,4797974;-0,07992554;0,08771515;0,05879936;-0,2400182;0,1552758;-0,3693542;-0,02132797;-0,09601974;-0,01000778;182,817071676254;-166,581854224205;247,328922394966;259,966522455215;57,7439479529858;266,302377613598

0,1444218;-0,1000248;-0,4991455;-0,03310394;0,1444931;0,04802975;-0,06301841;0,1478839;-0,3686218;0,09891891;0,00466156;0,02499448;-289,480924606323;66,3212239742279;296,980993432865;-12,6459142193198;-268,347948789597;268,645753299817

-0,4803616;-0,08616722;-0,4971313;-0,03513336;-0,1605377;0,007959753;0,2737792;-0,04140782;0,8900452;0,1141205;0,03628159;0,04920544;322,928190231323;70,6721916794777;330,570982880922;40,763758122921;128,218755125999;134,542681489426

-0,05808786;0,1178952;0,1546631;0,07614899;0,04351044;-0,0207912;0,2678327;-0,3967113;1,20105;0,08246231;-0,006637573;-0,06592101;281,323999166489;492,353975772858;567,058753540024;-5,52647607401013;68,6585307121277;68,8805907157073

-0,05069775;0,3260844;-0,1655884;-0,1241074;0,1750565;-0,0488911;0,1084344;0,3215513;-0,05807495;0,02453613;-0,02220154;0,01468726;-1057,17837810516;749,493181705475;1295,90360465432;382,291108369827;-422,490805387497;569,776247465272

-0,265192;0,1244149;0,1573486;-0,04826355;0,02972412;0,01882836;0,1036045;-0,2078238;-0,0675354;0,06963348;-0,02308655;-0,009609446;188,906133174896;-306,730031967163;360,234423204763;341,843664646149;-1031,06641769409;1086,25735843548

0,3412836;-0,525444;0,793335;0,1202164;-0,01491547;0,008158058;0,1057645;0,1409438;0,2618408;0,0986557;0,02049255;-0,008093014;-18,8009701669216;151,532933115959;152,694814247057;78,2634019851685;376,77738070488;384,819899045153

0,3486937;-0,3175827;0,4734497;-0,07963562;0,02950287;-0,02027169;-0,06976533;0,1413257;0,5791931;0,03837585;0,046875;-0,04221529;62,3146817088127;-168,202906847;179,374851716318;80,9315592050552;66,2574395537376;104,594290339285

