Timestamp;Fx1;Fy1;Fz1;Mx1;My1;Mz1;Fx2;Fy2;Fz2;Mx2;My2;Mz2;Copx1;Copy1;Copxy1;Copx2;Copy2;Copxy2
0;-0.3624375;0.2059037;-1.787598;0.008903503;-0.08207703;-0.05942307;0.2069984;-0.2348547;0.4646301;0.161953;0.05875397;-0.01582596;45.9147095680237;-4.98070893809199;46.184066692334;126.453205943108;348.563224077225;370.79203668957
0;-0.3578097;0.4169649;-1.45874;-0.1904297;-0.03761292;0.04711731;0.2117587;-0.05953455;0.4741821;0.02350616;0.05999374;-0.03902598;25.7845185697079;130.543932318687;133.065997396396;126.520469784737;49.572017043829;135.885297763754
0;0.04775184;-0.01309687;-0.1653442;-0.1599197;-0.007980347;0.04701759;-0.1297028;0.1282055;-0.1372986;0.006168365;-0.0545311;0.004572839;48.2650436460972;967.192709445953;968.396226574414;397.171586751938;-44.9266508221626;399.704482433145
0;0.05049175;-0.005666077;0.4894409;-0.0348587;-0.006965637;-0.01003252;-0.3021574;0.1342947;-0.788269;0.1321983;-0.07326889;0.0159346;-14.2318243160844;-71.2214708328247;72.6294894030985;92.9490923881531;-167.70713031292;191.742575693496
0;-0.1654678;-0.2144826;0.4856567;-0.02161407;-0.02287292;-0.0210024;0.2150185;-0.05477452;-0.1643677;0.02443314;-0.02550888;-0.04019597;-47.0968969166279;-44.5048399269581;64.7981363628587;155.194014310837;-148.649275302887;214.899486099864
0;0.2443936;-0.437606;0.1525269;0.05486298;0.04899597;0.008257881;0.03588068;-0.2318945;0.4708252;0.04004669;0.04359055;0.01703535;321.228504180908;359.693884849548;482.252467797174;92.5832912325859;85.0563943386078;125.722933601402
0;0.2513337;-0.2267049;0.4821167;-0.02082062;0.006652832;-0.0207821;-0.1292828;0.1308756;-0.455719;0.06728745;-0.09727097;0.004362836;13.7992147356272;-43.1858450174332;45.336911420935;213.445052504539;-147.651180624962;259.53739919058
0;-0.1510079;0.4148454;-0.1643066;0.05673218;0.06471252;0.00751777;0.04130033;0.1216328;0.1616821;0.06998825;0.001667023;0.01738557;-393.852144479752;-345.282316207886;523.774178054991;10.3104943409562;432.875603437424;432.998376838607
0;0.2478437;-0.4331754;0.8069458;0.0558548;-0.03644562;-0.04887198;-0.1282129;0.1324952;-0.4550476;-0.05398178;-0.01197433;0.004992843;-45.1648905873299;69.2175328731537;82.649465810806;26.314465329051;118.628866970539;121.512382761049
0;0.2627337;0.1912128;0.1583862;-0.113121;0.05155182;-0.02058206;0.03822052;-0.05599451;0.4820557;0.02292633;0.0448494;-0.00541468;325.481683015823;-714.210033416748;784.878524239239;93.0377915501595;47.5595071911812;104.488934250469
