Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
0.05901347,0.07291055,0.552002,0.259552,0.04277802,0.001040012,0.180943,0.1354349,0.4615784,0.03284454,0.04541397,0.02410887,-77.4961337447166,-470.201224088669,476.544690328055,-98.3884334564209,-71.1570233106613,121.42325067483,0
0.05487347,0.1289897,0.2271118,0.06473541,0.0001983643,0.02854024,0.007313401,0.1337433,0.4606628,0.03211594,0.02303696,0.0095696,-0.873421144206077,285.037636756897,285.0389749358,50.0082820653915,-69.7167962789536,85.7977852775517,0
0.05481347,0.1305597,0.8774414,0.058815,0.000579834,0.0290502,0.007733375,0.1310732,0.1422424,0.02900696,0.01970291,0.009779587,0.66082359990105,-67.0301169157028,67.033374236741,-138.516411185265,203.92619073391,246.521170358426,0
0.1508839,0.07791328,0.09521484,0.1353073,0.05957031,0.04084896,0.3378041,0.05317616,0.1712952,0.0763092,0.09437943,0.01229969,625.641047954559,1421.07367515564,1552.69994239262,550.975441932678,-445.483684539795,708.540507525195,0
0.1486284,0.08586025,1.070435,0.04957581,0.1027374,0.03943951,0.1657896,0.1275332,0.150177,0.02842712,0.03484726,0.02383171,95.9773063659668,-46.3137179613113,106.567367466155,-232.041254639626,189.290791749954,299.456420362055,0
0.1501884,0.08777034,0.5567017,0.01099396,0.02852631,0.0381595,0.1611097,0.2242669,0.1726379,0.005813599,0.03232956,0.02106829,51.2416400015354,-19.7483822703362,54.9154283634598,-187.267988920212,-33.675093203783,190.271678335227,0
0.1574038,0.1319178,0.8722534,0.06056213,0.1022797,0.01219903,0.5027726,0.2403064,1.108276,0.0006942749,0.06639862,0.023361,-117.259114980698,-69.4318115711212,136.27353559699,59.9116086959839,0.626445631496608,59.9148837157339,0
0.0576134,0.07858074,0.5532837,0.01103973,0.04299164,0.001210079,0.3579376,0.1371768,0.1443787,0.02734375,0.01301193,0.05887733,77.7027010917664,-19.953116774559,80.2236662461619,90.1236534118652,189.389139413834,209.739169046257,0
0.3514457,0.3021721,0.4152832,0.03512573,0.02973938,0.02919947,0.3339843,0.2277164,0.1598816,0.0591011,0.008308411,0.00950031,71.6122835874557,-84.5825970172882,110.826598246085,51.9660227000713,-369.655460119247,373.290271385737,0
0.4709172,0.140108,0.8745728,0.06642914,0.02941895,0.02908085,0.007413179,0.130161,0.1554871,0.02594757,0.01800156,0.05523984,33.6380749940872,75.9561061859131,83.0713558107338,-115.775272250175,166.879296302795,203.107393265529,0
0.1507038,0.07894325,0.5527344,0.1363449,0.0286026,0.04054901,0.1673612,0.127991,0.1412048,0.02983093,0.03606033,0.04411186,51.7474599182606,-246.673479676247,252.042863782293,-255.376040935516,211.259990930557,331.432807748234,0
0.1494384,0.08667016,0.09442139,0.01189423,0.02843475,0.03891946,0.01197323,0.04613686,0.1647644,0.07291794,0.02362823,0.03178959,-301.147371530533,125.969618558884,326.432357739884,-143.406182527542,-442.558795213699,465.21352130836,0
0.05909348,0.07543063,0.4237671,0.07442474,0.0003738403,0.0001100749,0.1780932,0.1431751,1.09964,0.08740997,0.03959274,0.02529888,0.882183492649347,175.626531243324,175.628746861888,36.0051915049553,79.4896334409714,87.2638277861366,0
0.2554131,0.3403896,1.199341,0.142662,0.1445236,0.03890064,0.01747331,0.2231841,0.4868469,0.001342773,0.0195694,0.009739324,120.502546429634,118.950381875038,169.322346558992,40.1962026953697,2.75810202583671,40.2907165226951,0
0.05144352,0.1337506,0.427002,0.06411743,0.00189209,0.02825989,0.181493,0.1319249,0.1456909,0.02823257,0.08197403,0.02592887,4.43110335618258,-150.157228112221,150.222594276955,562.657117843628,193.784043192863,595.092671485939,0
0.05091345,0.1310003,0.5471802,0.1259537,0.0424118,0.02788986,0.01156333,0.04911685,0.1642151,0.04826355,0.0241127,0.03180958,77.5097608566284,230.186834931374,242.886273806848,-146.836087107658,293.904483318329,328.543272327561,0
0.2603831,0.1383494,0.2230835,0.05858612,0.01395416,0.06734075,0.182423,0.136795,0.4617615,0.03293991,0.03939438,0.02475886,62.5512972474098,-262.619704008102,269.966245520875,85.3132605552673,-71.3353380560875,111.207386814668,0
0.05382334,0.1307797,1.205444,0.1192322,0.04357147,0.02987012,0.01007321,0.04482675,0.1535339,0.0118866,0.01844406,0.03222959,36.1455678939819,-98.911389708519,105.308903196496,-120.130196213722,77.4199962615967,142.916478628229,0
0.1489684,0.08235037,0.4182739,0.1972733,0.0151062,0.03877957,0.009633392,0.1297631,0.1759949,0.0900383,0.02236938,0.009339586,36.1155681312084,471.63650393486,473.017257724639,-127.102479338646,-511.596143245697,527.148607166805,0
0.4754172,0.06625223,0.222168,0.05056763,0.05760193,0.0005007833,0.3592212,0.1355751,0.1846924,0.03146744,0.03096771,0.01002242,-259.27197933197,227.609887719154,345.004667003569,167.671844363213,170.377567410469,239.044688016426,0
0.2587276,0.1405199,0.5440674,0.1262817,0.03024292,0.0118116,0.1579695,0.05349398,0.8086243,0.07631683,0.07871246,0.04611197,-55.5867180228233,232.106804847717,238.67017425134,97.3412096500397,-94.3786054849625,135.582566244408,0
0.05858341,0.0778507,0.5508423,0.01221466,0.04318237,0.0008101314,0.003583461,0.3103511,0.4620056,0.1032181,0.06182098,0.03320982,-78.39335501194,-22.1745148301125,81.4691795587689,-133.8100284338,223.413035273552,260.419868749671,0
0.05065349,0.1332704,0.5491333,0.003044128,0.04214478,0.02740993,0.1780114,0.1393733,0.7728882,0.02864838,0.08093643,0.04222091,76.7478048801422,5.54351462051272,76.947749208591,104.719460010529,37.0666496455669,111.086010914264,0
0.05785337,0.07990086,0.8766479,0.05027008,0.00008392334,0.001150116,0.3475717,0.4968228,1.080597,0.002086639,0.03091431,0.01027267,0.0957320880843326,57.3435202240944,57.3436001339627,-28.6085456609726,-1.9310062052682,28.6736406792151,0
0.2489476,0.5624598,1.189514,0.03102112,0.1166916,0.01145159,0.1586996,0.05741668,0.7948608,0.04792404,0.07653046,0.0006317198,-98.1002077460289,26.0788127779961,101.507414683479,96.2815806269646,60.2923668920994,113.601550488883,0
0.1611138,0.3387581,0.5484009,0.01639557,0.05928802,0.03992914,0.1707696,0.3065009,0.7887878,0.07966232,0.03373337,0.000591442,-108.11074078083,29.8970509320498,112.168471178908,-42.7660867571831,-100.99334269762,109.674944475764,0
0.4644473,0.3553294,0.2213745,0.04328156,0.02822113,0.0001808256,0.182423,0.136795,0.4617615,0.03293991,0.03939438,0.02475886,127.481386065483,-195.512816309929,233.402581679417,85.3132605552673,-71.3353380560875,111.207386814668,0
0.1424385,0.2991394,0.4155273,0.03598022,0.01467133,0.01038946,0.007733375,0.1310732,0.1422424,0.02900696,0.01970291,0.009779587,35.3077277541161,-86.5893065929413,93.5111953479644,-138.516411185265,203.92619073391,246.521170358426,0
0.1429139,0.2909325,0.7446289,0.02738953,0.0585556,0.068229,0.01156333,0.04911685,0.1642151,0.04826355,0.0241127,0.03180958,78.6372944712639,36.7827862501144,86.8147305823262,-146.836087107658,293.904483318329,328.543272327561,0
0.05842344,0.07777059,0.4226074,0.05039978,0.08817291,0.0006900877,0.3540514,0.1472952,1.090057,0.03335953,0.05471039,0.009062409,208.640232682228,-119.259096682072,240.319534859566,50.1903742551804,-30.6034609675407,58.7847385897638,0
0.1613938,0.3406982,0.5500488,0.1068954,0.02757263,0.04007909,0.1563597,0.2333168,0.7836304,0.0650444,0.07527161,0.02181828,50.1276068389416,-194.338098168373,200.698962047888,96.0549861192703,83.003930747509,126.949647017668,0
0.266613,0.07555187,0.5530396,0.0102005,0.05805969,0.03838076,0.1568996,0.05511427,0.8079529,0.04495239,0.006584167,0.04674198,104.982890188694,-18.4444319456816,106.590826538545,-8.14919732511044,55.6373931467533,56.2310317636977,0
0.1427184,0.2971995,0.4137573,0.08730316,0.0721817,0.0102395,0.1638697,0.04569674,0.4798279,0.04981613,0.009151459,0.001591697,-174.45419728756,211.000889539719,273.780281133977,19.0723780542612,-103.820838034153,105.558145184341,0
0.05069348,0.1326504,0.2241211,0.0650177,0.001800537,0.02749993,0.01333326,0.04958653,0.4850159,0.01280594,0.1039429,0.03339958,-8.03376920521259,290.100753307343,290.211971698499,214.308187365532,-26.4031328260899,215.928517326758,0
0.2596531,0.1362993,0.5488892,0.003883362,0.05722046,0.06700076,0.008936822,0.04703879,0.1738586,0.07439423,0.06240463,0.1003793,104.247748851776,7.07494700327516,104.487549572962,358.938902616501,-427.900642156601,558.512395000836,0
0.4636572,0.3548493,1.197632,0.1043396,0.072258,0.001030773,0.1625295,0.1227734,0.4883728,0.02934647,0.1203461,0.02266172,60.3340640664101,-87.1215984225273,105.973450441447,246.422544121742,-60.0902959704399,253.643280851764,0
0.1506038,0.08113325,0.4226074,0.04917908,0.01612091,0.03994904,0.01240033,0.04704213,0.1691589,0.07466125,0.06165695,0.08096042,38.1463021039963,-116.370595991611,122.463284194293,364.491254091263,-441.367477178574,572.415167706098,0
0.1434638,0.2927326,0.5549927,0.02715302,0.05741882,0.06901906,0.008923382,0.211514,1.105988,0.06417465,0.06076813,0.009869322,-103.45870256424,-48.9249974489212,114.443691445412,-54.9446754157543,-58.0247491598129,79.9111310869882,0
0.3470256,0.5072925,0.4179077,0.1046677,0.02887726,0.000799343,0.1784314,0.1367033,0.4544678,0.08977127,0.03819656,0.04243089,69.0996050834656,250.456392765045,259.813702678611,84.0468034148216,197.530552744865,214.667613840425,0
0.256103,0.3443396,1.524292,0.04296875,0.01489258,0.03840068,0.1767933,0.3147128,0.7813416,0.04136658,0.08753204,0.0006786436,9.77016054093838,-28.1893163919449,29.8344364056183,-112.027890980244,52.9430136084557,123.908074988785,0
0.05467337,0.1296898,0.4211426,0.06538391,0.001235962,0.0285102,0.1784132,0.1441178,1.086426,0.09046936,0.03789902,0.07075913,2.93478253297508,-155.253618955612,155.281354796158,34.8841287195683,83.2724720239639,90.2840353191264,0
0.05838344,0.07715058,0.09753418,0.01156616,0.04421997,0.0007800907,0.01271343,0.04786396,0.4964294,0.1370964,0.02080536,0.01346067,453.379213809967,118.585735559464,468.631292375064,41.9100001454353,-276.164948940277,279.326918028636,0
0.06463331,0.2919999,0.09289551,0.09841919,0.0430603,0.02932011,0.01057342,0.1289833,0.1778564,0.03119278,0.06246185,0.01073958,-463.534832000732,-1059.46123600006,1156.42667344917,351.192504167557,175.381779670715,392.54928814602,0
0.05211356,0.1373705,0.1026001,0.1219101,0.04439545,0.02808996,0.182423,0.136795,0.4617615,0.03293991,0.03939438,0.02475886,432.703733444214,1188.20643424988,1264.54222995097,85.3132605552673,-71.3353380560875,111.207386814668,0
0.05644032,0.07304382,0.2250977,0.05001831,0.001564026,0.08008049,0.5071025,0.2339263,0.4704285,0.1196556,0.06619263,0.02390099,-6.94821029901505,222.20715880394,222.315764286023,140.707105398178,-254.354536533356,290.679754652147,0
0.0576534,0.07920074,0.2282715,0.05093384,0.0009536743,0.001120076,0.1635313,0.05219913,0.1653137,0.04743958,0.00775528,0.06614186,-4.17780736461282,223.128348588943,223.167457346283,-46.9124987721443,286.966949701309,290.776224547194,0
0.1494384,0.08667016,0.09442139,0.01189423,0.02843475,0.03891946,0.192593,0.2257823,0.8036804,0.06222916,0.04546356,0.02435914,-301.147371530533,125.969618558884,326.432357739884,56.5692037343979,77.4302259087563,95.8932463493902,0
0.05838344,0.07715058,0.09753418,0.01156616,0.04421997,0.0007800907,0.3287941,0.4113563,0.7866821,0.0782814,0.0920639,0.0331403,453.379213809967,118.585735559464,468.631292375064,117.028087377548,99.5083004236221,153.614696850415,0
0.04763347,0.344061,0.5504761,0.1056671,0.04449463,0.000820145,0.004573256,0.132251,0.4755859,0.08614731,0.0247612,0.05427985,-80.8293595910072,-191.955864429474,208.279713992407,52.0646162331104,181.139305233955,188.473266444186,0
0.2554131,0.3403896,1.199341,0.142662,0.1445236,0.03890064,0.01007321,0.04482675,0.1535339,0.0118866,0.01844406,0.03222959,120.502546429634,118.950381875038,169.322346558992,-120.130196213722,77.4199962615967,142.916478628229,0
0.04694343,0.3401108,0.2255249,0.0799942,0.08512878,0.0003201813,0.1793432,0.3144529,0.782135,0.07999802,0.08257675,0.001958609,377.469539642334,354.702293872833,517.973909223665,105.578638613224,-102.281592786312,146.997867856397,0
0.4639572,0.3519591,0.8704224,0.080513,0.02857971,0.0004608482,0.1795831,0.138885,0.7818604,0.02725983,0.08215714,0.02571885,32.8343026340008,92.4987718462944,98.153523739772,105.079039931297,34.8653383553028,110.712223586707,0
0.256103,0.3443396,1.524292,0.04296875,0.01489258,0.03840068,0.5276959,0.1435866,0.4584351,0.2093391,0.1557388,0.02762984,9.77016054093838,-28.1893163919449,29.8344364056183,339.718401432037,456.638604402542,569.146209073064,0
0.1424585,0.2981894,0.09020996,0.02560425,0.05784607,0.009969488,0.1638896,0.1262231,0.1681213,0.08945847,0.007225037,0.02427171,641.238152980804,283.829510211945,701.245719919477,-42.9751314222813,-532.106578350067,533.83918238003,0
0.1501484,0.08839035,0.2316895,0.05097961,0.01541901,0.03824951,0.1522194,0.4069142,0.7854614,0.07919312,0.009101868,0.001841977,-66.5503144264221,220.034241676331,229.878254431196,-11.587924323976,100.823685526848,101.487415738873,0
0.05536342,0.1323597,0.4220581,0.0590744,0.0005645752,0.02826016,0.01365346,0.04864383,0.4982605,0.01586533,0.1056366,0.01206067,1.33767176885158,139.967456459999,139.973848391915,212.010785937309,-31.8414270877838,214.388548744429,0
0.1491784,0.08766031,0.229126,0.04980469,0.101593,0.03864945,0.1851833,0.04177499,0.1545715,0.01106262,0.002086639,0.002098873,-443.393707275391,217.368140816689,493.808554293583,-13.4995067492127,71.5695917606354,72.8316081605785,0
0.05911347,0.07510066,0.4234619,0.07403564,0.0874939,0.0004400462,0.01323345,0.04597402,0.1798401,0.04525375,0.06289673,0.01227067,206.615746021271,174.834251403809,270.660455123863,349.736988544464,251.633286476135,430.854119185289,0
0.05814335,0.0758307,0.4207764,0.07287598,0.001312256,0.000840053,0.01291326,0.04691672,0.1665955,0.04831314,0.061203,0.03318958,3.1186540145427,173.194080591202,173.222156650626,367.374986410141,290.002733469009,468.044833386021,0
0.1506638,0.07956326,0.2277222,0.07437897,0.01535034,0.04045902,0.3544714,0.1446252,0.771637,0.02775955,0.01197052,0.009272411,-67.4082040786743,-326.621562242508,333.504888867988,15.5131500214338,35.9748862683773,39.1771651043078,0
0.262883,0.1322385,0.5547485,0.0051651,0.05786896,0.01023068,0.3363241,0.05181646,0.1711731,0.07622147,0.009567261,0.01294969,104.315653443336,9.31070558726788,104.730343224125,55.8923147618771,-445.288807153702,448.782879158516,0
0.1563783,0.1255109,0.0982666,0.002578735,0.05952454,0.0672095,0.3352843,0.05620885,0.4781799,0.01305008,0.1354446,0.03412056,605.745315551758,-26.2422356754541,606.313485126419,283.250361680984,-27.2911489009857,284.562074424447,0
0.0620935,0.2852709,0.0993042,0.0273056,0.04308319,0.02769996,0.008053333,0.1320159,0.1290588,0.03206635,0.02139664,0.03568067,-433.850646018982,274.969279766083,513.648214117567,-165.789783000946,248.462989926338,298.69735437502,0
0.05860341,0.07880068,0.2255249,0.04936981,0.000007629395,0.0003901571,0.01622018,0.2215824,0.1577454,0.05745316,0.02441406,0.05916043,-0.0338294994435273,218.910694122314,218.910696736246,-154.76880967617,-364.214539527893,395.734273537299,0
0.3591357,0.09237301,0.09362793,0.1117096,0.01268768,0.0009194463,0.1631295,0.04742408,0.1481628,0.01436615,0.03528214,0.04684196,-135.511741042137,-1193.12250614166,1200.79338215283,-238.130792975426,96.9618931412697,257.114533398336,0
0.04696342,0.3404408,0.2258301,0.0803833,0.001991272,0.0006501526,0.008173198,0.04351687,0.4717712,0.04914093,0.06051254,0.03266959,-8.81756749004126,355.945944786072,356.055143350143,-128.266707062721,-104.162625968456,165.233776175933,0
0.1545739,0.127977,0.7443848,0.003219604,0.02659607,0.06815909,0.1579497,0.2254142,0.160675,0.06295395,0.07678223,0.02343197,-35.7289277017117,-4.32518869638443,35.9897698238467,477.872759103775,391.809105873108,617.961770127035,0
0.04789343,0.3417908,0.5482788,0.0172348,0.04421997,0.0003402084,0.01747331,0.2231841,0.4868469,0.001342773,0.0195694,0.009739324,-80.6523412466049,31.4343757927418,86.5616550791291,40.1962026953697,2.75810202583671,40.2907165226951,0
0.4636772,0.3538992,0.8721924,0.04276276,0.1154404,0.0006107986,0.01430336,0.04759407,0.1791687,0.1665268,0.0223999,0.01290067,132.356539368629,-49.0290410816669,141.14567079095,-125.021293759346,929.441332817078,937.812089409198,0
0.2624676,0.1388794,0.4245605,0.06533813,0.01322174,0.06788169,0.1537911,0.4064565,0.7944336,0.07778931,0.007888794,0.0661016,-31.1421789228916,-153.895914554596,157.015247108874,-9.93008632212877,97.9179441928864,98.4201727763477,0
0.1503439,0.08340335,0.4248047,0.172081,0.01584625,0.03946905,0.1790331,0.142395,1.097809,0.03381729,0.04523468,0.02389888,37.3024418950081,-405.082613229752,406.796504056236,-41.2045158445835,-30.8043528348207,51.4462853815381,0
0.4638572,0.3541492,1.845947,0.1050034,0.07330322,0.001060814,0.3499115,0.3209229,1.091827,0.019207,0.02965546,0.03272267,39.7103540599346,-56.8831823766232,69.3729677674059,-27.1613039076328,-17.5916086882353,32.3604871131877,0
0.1531684,0.1211202,0.09295654,0.003456116,0.02824402,0.01076938,0.3324741,0.4039265,0.1702576,0.1403236,0.03617477,0.03176032,-303.841114044189,-37.1799096465111,306.107445621528,212.470874190331,-824.184417724609,851.130910494535,0
0.05461338,0.1312598,0.229187,0.05817413,0.0004653931,0.02902018,0.3540414,0.313565,0.124176,0.04585266,0.01053238,0.01338758,-2.0306259393692,-253.828227519989,253.836349894267,84.8181396722794,369.25533413887,378.871506724213,0
0.3609303,0.1113106,0.4145508,0.06549072,0.030159,0.05022897,0.3588013,0.1382451,0.133728,0.09259033,0.01177216,0.00981243,72.7510303258896,-157.979980111122,173.926382499577,88.0305767059326,-692.377924919128,697.951698436573,0
0.2586876,0.1411399,0.8690796,0.06430817,0.01370239,0.0119016,0.1837732,0.1389952,0.4594116,0.0329895,0.04592514,0.02337889,15.7665573060513,73.9957168698311,75.6567937753458,-99.9651253223419,-71.8081593513489,123.083053383235,0
0.4631873,0.3505292,1.52124,0.0810318,0.1158066,0.0008908212,0.3335643,0.2303863,0.478302,0.1202202,0.05104828,0.009710312,76.1264264583588,53.2669313251972,92.9117795444861,106.728129088879,-251.347869634628,273.068938381278,0
0.2616376,0.1390193,0.8765869,0.05770111,0.1012115,0.06882164,0.01388034,0.04568243,0.1690369,0.07457352,0.02315521,0.08161043,115.460939705372,-65.8247470855713,132.906455548731,-136.983215808868,-441.167175769806,461.94467026912,0
0.1513939,0.08161342,0.5535278,0.01189423,0.02791595,0.04079901,0.1711936,0.4953728,1.40863,0.05755997,0.003292084,0.02429862,50.4327937960625,-21.4880369603634,54.819726581643,-2.33708135783672,40.862362831831,40.929141763215,0
0.05487347,0.1289897,0.2271118,0.06473541,0.0001983643,0.02854024,0.0003333986,0.3094609,0.7825928,0.04223633,0.01856613,0.03226985,-0.873421144206077,285.037636756897,285.0389749358,-23.7238723784685,53.9697408676147,58.9538382969875,0
0.0615733,0.08058941,0.2330933,0.072258,0.0003738403,0.05764018,0.01396355,0.123383,0.8138733,0.03031158,0.02216339,0.009879574,1.6038230387494,-309.996068477631,310.000217290129,-27.2319912910461,37.2436158359051,46.1374931071043,0
0.1494184,0.08634019,0.09411621,0.01150513,0.0586853,0.03858949,0.1772433,0.314785,0.7706299,0.04438019,0.08089828,0.04816885,623.540878295898,122.243836522102,635.410719514286,104.976832866669,57.5894974172115,119.735899593578,0
0.2631031,0.1305884,0.8776855,0.06609344,0.1020889,0.01062062,0.3512213,0.1437349,1.092224,0.0332222,0.05522537,0.008332446,116.316065192223,75.304239988327,138.564626012633,50.5623072385788,-30.4170157760382,59.0062857838738,0
0.2616976,0.1374493,0.2262573,0.0658493,0.1004333,0.06831168,0.008583099,0.04053664,0.471283,0.07203674,0.06100464,0.03264956,443.889945745468,291.037231683731,530.792760086311,-129.443764686584,152.852430939674,200.29866165405,0
0.1523784,0.1228801,0.7436523,0.003341675,0.1461029,0.01086946,0.3330641,0.05657625,0.8096924,0.07714081,0.09506989,0.0117797,196.466684341431,-4.49359836056828,196.518066554557,117.414817214012,-95.2717438340187,151.204975032486,0
0.1494584,0.08572018,0.230896,0.0734787,0.01473999,0.03849949,0.182843,0.134125,0.1433411,0.02818298,0.00334549,0.02454887,-63.8382211327553,-318.232893943787,324.572785774211,-23.3393646776676,196.614861488342,197.995276968005,0
0.2586876,0.1411399,0.8690796,0.06430817,0.01370239,0.0119016,0.3474916,0.3203428,1.093536,0.1021118,0.02963638,0.03197266,15.7665573060513,73.9957168698311,75.6567937753458,-27.1014142781496,93.3776125311852,97.2309887736417,0
0.06153329,0.07996941,0.5581055,0.1342239,0.04432678,0.05773017,0.01291326,0.04691672,0.1665955,0.04831314,0.061203,0.03318958,79.4236660003662,-240.499228239059,253.274549658115,367.374986410141,290.002733469009,468.044833386021,0
0.266653,0.07617188,0.2280273,0.05177307,0.01411438,0.03847076,0.1855028,0.04083228,0.1413269,0.01412201,0.003780365,0.04755913,61.8977509438992,227.047637104988,235.333722799924,-26.7490819096565,99.9244228005409,103.442755449721,0
0.4644473,0.3553294,0.2213745,0.04328156,0.02822113,0.0001808256,0.01015344,0.1316533,0.140564,0.09231567,0.01972198,0.01052959,127.481386065483,-195.512816309929,233.402581679417,-140.306115150452,-656.752049922943,671.572081780206,0
0.2647176,0.07206106,0.5506592,0.1133423,0.05677795,0.04083155,0.1610495,0.1241331,0.4882202,0.02925873,0.03553772,0.02331172,103.109069168568,205.830186605453,230.211958557422,72.7903470396996,-59.9293671548367,94.2866038721255,0
0.1506438,0.08051324,0.09759521,0.01279449,0.0278244,0.04003905,0.1689514,0.3013587,0.1438293,0.07738113,0.0496788,0.06649213,-285.100072622299,131.097555160522,313.797100653123,345.401018857956,-538.006603717804,639.337914933942,0
0.267123,0.0731318,0.4213257,0.07241058,0.1008759,0.03908075,0.001683444,0.311661,0.7802429,0.04219055,0.1038895,0.03364982,-239.424884319305,171.863675117493,294.722578124249,-133.150160312653,54.0736094117165,143.71123973474,0
0.05211356,0.1373705,0.1026001,0.1219101,0.04439545,0.02808996,0.01124015,0.04264498,0.4809265,0.05064011,0.02551651,0.03592016,432.703733444214,1188.20643424988,1264.54222995097,53.0569851398468,-105.296976864338,117.9088504265,0
0.256633,0.3470899,0.5502319,0.1048126,0.02941895,0.03877069,0.1761114,0.1406832,1.091156,0.03238297,0.03886795,0.04266091,-53.4664429724216,-190.488070249557,197.849350343951,35.620890557766,-29.6776667237282,46.363905641059,0
0.05834344,0.07653058,0.227478,0.07353973,0.0002746582,0.0008700937,0.1860932,0.135015,0.1772766,0.08916473,0.04659271,0.02360891,-1.207405468449,-323.282808065414,323.285062783026,262.824922800064,-502.96950340271,567.499128984379,0
0.1511739,0.08198345,1.202209,0.01216125,0.05817413,0.04115902,0.1780932,0.1431751,1.09964,0.08740997,0.03959274,0.02529888,-48.3893491327763,-10.1157538592815,49.4353879891246,36.0051915049553,79.4896334409714,87.2638277861366,0
0.4706572,0.1423782,0.87677,0.05647278,0.02914429,0.02956079,0.01249328,0.04424667,0.151825,0.109436,0.01846313,0.03297959,33.2405157387257,-64.4100233912468,72.4816045616916,-121.608041226864,-720.804035663605,730.990405901455,0
0.1506438,0.08051324,0.09759521,0.01279449,0.0278244,0.04003905,0.007733375,0.1310732,0.1422424,0.02900696,0.01970291,0.009779587,-285.100072622299,131.097555160522,313.797100653123,-138.516411185265,203.92619073391,246.521170358426,0
0.1531884,0.1220702,0.2323608,0.05812836,0.01493073,0.01034941,0.009973437,0.04121399,0.4587097,0.04617691,0.02260208,0.01344065,-64.2566308379173,-250.164180994034,258.284788671451,49.2731705307961,-100.666955113411,112.078906070511,0
0.2636531,0.1336687,0.09606934,0.004653931,0.02934265,0.01066066,0.01378331,0.04948425,0.4957581,0.01582718,0.06449127,0.01409067,305.432021617889,-48.4434552490711,309.249879848092,-130.086183547974,-31.9252088665962,133.946385211595,0
0.2604031,0.1373994,0.1022339,0.002998352,0.05712891,0.06776072,0.1797632,0.3117828,0.4637146,0.01887894,0.03983688,0.001748607,-558.8059425354,-29.3283574283123,559.575047658775,85.9081968665123,-40.7124049961567,95.0669143783815,0
0.4631673,0.3514793,1.84668,0.01945496,0.07262421,0.001310796,0.009320289,0.130585,0.1512146,0.02760315,0.01848221,0.05816017,39.3269099295139,10.5351004749537,40.7135626864251,-122.225023806095,182.542890310287,219.683552518695,0
0.1502084,0.08682024,0.8821411,0.0725708,0.01465607,0.03773953,0.1615497,0.0496769,0.1568298,0.0723381,0.008483887,0.001821712,-16.6141968220472,-82.2666585445404,83.9275559284656,-54.0961287915707,-461.252182722092,464.413573462413,0
0.1493984,0.08729017,0.4194336,0.05007935,0.01551056,0.03900947,0.182843,0.134125,0.1433411,0.02818298,0.00334549,0.02454887,36.9797721505165,-119.397558271885,124.993121689124,-23.3393646776676,196.614861488342,197.995276968005,0
