Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
0.4717871,0.04064119,0.7832642,0.06772614,0.02242279,0.01518522,0.1756987,0.03830028,0.2129822,0.02480316,0.04602051,0.03875567,-28.6273676902056,-86.4665284752846,91.0823074336472,-216.07680618763,-116.456516087055,245.461415117287
0.05796576,0.1817477,1.110596,0.02181244,0.0786438,0.0431038,0.5099172,0.3361008,1.464569,0.004062653,0.01703262,0.03994736,70.8122700452805,-19.6403060108423,73.4855033946509,11.6297844797373,2.77395755983889,11.9560331042083
0.1579317,0.2329304,0.1850586,0.008209229,0.02507019,0.05232504,0.004410952,0.143177,0.2065125,0.1110039,0.03093338,0.01784208,135.471642017365,-44.3601571023464,142.549603047591,-149.789422750473,537.51665353775,557.997333325475
0.1574317,0.02919888,0.1923828,0.008422852,0.02553558,0.03259489,0.004919797,0.2140603,0.4220581,0.04052734,0.0303154,0.01782182,132.733181118965,43.7817275524139,139.767439117392,71.8275457620621,96.0231348872185,119.915131504619
0.5603331,0.4070499,0.1810913,0.03780365,0.03375244,0.02453633,0.1677627,0.1445172,0.2009888,0.1116333,0.0695343,0.05007339,-186.383545398712,208.754628896713,279.85232012831,345.96112370491,555.420577526093,654.355497458822
0.2625673,0.03798234,0.1348267,0.06832886,0.04859924,0.0240456,0.1772696,0.03243852,0.1138611,0.0853653,0.02753067,0.03916664,360.457211732864,-506.790399551392,621.905065558796,-241.791740059853,749.731957912445,787.757103602627
0.1534517,0.02623999,0.8380127,0.00806427,0.02497101,0.02341494,0.00257948,0.03816032,0.4333191,0.02340698,0.03157425,0.004628181,29.797887429595,9.62308794260025,31.3132227152977,72.8660449385643,54.0178902447224,90.7049776554724
0.1504917,0.1829803,0.1889038,0.02291107,0.06243896,0.004304931,0.1725151,0.0412426,0.4343872,0.02258301,0.04793167,0.02970409,-330.533117055893,121.284328401089,352.082419024847,110.34319549799,51.9881956279278,121.97701946414
0.2563554,0.2396808,0.4581299,0.1324158,0.00478363,0.08334479,0.004899502,0.04214025,1.070038,0.09874344,0.03224182,0.004858181,10.4416469112039,289.035439491272,289.223984607313,30.1314778625965,-92.2803208231926,97.0750409189483
0.1535061,0.01656318,0.7911377,0.05596161,0.0670929,0.05408356,0.175275,0.1373274,0.1271973,0.06658173,0.006450653,0.007044092,-84.8055854439735,70.7356110215187,110.433301087501,50.7137700915337,523.452520370483,525.903439387031
0.2732773,0.3826091,0.1881714,0.03620148,0.09281158,0.02409573,0.1723087,0.04390049,0.4230652,0.02392197,0.03860474,0.03961566,-493.229001760483,192.385658621788,529.421467094962,-91.250091791153,56.5443970263004,107.349187639971
0.2521575,0.4556818,0.1306152,0.08441162,0.03929138,0.02342573,0.002170682,0.02911019,0.5229797,0.03582382,0.01136398,0.005378172,-300.817757844925,646.261692047119,712.843249278867,21.7292997986078,68.4994459152222,71.8633186015663
0.3487213,0.6068907,0.8360596,0.07072449,0.039505,0.03557584,0.00415954,0.0404129,0.7383728,0.03456497,0.0121994,0.04039207,47.2514219582081,-84.5926403999329,96.8948486087108,-16.5220089256763,-46.8123592436314,49.6424592148186
0.05476552,0.02879274,0.1382446,0.06828308,0.03414154,0.01532398,0.1780225,0.2078502,0.1115112,0.1010666,0.02756882,0.05122311,246.964678168297,-493.929356336594,552.22980842567,-247.229069471359,906.335532665253,939.45000429149
0.1604316,0.2390392,0.5166016,0.05554199,0.06899261,0.004785031,0.007579595,0.3890176,0.4240112,0.05458832,0.0307579,0.005188435,133.550927042961,107.514180243015,171.450135804443,72.5403055548668,128.74262034893,147.772657228265
0.2670675,0.1683781,0.5178223,0.084198,0.03842926,0.004534215,0.1698886,0.04332042,0.4247742,0.1452408,0.03858566,0.03886567,74.2132216691971,162.600189447403,178.73562565659,-90.8380597829819,341.924697160721,353.785318567047
0.05058564,0.2325931,0.4639893,0.132843,0.009635925,0.01301613,0.1776896,0.03510857,0.4322815,0.02424622,0.0152092,0.03895664,-20.7675620913506,286.306232213974,287.0584439444,35.1835526525974,56.0889504849911,66.2106694103441
0.1504117,0.1842203,0.8389893,0.1010284,0.02546692,0.004484922,0.004830956,0.1458471,0.5249329,0.0498848,0.01180649,0.01763208,30.3542856127024,-120.416849851608,124.183736387831,22.4914252758026,95.030814409256,97.6561308788315
0.2446075,0.6663532,1.751099,0.03677368,0.004951477,0.004314288,0.1736853,0.1294246,0.7502136,0.06867218,0.004932404,0.05229434,2.82764039002359,21.0003480315208,21.1898600188933,6.57466519623995,91.5368348360062,91.772644912506
0.1534717,0.02718997,0.5125732,0.06964111,0.06815338,0.02383497,0.01173055,0.498045,0.8338928,0.02003479,0.03108215,0.01863232,132.963210344315,135.865688323975,190.101816321712,-37.2735597193241,24.0256171673536,44.345783727681
0.1542417,0.02576005,0.1382446,0.06912231,0.01906586,0.02426495,0.1698695,0.1459188,0.5264587,0.07213593,0.02866364,0.0166764,137.913912534714,-500,518.671617953626,54.4461198151112,-137.021034955978,147.442002100246
0.05999566,0.1755176,0.84021,0.146637,0.09616089,0.04424384,0.1686184,0.2176003,0.4141541,0.04109192,0.04545212,0.01578566,114.448644220829,174.524188041687,208.70358016957,109.746888279915,99.2189198732376,147.948550340772
